datetime,eta1,eta2,m1,m2,cop,cop_given,cp1,cp2,Speed line X,Speed line x,igva1,igva2,Evaporator pressure,k1,k2,Q,status
2025/07/01 21:00:00,0.5912627313399591,0.573134674760359,65.22468397224131,78.93274806291733,3.2088649165667404,3.15,1778.0653936259894,2054.885017125334,0.9580746904211073,0.992360167694366,53.63125371883253,32.226109512208794,4.237612227818513,1.0677800471386483,1.0649766424386007,12.299420099999997,passed
2025/07/01 21:15:00,0.6016595396884985,0.5634647151317289,67.16874721263162,80.29302537837653,3.1695614188330765,3.1,1885.4044906439933,2064.651569004254,0.9588469867121117,0.9906607575085152,51.74958122225728,33.1432882779069,4.19452046345293,1.0046771001680392,1.0246955513425067,12.519945288888888,passed
2025/07/01 21:30:00,0.6035017064862263,0.573497713699773,66.94063663534628,80.5821776372262,3.176820850118394,3.03,1850.1127199382736,2094.2591260989775,0.9590014538200734,0.9917356345247496,52.26310235595583,31.863638539416485,4.187280528170162,0.9729226744715306,0.9791945367210526,12.530562721111119,passed
2025/07/01 21:45:00,0.6021780172865107,0.5782077120820139,66.41484742131794,80.58880788503241,3.1987609212781125,3.1,1801.135505945017,2102.306679102987,0.9587891008565592,0.9928068448483095,53.047994287421865,31.492229029707275,4.203194528592477,1.0108644879814979,1.009747340574446,12.486178320000002,passed
2025/07/01 22:00:00,0.6001398158043664,0.5782988991471435,66.04997763779826,80.3795779753228,3.195472087714863,3.09,1794.6746162636823,2101.1823471895664,0.9586510006726185,0.9927789094347484,53.13107992081464,31.43339442889331,4.198531229386391,1.0129669918289348,1.0105195192739016,12.44910218444444,passed
2025/07/01 22:15:00,0.6058527451161182,0.5812739822030523,66.46736292429827,81.0872860314895,3.2119368031711826,3.07,1786.3309301633115,2109.003816454528,0.9586311578746632,0.9931888688651114,53.1304421311988,31.443379203611908,4.19617366150478,1.0152251638514491,1.0139449325672159,12.511569033333334,passed
