datetime,eta1,eta2,m1,m2,cop,cp1,cp2,Speed line X,igva1,igva2,Q,status,error,cop_given,Speed line x,Evaporator pressure,k1,k2
2025/04/27 02:15:00,0.6824121880120683,0.6454317558881804,73.97311436376768,91.78197360939404,2.7445502037435565,2505.74911629806,2781.2271844237252,0.9817906980916763,38.543374822436974,13.816157201976527,14.51037188333333,passed,,2.84,0.9984256786989396,2.7001776108400355,0.9956492071318066,0.9678475149288334
2025/04/27 02:30:00,0.677436975013389,0.6464271032993874,73.5788162054049,91.3750869525365,2.7456437128321696,2486.997829210043,2773.9967155264153,0.9819459336087267,39.198669736488135,13.611633769266207,14.444816594999999,passed,,2.86,0.9987936598188472,2.7154517270265957,0.998700161456665,0.9636532919548645
2025/04/27 02:45:00,0.6778158125287621,0.6438153232332579,73.17060012576829,90.74527916396787,2.741734424545732,2481.5432412656055,2765.068387164546,0.9817152490573747,38.940656683162715,13.674259868804267,14.384815713888889,passed,,2.84,0.9984590688897749,2.7089901635933327,0.9938016615999115,0.9632238749623274
2025/04/27 03:00:00,0.6761640043739334,0.6420544414827869,72.84740352121271,90.23376080373303,2.738029037318124,2477.3619970824584,2754.339354626482,0.981721076428311,38.92348812227579,13.765838835837895,14.32455021555556,passed,,2.86,0.9983112763415755,2.710569609130874,0.9923747196023072,0.9638941478250602
2025/04/27 06:30:00,0.6982930760403976,0.653564003273893,76.94663651376705,94.25725985772331,2.786853232613103,2571.4394871258014,2810.1678002780122,0.9818855860379918,37.882741424061926,14.185605491298126,14.99774966555555,passed,,2.86,0.9989025301054357,2.6631184819531355,1.0281948552744178,1.0024878887328885
2025/04/27 06:45:00,0.7087934844032496,0.6599339337695287,79.00815114001277,96.78282294439438,2.7958691199116683,2636.328637238768,2863.2041689150637,0.9822684251194949,36.978676149957636,13.96160458722236,15.375973946666662,passed,,2.87,0.9991356371195381,2.6177263451462385,0.99761516470299,0.9762468246879794
2025/04/27 07:00:00,0.7112940887290897,0.6671973598535567,81.25754194538933,99.44504871331578,2.8041830206254597,2701.7004038266355,2912.5739175008307,0.9829761594455445,36.96091951614795,13.711908151307323,15.743452725000006,passed,,2.88,0.9996702022832361,2.6118662230187346,1.0036926130764856,0.9757434460377085
2025/04/27 07:15:00,0.7148565075432708,0.670316665298052,83.12750191556604,101.60240486081716,2.8013885060066395,2771.9604774157046,2979.1081261673885,0.9830025071700461,36.36278299848513,13.068436941771717,16.110977483333333,passed,,2.86,0.9994696836904212,2.5921175264939498,1.01360361340183,0.9864883533132147
2025/04/27 07:30:00,0.7121811282591631,0.6771214411299058,85.3752995991834,104.31142402165204,2.8141683421049724,2847.3804096640997,3010.036611215667,0.98341748748664,36.57292783391795,13.546887025643999,16.48375754666666,passed,,2.91,0.999753370898808,2.5961309810559405,1.0455513528075724,1.0069703233353586
2025/04/27 07:45:00,0.7125219088932023,0.6775422258655902,85.5632543933384,104.49267761659499,2.8133088906227077,2853.769228530733,3023.57293965903,0.9833788559632273,36.538119924357666,13.254966115086491,16.534778975000002,passed,,2.91,0.9997495032779973,2.592646265139119,1.0444032683066669,1.0056351806326422
2025/04/27 08:00:00,0.715101932536754,0.6757142263850925,85.07341308157159,103.95669085544458,2.806343826402593,2842.8535468438786,3027.6730977067787,0.9832670655456021,36.17046400780841,12.929172807987038,16.474716206666667,passed,,2.87,0.9995753440305757,2.5783514415539073,1.0228836859400363,0.9901002404200012
2025/04/27 08:15:00,0.7132435365528786,0.6761985603509992,84.88629585503583,103.8612019601916,2.8060563144578197,2835.9858689435528,3017.5716997866602,0.9834451283405212,36.38008118649325,13.076447180166515,16.425412177777776,passed,,2.85,0.999720650548843,2.5846228050627467,1.019381021043378,0.9842870992340177
2025/04/27 08:30:00,0.7122666329732861,0.676961197486249,84.48717702853475,103.6591552558932,2.8066530498864526,2818.9221132347075,3015.944531613673,0.9833543973360196,36.59441270990492,12.937408270285127,16.37644626444444,passed,,2.87,0.9998557773776716,2.5856842108452165,1.0226922928010895,0.9858230437663922
2025/04/27 08:45:00,0.7052757423743969,0.6784016096730894,84.44543804823493,103.79014971445832,2.8083508600163363,2811.126588438261,3002.6529727311645,0.9838844335808016,37.44836258058712,11.6010849261068,16.327132830555552,passed,,2.89,1.0003855307026226,2.612176238232899,1.0295842141609737,0.9834160012402644
2025/04/27 09:00:00,0.7114433963660716,0.6753143276909431,84.21383461854082,103.36711264212883,2.803275244958735,2810.4468909661314,2996.38761502682,0.9835272693021575,36.63343633572438,13.346145700056004,16.278155422222223,passed,,2.9,0.9998126596202146,2.5986592643708835,1.0360633813845774,1.0002464354012455
2025/04/27 09:15:00,0.7131963094044707,0.6736200503611164,83.82519122748232,102.98521413671966,2.7992933781818827,2796.816334224072,2998.7947430429385,0.983298562299622,36.47135755208823,13.147851599293084,16.22361571111111,passed,,2.85,0.9996551337791975,2.5968334792528727,1.0183388096359458,0.9874004670101144
2025/04/27 09:30:00,0.7140092269627082,0.673031537952547,83.6208849909987,102.824427320826,2.8016227571319394,2790.0831746022463,2983.1021601563307,0.9832133855459276,36.38417916568568,13.56821428327991,16.174287415000002,passed,,2.85,0.9995767555709462,2.5966936293540113,1.0187121766708673,0.9895626102385793
2025/04/27 09:45:00,0.7096949604975565,0.6746946816085674,83.34869651163453,102.77361527445642,2.8057378282056167,2767.5671630516213,2981.6686866082878,0.9831289065236132,37.14445456493544,13.357748811370543,16.130848506666666,passed,,2.89,0.99991264845871,2.6204455872109955,1.030349953627109,0.9943124093486867
2025/04/27 10:00:00,0.71084648156543,0.6739195683441447,82.84240844543226,102.36819851962767,2.79842980850973,2753.0631313983968,2993.5562724099805,0.9830360844010595,37.007401511097,12.835271659992998,16.081511037777776,passed,,2.86,0.9998890995685041,2.6096441092587,1.0253842482128528,0.9920843575507453
2025/04/27 10:15:00,0.7099641092977855,0.6741447315900562,82.65839806197287,102.29073745636843,2.799613808094828,2748.2160364553315,2978.4682380285,0.9831757285245214,37.07443036184642,12.975484388706812,16.032504369444446,passed,,2.86,0.9999716451940306,2.6106099930826963,1.0264840794291266,0.9921778129549907
2025/04/27 10:30:00,0.7063489139023705,0.6738898273563618,82.55780960715794,102.20455987832716,2.799644180636297,2738.401761695427,2968.7284512795163,0.9833537587832208,37.565065043174094,12.493248180563599,15.977933888888888,passed,,2.86,1.000164612752566,2.634514565188255,1.0359360128355461,0.9978074667753085
2025/04/27 10:45:00,0.7105012433026351,0.6724674911218563,82.11020180455223,101.79576508386893,2.799278675368837,2723.4285917179495,2966.8164338792253,0.9828581017612841,37.162602443497185,13.318202371488281,15.928581557777775,passed,,2.84,0.9998560757464098,2.6226850780467745,1.0311508617033642,0.9997542721760201
2025/04/27 11:00:00,0.7083167047170424,0.6718904279080131,82.21653704350626,101.83312679430156,2.803528504091779,2722.4340037054913,2941.6984468598353,0.9830021197381238,37.43868996255938,14.049376890053228,15.879556776111112,passed,,2.86,0.9998815681749675,2.646606732253917,1.0422883167423014,1.008860605325324
2025/04/27 11:15:00,0.7170255154659241,0.6660043468565174,81.92654620502698,101.2485900830937,2.7954433837510173,2721.989996438315,2940.866612289894,0.9824209996639687,36.29843052118589,14.184662400228124,15.830195039999994,passed,,2.84,0.999051912362523,2.6272374158817433,1.018319657882249,1.002832944185764
2025/04/27 11:30:00,0.7112589353127082,0.66973569862399,81.4033321952293,101.14358016734346,2.7994952401423796,2690.959419084746,2946.1849264547427,0.9824347108076958,37.27262558694136,13.653919721830771,15.781158763333329,passed,,2.84,0.9996666496946922,2.6422774966023153,1.0316148167004673,1.0051198999993198
2025/04/27 11:45:00,0.7097177352362476,0.6694311372113512,81.20520259441587,100.9965276744014,2.7997254620967347,2680.713214292745,2938.450675042595,0.9824095887269539,37.50195729992197,13.768313548707198,15.73211621666667,passed,,2.83,0.9997119646776625,2.654785409231584,1.025709882522976,0.9983320420344771
2025/04/27 12:00:00,0.7055111193137416,0.6709378677460556,80.77177971981713,100.81548674334756,2.7980742897032327,2660.6040408126028,2944.2292219307114,0.9825101206786062,38.09312533120037,12.690449774689988,15.682739850555553,passed,,2.85,1.0000937849832403,2.664373540339127,1.0440432624348535,1.0100741991279618
2025/04/27 12:15:00,0.7106287204042656,0.6652627701489937,80.71921152043016,100.39284983009907,2.7950327076805537,2665.811777936707,2927.570283721681,0.9819205939537206,37.31977508364227,13.996936187129876,15.633685808888883,passed,,2.81,0.9992321942733113,2.6687327315075855,1.0269735009158825,1.0065408651996766
2025/04/27 12:30:00,0.7065493908449076,0.6677989121501561,80.40200786621506,100.36234152431335,2.7972780517778846,2654.6543283297538,2916.5830493319913,0.9822123473099418,37.78562025363282,14.107883376416181,15.584300037777778,passed,,2.82,0.9996340881941893,2.6709208121416417,1.039168488068368,1.0110576239266909
2025/04/27 12:45:00,0.7050233693014515,0.6673113775290286,80.00785853122532,100.05535888128848,2.7916667960224846,2641.9247738279714,2922.935088117381,0.9821595455680369,37.935941761262505,13.720194550719333,15.535234501111109,passed,,2.81,0.9996637084622904,2.6746853389937373,1.0335622823181998,1.0049993677162468
2025/04/27 13:00:00,0.7046431208373382,0.6661279270089252,79.79600638442665,99.8360750518302,2.791988724676613,2638.464107434799,2906.186555553247,0.9821010279219763,37.86941437939481,14.181349851575401,15.480602133333331,passed,,2.81,0.9995205817593003,2.677821865915006,1.0330580682656019,1.0058872382496526
2025/04/27 13:15:00,0.6997085188287193,0.6681860766494692,79.47519554730758,99.76034875105002,2.794369963057465,2618.0218662176626,2904.2252606860056,0.9821727081126492,38.60961325781887,13.872866011364797,15.431201499999997,passed,,2.82,0.9999321900360852,2.6975085935361713,1.0345491126997162,0.9995413663577644
2025/04/27 13:30:00,0.699521308314787,0.6664670117911518,79.18741744809998,99.43736308010872,2.7899614594524427,2610.871746872003,2902.508302836243,0.9820188984567412,38.5513640279693,13.92801340171136,15.382117849999997,passed,,2.82,0.9997529708115177,2.702029537434324,1.0323432254957923,0.9997250238192197
2025/04/27 13:45:00,0.6967792829597302,0.6669256030709727,78.83686608750622,99.22966643896754,2.7892851996473564,2593.2518917973384,2903.865409774593,0.981929823158287,38.96852533083668,13.614214503425144,15.333027930000004,passed,,2.82,0.9999191915637607,2.715376331749163,1.0361061518266006,1.0000991357173377
2025/04/27 14:00:00,0.696864010036938,0.6660975329734955,78.52605107599744,98.97017039865986,2.7904817677889597,2578.272568317023,2900.3146088443223,0.9815944830278477,39.06309624791798,13.685837893477236,15.287897631111116,passed,,2.83,0.9998258799698126,2.72314069428036,1.0337865595515476,0.9993774234028432
2025/04/27 14:15:00,0.6988321910970284,0.6612039380292637,78.49534858908818,98.63107879134365,2.7845876622907038,2594.338410596259,2874.731562037313,0.9815290198969524,38.37945995089459,14.616014466972242,15.229104770000001,passed,,2.82,0.9991492666529509,2.7219470808779085,1.0326411289530524,1.0069969481053889
2025/04/27 14:30:00,0.6994410143550324,0.6583962466236783,78.23442397490578,98.25476196571137,2.7780931911580384,2594.8010856925866,2867.90049500588,0.9814185187821839,38.065115228926594,14.785468481403841,15.175894066666665,passed,,2.81,0.9988019848426956,2.720352916887988,1.0264400162194078,1.0056181330005953
2025/04/27 14:45:00,0.6966258496122407,0.6606672066676312,77.69933243089375,98.03741052888083,2.7807085457351928,2567.166354690999,2871.269214735077,0.9812870162120167,38.634974097074135,14.369715136226926,15.122704263333329,passed,,2.83,0.9991828315552171,2.7265623624132194,1.0336533391178784,1.00707609891215
2025/04/27 15:00:00,0.6974313473205052,0.6578992208517611,77.36153454276592,97.61983002179905,2.7731301969940456,2566.0066794222344,2868.1180422856487,0.9811249992270777,38.2864744872819,14.413336088492876,15.069535359999994,passed,,2.82,0.9988225308595159,2.7211191217368316,1.025395431581483,1.0039919212160842
2025/04/27 15:15:00,0.6924860223667817,0.6586302310038209,77.10190100029196,97.46464062584324,2.771191523555932,2554.2436989634607,2864.50387911731,0.9812894887098009,38.84364668118901,14.283657854000081,15.016387356666668,passed,,2.8,0.9990700285186364,2.740737170548969,1.0262760384896732,0.9985535189214215
2025/04/27 15:30:00,0.6942633632446525,0.656678563368253,76.7847693948914,97.15986717468172,2.7667495298164644,2546.3120374999157,2869.9633630318626,0.9809137966134961,38.59326023842879,14.10062115095694,14.985477417777778,passed,,2.8,0.9987774737248297,2.736459487171558,1.0291715075190688,1.0064953352803472
2025/04/27 15:45:00,0.6864200806137574,0.6654005045024739,76.74442960906491,97.85981802055613,2.7818949473430195,2513.3816086726997,2882.2608128127376,0.9813149074557195,40.223957675344245,12.620363588791523,15.010110389999992,passed,,2.81,1.000160137837471,2.7623525147379313,1.0657719424812542,1.0218802269147818
2025/04/27 16:00:00,0.6934930880141554,0.6596560800998728,76.93319335435669,97.56653844272249,2.774174919644347,2538.857734747907,2874.784288562352,0.9809292899606213,38.999934474869,13.998443414131945,15.018389924999997,passed,,2.8,0.9991512004971427,2.743256040711988,1.0489287189363223,1.0211359102645632
2025/04/27 16:15:00,0.6897017092289853,0.6615836600240935,77.18693843377427,97.85447161490622,2.782188303412955,2539.138952100272,2859.7767233437944,0.9811912394595554,39.548132625408606,14.449106334048981,15.020800043333335,passed,,2.81,0.9994753403105673,2.765316894083494,1.0617799963707706,1.02623752092994
2025/04/27 16:30:00,0.692344974982297,0.6608316714285926,77.14928175744218,97.78097486393165,2.7831944387612064,2537.4498270021436,2862.3732658147164,0.9809346681997776,39.30639902704704,14.424896519321887,15.028757602222221,passed,,2.79,0.9993090436635338,2.75733725032777,1.058775334451984,1.0274351674321216
2025/04/27 16:45:00,0.6921180692862482,0.6607875664685343,77.15954416829481,97.753101290905,2.782837110359377,2537.0025158123417,2864.377916784687,0.9809374071648665,39.34575993801499,14.336655182711084,15.031161914999995,passed,,2.81,0.999322456293463,2.7591075821627236,1.0650631692258048,1.0331877202277076
2025/04/27 17:00:00,0.6935236647861956,0.6600533953214811,77.10416788273507,97.63913564177848,2.7813518905237067,2532.9195721623514,2874.203272433685,0.9807155168375641,39.261579833466115,14.020554158701021,15.03911134611111,passed,,2.82,0.9992184298518092,2.7578799943105627,1.0638917385258422,1.0346251017374595
2025/04/27 17:15:00,0.6849990878140059,0.6644839056598043,77.41054209720164,98.12658803197893,2.790726092290035,2529.463216672746,2860.356262526106,0.9813659798733725,40.40144440688419,13.953104286795233,15.041509853333324,passed,,2.79,1.000007927993228,2.794301689147835,1.0776485080744633,1.0314526552828949
2025/04/27 17:30:00,0.6932440590473573,0.6591797402417306,77.38914924225826,97.74613427412436,2.7853632465638074,2540.8676197467003,2862.1803221088467,0.9807113096545641,39.278671913354756,14.502096264354455,15.049451156666665,passed,,2.81,0.9990999202504913,2.770620407500781,1.0695184546155034,1.0404681450767108
2025/04/27 17:45:00,0.6880670870016522,0.6647019834666168,77.29148207086793,98.03137150784138,2.795564420918352,2517.551928570908,2868.619000950777,0.9808987678515223,40.3212333183739,13.883648790906504,15.057387815555552,passed,,2.82,0.9999479620242853,2.7872868437319682,1.0813931670773689,1.0383101815902462
2025/04/27 18:00:00,0.6908980277686481,0.663390496669452,77.24218917532697,97.88433192727017,2.7959317568937907,2516.0143042274117,2870.416344748495,0.9805948294814294,40.043872926379436,14.027374254653624,15.06009250777777,passed,,2.82,0.9997079452597015,2.780931137173552,1.0770863978219205,1.039209472925332
2025/04/27 18:15:00,0.6938340816739469,0.661388236906702,77.38815852037078,97.85458682961722,2.795944041691657,2527.592257907266,2861.6505332304137,0.980486537544655,39.574917095905136,14.472174895071888,15.068021271111109,passed,,2.82,0.9993567005636204,2.7724486730194426,1.0715664251425898,1.039878940762837
2025/04/27 18:30:00,0.6934782217430016,0.659876551091308,77.5259175594736,97.82080375688243,2.7929019855914063,2534.7591789580997,2861.207051775483,0.9805107534929199,39.50594488203747,14.533056447454522,15.0704048,passed,,2.83,0.9991888899459994,2.78076154165203,1.0709397364213242,1.040656558298825
2025/04/27 18:45:00,0.6947328564012858,0.658941036401594,77.52771676857417,97.73614105215694,2.7898645372997364,2537.313231584633,2867.3669003581213,0.9804397496378857,39.32030575014025,14.36204704528377,15.078325435555552,passed,,2.82,0.9990537757116515,2.7760046455045577,1.0640116823168766,1.036571283317632
2025/04/27 19:00:00,0.6901137101043749,0.6633122274381319,77.61941660797545,98.08569237814275,2.8015079362113102,2524.19689027719,2860.846368628912,0.9806596778712259,40.179222526039304,14.426705946557252,15.086241426666662,passed,,2.83,0.9997078127797574,2.7957309038712785,1.0729707451441493,1.0337186423997793
2025/04/27 19:15:00,0.6912517425593854,0.6623179031022421,77.59620412966134,97.96958696143246,2.799251751777861,2524.8566323002324,2865.3751169819034,0.9805516792126286,40.030685806582646,14.290124197741237,15.088615666666664,passed,,2.82,0.9995720283861964,2.7930107434843627,1.0773793571078432,1.0405495843288735
2025/04/27 19:30:00,0.6935742109018013,0.6606346270340706,77.59159143935233,97.83177599871335,2.7958353343812363,2527.772181494077,2871.874694827093,0.9803666767717422,39.72335531106082,14.143456495967484,15.096523529999997,passed,,2.83,0.9993173770337711,2.7868275000832052,1.0689291670951286,1.0373060776170882
2025/04/27 19:45:00,0.6942345301415814,0.6598637494208766,77.69014101874788,97.82962633047435,2.797395693044259,2531.483714297628,2866.1111819481293,0.9803075526261109,39.62929079602034,14.379402528513884,15.099208715555557,passed,,2.83,0.9991968278139494,2.7891470363548914,1.0682210235163545,1.0382326666167636
2025/04/27 20:00:00,0.689105648219536,0.6639432618915858,77.81825122354401,98.17913447968137,2.8072394116597543,2521.4896583990208,2859.992455519218,0.9806022632375596,40.475007418755304,14.43382968310526,15.10710868333333,passed,,2.84,0.9998305731920847,2.810604829967034,1.0812094104250418,1.038958714475473
2025/04/27 20:15:00,0.692169576767971,0.6614824117953022,77.78950317746332,97.97685620778319,2.8002667269035992,2527.453621212161,2870.247912519986,0.9804144546090623,40.00687501363499,14.190984851696001,15.11500400666666,passed,,2.83,0.9994667244739655,2.7996855390381197,1.077936253900444,1.0427615969230815
2025/04/27 20:30:00,0.6955872117311223,0.6583885239990118,78.03859543264291,97.9466203723225,2.8024840518411445,2543.2172984145654,2851.055421318378,0.9802280502364933,39.44292567155673,15.03232458851471,15.11736326833333,passed,,2.84,0.9989523772406665,2.796484537204271,1.0773908421938592,1.0502183336124116
2025/04/27 20:45:00,0.6982246360467318,0.6563473550557117,78.06501557809752,97.80789827164472,2.7988503303643886,2552.4811722389727,2849.636991689178,0.9801461676067463,38.972199752225706,15.170621968642985,15.119720207777771,passed,,2.85,0.9986268542106185,2.7845674582169115,1.068657253012033,1.0475042079346462
2025/04/27 21:00:00,0.6973031470313759,0.6582636372806738,78.01814848674297,97.88760192850246,2.8016929844566825,2545.7347310107393,2853.716245211631,0.9802172217123101,39.22160524769747,14.955653516578788,15.12760392,passed,,2.85,0.9988978158638735,2.7835207314444697,1.0649327949576877,1.040121309088572
2025/04/27 21:15:00,0.6966455554432822,0.6581472058640123,78.11483584808619,97.92376602090843,2.8005986379792915,2549.442823365401,2854.9313638256776,0.9803061874194263,39.26158850330103,14.92484236739114,15.135482987777776,passed,,2.84,0.9989076744610341,2.7872858411946617,1.0621082225416076,1.0365626968575632
2025/04/27 21:30:00,0.6962488512521128,0.6585089352871715,78.2033046519468,97.9966375902957,2.8018553559002015,2551.93998482495,2852.8206068386908,0.9803868430195978,39.309262725432525,15.002234883857895,15.143357411111111,passed,,2.87,0.9989603189523776,2.78861152090085,1.0672655616899434,1.0404809468401237
2025/04/27 21:45:00,0.6969357359958179,0.6582459162605239,78.19822682065983,97.95131498928626,2.8007894623862075,2554.4439997171303,2853.3240750687664,0.9804068483674034,39.18494439636952,14.988187293063259,15.146019838888888,passed,,2.85,0.9989137070095686,2.7826605118564176,1.0550662917378115,1.029650373409211
2025/04/27 22:00:00,0.699213490719828,0.6562611834978457,78.22754982508363,97.81493915666209,2.796220074979594,2563.6414217077113,2854.256633679515,0.9803518851348803,38.75001503979878,15.040478859315725,15.149635306666665,passed,,2.87,0.9986101229722905,2.7721882441968524,1.0482128751356177,1.0281481863829283
2025/04/27 22:15:00,0.7001580182880643,0.6580686452174239,78.10592761447275,97.860126868614,2.800576304025499,2553.8077870676566,2859.039669598684,0.9802507418669114,38.84743878651388,14.83548285409013,15.159092324444442,passed,,2.89,0.9988099110383805,2.763335707183434,1.041017619616802,1.0198705000471826
2025/04/27 22:30:00,0.6980099140994024,0.6559766655529568,77.89504268893445,97.42148329929611,2.792392359545203,2557.1526286816897,2853.18463941648,0.9804382252480907,38.78271244408623,14.823699246894234,15.107784449999995,passed,,2.88,0.998655041493321,2.7664486563384303,1.0328714472217633,1.0119328384636597
2025/04/27 22:45:00,0.6968431961808073,0.65367331441273,77.57419381996674,96.88883519374714,2.784886991936683,2552.6298633214883,2853.8685221246237,0.9803732443260779,38.72782456321368,14.582423112977228,15.056487025555558,passed,,2.85,0.9984541716027459,2.770042010103494,1.0257947260750995,1.0065139783013675
2025/04/27 23:00:00,0.6947826185266506,0.6553888805447027,77.13524650151278,96.5701282470515,2.791380226767737,2531.26614275561,2842.303963668412,0.9803050371710004,39.14288267451217,14.612064879039158,14.999677342222219,passed,,2.87,0.998757829168538,2.771889450728782,1.0304994920788202,1.006427671711469
2025/04/27 23:15:00,0.6887096696044478,0.6581492642962511,76.79035844988886,96.36133403877304,2.795416172312261,2507.7489602392184,2839.720066517034,0.9804659428118098,40.05124637674262,14.259964195966358,14.948401398333335,passed,,2.89,0.9993287859058994,2.7939035786727806,1.0483343478312437,1.0128932352371989
2025/04/27 23:30:00,0.6924665015127316,0.6526207446293175,76.53474551142415,95.69965459685938,2.78518298066631,2521.6820464796706,2827.027897482625,0.9802514385121499,39.10615021756903,14.686552378904844,14.897135904444443,passed,,2.87,0.9985312722650472,2.7729292566900074,1.025526084966642,1.0022418004473164
2025/04/27 23:45:00,0.6903983945835266,0.6503374117821943,76.3377595051957,95.38976397046216,2.7753659546438456,2525.483730957775,2825.554557899048,0.9803530016421546,39.01725758060485,14.644152616946089,14.851089488888887,passed,,2.87,0.9983060429910687,2.778882659008419,1.022334250496346,1.0000338848008716
2025/04/28 00:00:00,0.7037588170154474,0.669849719068366,81.42627000986556,101.87714131942244,2.8238273385743615,2630.0287539784035,2929.8800867550617,0.98092291044507,39.25422461671956,14.462160903354574,15.700222584444445,passed,,2.89,0.9997358732632833,2.772420885593835,1.0911674310720303,1.0569358167188754
2025/04/28 00:15:00,0.7456635083785821,0.6482582278465492,84.46799779709467,103.57998467661551,2.7471204513625898,2808.6064650517933,3126.808514546297,0.9799420718877806,32.841148828612965,10.849377676870777,16.30529987777778,passed,,2.75,0.9960085353153867,2.634625854899483,0.9572598944117079,0.9998256399309614
2025/04/28 00:30:00,0.7377748600717435,0.6658947320969757,92.37648249667049,113.02284997494722,2.7393493022213704,3086.157966876231,3370.04650600211,0.9817608931106712,33.11768253811907,9.562677090160047,17.685799217777774,passed,,2.77,0.9967644961100384,2.6445865679309337,1.0102732140017243,1.0297436302154324
2025/04/28 00:45:00,0.7359977952047361,0.6654277984795248,92.48439386641715,112.9841964723787,2.735158810655766,3090.1164099612606,3371.0344372283635,0.9820268106268687,33.27176516392436,9.416490862882934,17.672273666666666,passed,,2.77,0.9968283178794445,2.655581616700773,1.0051953253750308,1.0231301109177864
2025/04/28 01:00:00,0.7384265521284938,0.6640862388518508,92.47187430960439,112.85705025069196,2.7342911244893653,3094.586196261619,3366.3908638933435,0.9819291433968388,32.890729898704905,9.61589581663539,17.666192231111108,passed,,2.77,0.9966095591908564,2.6468038916080574,1.0048467305344466,1.0270243778930028
2025/04/28 01:15:00,0.7373112961898287,0.6641014725751069,92.61394612281201,112.91716107140518,2.734855818957812,3098.80464690868,3358.60753784727,0.9820759252383724,33.000926522697185,9.811908372095703,17.660091288888886,passed,,2.75,0.9966459635117485,2.654830187387073,0.9989874953676257,1.019717526322644
2025/04/28 01:30:00,0.7355724110905653,0.6646311793405866,92.66928591314357,112.96750041271787,2.734354574238838,3098.540657429262,3359.833258805018,0.9822138861403247,33.23022057611684,9.707010598791296,17.659484260000003,passed,,2.75,0.9967718824299001,2.6624145824742356,1.011349854285145,1.0297226425922872
2025/04/28 01:45:00,0.7352123198295589,0.6651396597637287,92.64138127212027,112.97211472527307,2.7368740840023107,3096.821261817522,3353.3649775654408,0.9822156636950143,33.294552941519406,9.870573660165732,17.653347555555555,passed,,2.76,0.9968197473017295,2.6623197103486573,1.006549650045282,1.0236969753807457
2025/04/28 02:00:00,0.7349134765320624,0.6654082278180976,92.56717032153412,112.93091281868263,2.7364573436854687,3094.7371814930866,3354.317320448785,0.9822480364435886,33.32827086179846,9.796919519613857,17.647562551666667,passed,,2.76,0.9968675066832039,2.660592447410593,1.0130860040021386,1.029646301585906
2025/04/28 02:15:00,0.7363179392705883,0.6650223319698823,92.42285272801718,112.790487146958,2.735318008024529,3093.5296063150086,3355.953208407631,0.9821840082456788,33.113377464766124,9.741933755016841,17.64138648555556,passed,,2.75,0.9967941782233454,2.6500087767801594,1.0022222228877409,1.020542985090927
2025/04/28 02:30:00,0.7349294102944075,0.6659651861213295,92.28788152958954,112.75702941363052,2.7345881243470465,3086.8287607688776,3364.1308174840665,0.9822294271302805,33.33717480988348,9.406184803950207,17.640717453333334,passed,,2.74,0.9969625964127004,2.650387795931737,0.9973778310311274,1.0129153868935135
2025/04/28 02:45:00,0.733367412174932,0.6660620908377418,92.3507183077361,112.76634808523859,2.732989956795194,3088.0581551153036,3364.400838066975,0.9824008784112173,33.511558376518124,9.323031662467066,17.634505625,passed,,2.75,0.9970546077511627,2.658048940346062,1.0083376480178121,1.0221742692996407
2025/04/28 03:00:00,0.7353216973089959,0.6655866454143656,92.26496593149793,112.65248624272544,2.7345419650057443,3089.2036989877533,3355.5557618395296,0.9823014281930198,33.22014416294391,9.605754857651743,17.6234652,passed,,2.75,0.9969176131882558,2.6474916366825196,1.000220380171863,1.0164971863618266
2025/04/28 03:15:00,0.7326346741000782,0.6666480348441148,92.35403662575115,112.7476172206773,2.7354574492281323,3091.154009117751,3347.408700007817,0.9825890115296937,33.525364196243565,9.737020167250169,17.612414325,passed,,2.76,0.9971219032891567,2.6564324000041086,0.9958574186075437,1.0077555897022599
2025/04/28 03:30:00,0.7362920220331717,0.6644026215281659,92.13485446292937,112.41185341877127,2.7333690836334674,3082.812079201399,3358.6480668473105,0.9821250332009648,33.15574911070768,9.454875450919374,17.606888016666662,passed,,2.75,0.9968034384686361,2.6494197820328824,0.9833173492214924,1.0016349204783446
2025/04/28 03:45:00,0.7330782981202557,0.6658411315840207,92.27523396588808,112.57200407255941,2.736714352282256,3084.3300258010927,3345.2112848071833,0.9824043756698261,33.56153256248208,9.74580998630648,17.595817983333333,passed,,2.76,0.9970409998778818,2.6625339089141624,0.9995393508512254,1.0127525372312458
2025/04/28 04:00:00,0.7351585779896744,0.664287105967068,91.92538563045305,112.17185663471959,2.730654541072703,3074.6457473341575,3363.077785828054,0.9821977916947373,33.31564739736292,9.136261501499408,17.579199,passed,,2.75,0.9969032425340796,2.652070830906872,0.996900538077983,1.0141895526293137
2025/04/28 04:15:00,0.7325753569704588,0.666684773102857,91.97931198177587,112.38141311092943,2.737712107436439,3074.1705946104735,3344.9289589661867,0.9823882831912334,33.6621921323103,9.606474161107332,17.573646566666664,passed,,2.75,0.9971686110728322,2.655919594932698,0.9974471800043668,1.0088270298115787
2025/04/28 04:30:00,0.7322325467531401,0.6667136611973282,91.77156369168263,112.20744688909987,2.734684011196506,3067.49865829616,3354.6492430437074,0.9824022205096854,33.71505340609508,9.210776984987316,17.56254518333333,passed,,2.76,0.9972394031515186,2.652380026433218,0.9942576814775835,1.005142850974232
