datetime,Temp in cp1,Temp in cp2,Pressure in cp1,Pressure in cp2,Efficiency comp1,Efficiency comp2,Mass flow comp1,Mass flow comp2,pr comp1,pr comp2,error
2025/04/18 14:15:00,7.931694803711139,56.597126716793184,2.7664430167706553,9.970000000000002,0.697439523527597,0.6261179966160282,77.629921031842,97.12207973566201,3.6039057878872405,3.042126379137412,
2025/04/18 17:30:00,7.433706335076295,55.31974140366236,2.6800793194894807,9.74,0.7287721858773926,0.6339619074359095,85.54954174059016,101.95017069777163,3.634220796814081,3.095482546201232,
2025/04/19 07:15:00,6.638009674899422,53.48713877541178,2.621781261974074,9.630000000000003,0.7569967839494043,0.6544966241342658,92.68357040663965,118.67954787970527,3.6730753017698663,3.099688473520249,
2025/04/19 09:45:00,6.635368685305195,53.31900842203987,2.585698302509887,9.510000000000002,0.7566864335162203,0.6546945783662296,92.60512645922586,119.1666164168534,3.6779232870164424,3.120925341745531,
2025/04/19 12:15:00,6.7885986950407755,53.65118487510773,2.61721934012305,9.610000000000001,0.7541785061280979,0.654122494303999,91.97122457571862,117.75899736999982,3.6718359262728746,3.1071800208116547,
2025/04/19 14:45:00,7.044996204600295,53.851681615827715,2.6511928229109163,9.7,0.7564777093827953,0.6541515349584183,92.55236950065795,117.83045221554113,3.658730483944861,3.108247422680413,
2025/04/19 23:15:00,8.52968721937674,54.984408015251915,2.795246799122931,9.440000000000001,0.6859195711507312,0.6187089983024106,74.71814633523144,92.56168650611137,3.3771615454356314,2.902542372881356,
2025/04/20 02:15:00,8.080782538317862,54.156927985106506,2.7779265280414513,9.37,0.6942420492390403,0.6237387869660934,76.82172978053084,95.65762649650956,3.3730193744923205,2.915688367129136,
2025/04/20 04:45:00,7.907973467402314,53.72349799979264,2.746882830844811,9.300000000000002,0.7001019597400161,0.6291669475392291,78.30287645223396,98.99877271882958,3.3856558771164487,2.93763440860215,
2025/04/20 07:15:00,7.635202062880069,53.894898883567066,2.705682724599131,9.350000000000001,0.7076354619606364,0.6329931678381692,80.20703893704972,101.35389123922646,3.4556897285084602,2.9219251336898395,
2025/04/20 09:45:00,7.435200973495341,53.67736571207172,2.6755246721674357,9.32,0.7140263515842196,0.636829779134541,81.82239550155467,103.7154056356239,3.4834289128232525,2.9334763948497855,
2025/04/20 12:15:00,6.688107900439377,52.45950910922045,2.6328949224563294,9.39,0.7572615744828931,0.6539100126348171,92.86053081037949,117.23618391580219,3.566416540178408,2.9201277955271565,
2025/04/20 14:45:00,7.640030581714086,54.226574554428794,2.6787945659682983,9.54,0.7327519377202336,0.6439900170066395,86.55546089161258,108.12268161703287,3.5613033269505663,2.905660377358491,
2025/04/20 17:15:00,7.539133280256635,53.576722976101735,2.712687215515416,9.56,0.7432616563835869,0.6485669994656124,89.21188965723223,110.93990992969469,3.5241807257839644,2.850418410041841,
2025/04/20 19:45:00,6.539515130793404,51.04382917059064,2.617303895509182,9.14,0.7694433583671092,0.6585784422664649,101.71736013521858,128.72290571480232,3.492143199604211,2.8818380743982495,
2025/04/20 22:15:00,6.92771515710092,52.351761707490766,2.6310052715199856,9.350000000000001,0.7627936392420912,0.6557233972974795,96.88264726326744,121.69803656813468,3.5537747115946727,2.9401069518716576,
2025/04/21 00:45:00,7.365488352519151,52.65046995948131,2.785148972068941,9.340000000000002,0.7112660729454546,0.6368246721314114,81.12470950138638,103.71226216851274,3.353501049195873,2.962526766595289,
2025/04/21 03:15:00,7.428497394012197,54.61926924851883,2.6645905668482803,9.7,0.7389626311844981,0.6489795011918376,88.12527120732041,111.19381335900408,3.640334136389784,3.1051546391752582,
2025/04/21 05:45:00,7.160636287665852,54.66666144061293,2.6535828619839292,9.710000000000003,0.739219238058523,0.645526127931239,88.19013097221116,109.06818997913834,3.6592036145200306,3.1029866117404734,
2025/04/21 08:15:00,7.076364926588155,53.53750503651872,2.6271768361115266,9.33,0.730722810022104,0.6409625091035865,86.04258006586494,106.25918726070137,3.5513406907961684,3.0493033226152195,
2025/04/21 10:45:00,6.521721314194792,52.48816668908188,2.594517381294157,9.28,0.7555410079087033,0.6506955985120906,92.31560952445838,112.2501071074,3.576773108905169,3.0549568965517246,
2025/04/21 13:15:00,7.274799702467021,54.07507778357848,2.65863714033273,9.520000000000001,0.7353804175930677,0.6421640675924853,87.21983353256606,106.99877161012346,3.5807819937430674,2.991596638655462,
2025/04/21 15:45:00,7.452006946103495,54.20456156891612,2.679919646542177,9.550000000000002,0.7297176904502594,0.642545419242947,85.78852678156034,107.23350151708816,3.563539680125145,2.982198952879581,
2025/04/21 18:15:00,7.356022607527677,53.80826862288228,2.6737254660845036,9.58,0.742162816063016,0.6523171300854467,88.9341475853534,113.31687910739396,3.5830155793927805,2.9968684759916493,
2025/04/21 20:45:00,7.333367075779734,53.580530368470136,2.677229770367138,9.5,0.7371238032315759,0.6495904961582363,87.66049040531377,111.56989352397947,3.548444031644408,2.982105263157895,
