datetime,eta1,eta2,m1,m2,cop,cop_given,cp1,cp2,Speed line X,Speed line x,igva1,igva2,Evaporator pressure,status,error
2025/04/21 05:45:00,0.6879732579435341,0.7180829320248188,88.517962448971,109.47363200983055,2.6771713390911986,2.68,3211687.4838274787,3165484.049440512,0.9838461678759687,0.9945403091473013,33.36572559585641,5.113076840185579,2.5898659089091427,passed,
2025/04/21 08:15:00,0.678090473087791,0.714841118716499,86.35596314146512,106.64620297883833,2.7150988266087963,2.77,3114295.40431202,3083086.1053756326,0.984047634627506,0.996104648383961,35.20808738458234,7.709767635200741,2.561206186743131,passed,
2025/04/21 10:45:00,0.6847772323409217,0.7141008183195996,91.90606762313385,111.75212932741829,2.7327094868696595,2.71,3290520.133509386,3234427.475816857,0.9849040795508476,0.9968135795144043,34.723341200345644,8.025925715899684,2.5353642850861005,passed,
2025/04/21 13:15:00,0.683269004124398,0.7122527641658186,87.44950703126675,107.280528422044,2.7252419755331623,2.75,3139202.3729920047,3049819.4405991114,0.9835399576366197,0.9953741819684174,34.29372575964381,10.044660162378069,2.6003283749974866,passed,
2025/04/21 15:45:00,0.6813287319425098,0.7123592462649131,86.11705266249594,107.6441506082121,2.712274169867226,2.75,3089561.9223399116,3047037.3637341885,0.9832659800303961,0.995411141776432,34.683137806787734,9.956860069845037,2.6192884597471133,passed,
2025/04/21 18:15:00,0.6834504864546919,0.7128981454341409,88.79586954268777,113.1406899082013,2.6911205260698563,2.74,3187757.7348612784,3205928.2219262635,0.9834199639724018,0.9955773470765763,34.27109847345685,9.508197681284145,2.6139691794284583,passed,
2025/04/21 20:45:00,0.6793426274427313,0.7122384555408672,87.59041696831969,111.48070755355948,2.699956069621177,2.76,3141733.1774048195,3154661.984209253,0.9835119888920382,0.9959320857793067,35.02784037777539,9.844983546183903,2.6146725693283313,passed,
2025/04/21 23:15:00,0.6851409296680026,0.7132235515590625,91.89567521271593,116.11652352369104,2.696782901895091,2.77,3300371.8335126885,3315539.5720183733,0.9840008508317135,0.9960475000790193,34.01392175882851,9.075373768531463,2.578180028771783,passed,
2025/04/22 01:45:00,0.6864232223840502,0.7138042907268239,90.86494441694501,115.22702691469961,2.6911994051140975,2.76,3275737.5435196226,3299752.1052531195,0.9838841945822865,0.9958921708347174,33.73930495858952,8.686266168403229,2.558745166546104,passed,
2025/04/22 04:15:00,0.6843379675128326,0.7131279171735452,90.50177852071525,114.57660328537386,2.6941334098050427,2.76,3263357.6649582046,3262827.9906384354,0.9842913482810842,0.996105139732578,34.08807696405187,9.124722849941758,2.5631671644578007,passed,
2025/04/22 06:45:00,0.6821325095858217,0.7135018037755525,91.09085991980966,115.65053205017264,2.693517603761573,2.76,3280390.209415242,3309134.8064111182,0.9846069395334774,0.9966265002325759,34.56428461623966,8.611213191056489,2.5550905713525647,passed,
2025/04/22 09:15:00,0.6880160679014202,0.7151243939981281,92.64014761136002,117.31886114834957,2.68595703179592,2.74,3335921.392359497,3382880.229778064,0.9847956819279224,0.9965517201613074,33.89201240115056,7.220972841725961,2.5363933766266253,passed,
2025/04/22 11:45:00,0.6848700837458098,0.7144337175346409,90.35803242966038,114.5097919087233,2.688919502279982,2.72,3264492.5178152905,3272884.6531947707,0.9840052180517093,0.9958069797853372,34.005141168335506,8.206021803220137,2.5624856751476712,passed,
2025/04/22 14:15:00,0.6820750087585443,0.7125022328278241,88.3887269108702,112.17918322379612,2.6997122939964298,2.75,3166242.2793366686,3169411.7079554386,0.9830945090536828,0.9954443106153502,34.56029175322801,9.84397227064159,2.6310950520597127,passed,
