datetime,Comp1 eff,Comp2 eff,Comp1 m,Comp2 m,pr1,pr2,X,x,cop,cop_given,error
2024/12/15 23:30:00,0.7092747365339352,0.6599157531883673,76.38053563568985,95.15260852723749,3.9284352857208384,3.341549295774648,0.9923956027447111,1.0004165136822372,2.5896434276454423,2.62,
2024/12/15 23:45:00,0.7046062364664458,0.6562659890223753,76.15171882956123,94.78451433830621,3.9325528253841244,3.3470105509964836,0.9923533178180585,1.0000282708059935,2.5773566562302435,2.62,
2025/01/24 16:30:00,0.5468720184162366,0.5788501392005566,48.6926865914486,60.28479021641152,3.6493777904152487,3.078005115089514,0.989207653698103,0.9906247784000739,2.4040961060294594,2.51,
2025/01/24 16:45:00,0.5525164868577415,0.583123245509901,48.5742856613278,60.465381616498945,3.654860990183062,3.075447570332481,0.9890478567383528,0.9911050215384869,2.414166059622,2.5,
2025/01/24 17:00:00,0.542609068597981,0.5753355854996616,48.16041748474984,60.30759466364535,3.631975976014415,3.0806658130601794,0.9891273896232505,0.990719808269828,2.389282174402714,2.51,
2025/01/24 17:15:00,0.553122162142565,0.5835922303650348,48.585196491689075,61.17584744362173,3.6374547083167728,3.0768245838668373,0.9890931569622784,0.9917475245531159,2.411713071598497,2.52,
2025/01/24 17:30:00,0.5661447349798097,0.59385027851169,49.64620248927746,62.597184539914906,3.6429830537234444,3.082051282051282,0.9892288763339937,0.9929971007131837,2.4415066814022097,2.5,
2025/01/24 17:45:00,0.5921681808967055,0.6142311982417652,51.77192121915431,65.18707822332608,3.6717439021495384,3.0833333333333335,0.9895203358473175,0.9949980945589063,2.5007849605740837,2.51,
2025/01/24 18:00:00,0.5602307007335697,0.5893833106794286,49.552704211672676,62.055905751351226,3.712420863479917,3.0571065989847717,0.9891301237430643,0.9911127662617307,2.4192763741792542,2.47,
2025/01/24 18:15:00,0.6205760044227547,0.6391150150889667,56.253315254745324,70.75595097385482,3.5766996343617476,3.0966494845360826,0.9922331182510071,1.0004664688937712,2.592088007651135,2.79,
2025/01/24 18:30:00,0.6120925259777505,0.6324855372267469,56.501087787475036,71.07934089960874,3.503532661610622,3.0827943078913327,0.9934502686343577,1.0017714095710943,2.590452644778039,2.79,
2025/01/24 18:45:00,0.5945378701204338,0.6189349036069939,56.14594817009887,70.34890488260618,3.491656676940102,3.0925449871465296,0.9933256982412636,1.0003419070227388,2.547400377329895,2.77,
2025/01/24 19:00:00,0.6227885593733226,0.639451518986961,57.912250490876914,72.50039068665797,3.506841197293371,3.0849420849420848,0.9937311636877308,1.0025508028763988,2.6160321408886347,2.8,
2025/01/24 19:15:00,0.6148750081678821,0.6345090155735419,56.65572944103021,70.99779978637135,3.4980020975282207,3.0906735751295336,0.9935267917534575,1.0020694635197789,2.600322970509183,2.81,
2025/01/24 19:30:00,0.5586911577197687,0.5888800321558748,49.33532322140254,61.36808791630666,3.671294459599378,3.068877551020408,0.9893561544109111,0.9916145671250233,2.4280200657324325,2.54,
2025/01/24 19:45:00,0.5420333013299065,0.5745191570129161,47.55062430636314,59.06684827832512,3.6472924312183204,3.0752551020408165,0.9889488274683352,0.9900511685474165,2.389448820049578,2.49,
2025/01/24 20:00:00,0.5689402146442226,0.5955626623533125,48.690972130566536,60.75638586931192,3.5921549119865013,3.0673575129533677,0.9891190645341228,0.99378921131107,2.4723850886817456,2.51,
2025/01/24 20:15:00,0.5824314368569792,0.6059821310722073,49.36198022515641,61.59510406730305,3.5892762686324495,3.0650195058517555,0.9891437335601023,0.9950676461361053,2.508905732612178,2.52,
2025/01/24 20:30:00,0.5925034291054202,0.6141771206621289,49.86821768360611,62.14304971940857,3.6094535473000877,3.0611183355006504,0.989039579474078,0.9955196020679471,2.5324652919026525,2.56,
2025/01/24 20:45:00,0.5946734386491354,0.6159279866303105,50.0461246277802,62.242430745940496,3.6200287572051635,3.055844155844156,0.9888500475103602,0.9953524589268657,2.538064668076861,2.54,
2025/01/24 21:00:00,0.5937456861491838,0.6153344003311437,50.12155277837243,62.251885438167896,3.6185083367972277,3.057142857142857,0.988901235216831,0.9953041553703622,2.53684183456088,2.51,
2025/01/24 21:15:00,0.5925515162411618,0.6140614701314397,50.39442805453572,62.46828406277043,3.598991721308153,3.053177691309987,0.9889878955402992,0.9954764650747452,2.5392393619783187,2.54,
2025/01/24 21:30:00,0.604294596900836,0.6235140103434528,50.840443439918026,62.928151777161055,3.6423613197859708,3.0570687418936444,0.9890666740900855,0.9958589468695306,2.5601464991163514,2.55,
2025/01/24 21:45:00,0.6080117567700571,0.6263694846441784,51.17621659011895,63.22716945510756,3.647958886814206,3.0582901554404147,0.9891319031502868,0.9960678946522583,2.56877092593676,2.53,
2025/01/24 22:00:00,0.607929939976761,0.6259384463174187,51.48463809860892,63.51609025221962,3.6290329453048704,3.0531088082901556,0.9892381712091207,0.9963638803943816,2.574288149146118,2.49,
2025/01/24 22:15:00,0.6542678179731011,0.6630374422772372,55.81464249780541,68.94273101659071,3.6229160456960323,3.016949152542373,0.9899189214496332,1.0004872765531974,2.704311300849968,2.78,
