datetime,Evaporator temp,Souce_temp_in,Souce_temp_out,Condensor temp,Sink_temp_in,Sink_temp_out,COP,Compressor Power [W],Condensor load[W],Temp difference,Intermediate pressure [bar],error
2025/02/25 16:45:00,0.35,7.89,4.44,102.96,59.59,95.14,2.337806897926943,6802342.4505665265,15902982.424999997,97.68401697852934,8.6,
2025/02/25 17:00:00,0.4,7.95,4.48,103.03,59.55,95.13,2.336459226241987,6796097.920370018,15879221.56333333,97.69597084771434,8.61,
2025/02/25 17:15:00,0.39,8.02,4.57,103.09,59.51,95.11,2.333955331428574,6917723.145972488,16146081.355555555,97.7579114668694,8.61,
2025/02/25 17:30:00,0.38,7.92,4.42,103.15,59.47,95.09,2.3314518251470955,6941639.579824243,16184516.92,97.81984474779728,8.61,
2025/02/25 17:45:00,0.4,7.86,4.4,103.22,59.43,95.08,2.3291014484009285,6967113.2258561365,16227537.36388889,97.8611812197565,8.61,
2025/02/25 18:00:00,0.34,7.86,4.41,103.28,59.39,95.06,2.325690995985495,6993887.901646169,16266047.123333333,97.9719042070412,8.61,
2025/03/01 07:15:00,-0.18,7.63,4.96,98.29,59.9,87.49,2.4691639909311847,4876762.677621961,12041977.383333331,94.12239647073716,7.8,
2025/03/01 07:30:00,0.41,7.63,4.26,102.32,59.87,94.8,2.362245842728611,6375394.603444483,15060663.309999999,97.06867389358334,8.57,
2025/03/01 07:45:00,0.17,7.59,4.18,104.83,59.84,97.1,2.2653092346663044,6990093.68972606,15835123.259999994,99.48171577818268,8.68,
2025/03/01 08:45:00,-0.12,7.54,5.28,97.8,59.73,87.82,2.482700912393927,4953797.751969054,12299346.949999997,93.63402628210332,7.67,
2025/03/01 09:00:00,0.35,7.42,4.07,103.2,59.7,95.24,2.329856521688703,6619596.361893373,15423125.972222216,97.8923115218561,8.63,
2025/03/01 09:15:00,0.14,7.44,4.07,104.75,59.67,97.29,2.2670374951174557,7086544.0916890055,16065871.800000004,99.44203083271002,8.66,
2025/03/01 09:30:00,0.2,7.47,4.12,104.43,59.64,95.89,2.28246329845951,6737512.303459681,15378524.791666666,99.10557523772171,8.7,
2025/03/01 10:15:00,3.09,7.66,6.36,69.43,59.56,62.6,3.832368125560546,314572.6197563116,1205736.7911111107,64.28891230021006,5.66,
2025/03/01 10:30:00,0.28,7.61,5.12,98.16,59.53,86.96,2.4875339450975353,4796400.95669352,11931694.933888884,93.55937328339937,7.88,
2025/03/01 10:45:00,0.36,7.56,4.2,104.61,59.5,96.92,2.2799465058669703,7051262.099208875,16076916.753333332,99.10464605223503,8.74,
2025/03/01 11:00:00,0.34,7.54,4.19,104.9,59.47,97.06,2.268158981208469,7031400.986930814,15948745.761666667,99.37532042859951,8.74,
2025/03/01 11:15:00,0.33,7.58,4.22,105.19,59.44,96.01,2.2564838156290628,6789441.371275585,15320654.084999999,99.6360468466841,8.74,
2025/03/02 09:15:00,0.03,7.47,5.26,99.84,62.31,90.27,2.422822552184572,4672477.102826968,11321078.559999997,95.2794591631704,7.98,
2025/03/02 09:30:00,0.49,7.27,4.06,104.62,61.57,96.65,2.28086917223689,6181917.195830325,14100526.831111113,98.98648639615602,8.72,
2025/03/02 09:45:00,0.4,7.25,4.0,105.81,60.82,98.27,2.2351294553375474,6761670.219140848,15113598.713888885,100.10283956563026,8.79,
2025/03/12 12:00:00,0.09,9.53,6.17,104.37,59.78,93.34,2.2726835411132167,6140596.003700479,13955991.255555557,99.16418667564344,8.48,
2025/03/12 12:15:00,2.13,9.51,6.04,107.4,59.77,100.09,2.212323887053849,7533511.684808923,16666964.159999998,99.77338179581886,9.12,
2025/03/12 12:30:00,2.22,9.48,6.12,106.77,59.75,99.15,2.2382360306340723,7232642.072255058,16188766.122222222,99.14393197884274,9.07,
2025/03/12 12:45:00,2.34,9.58,6.26,106.52,59.74,98.2,2.2502924916488185,6979988.656765712,15707418.686666666,98.81123486165083,9.06,
2025/03/12 13:00:00,1.81,9.51,6.04,103.74,59.73,97.32,2.3446941830400734,7394001.825802795,17337130.32333333,96.93207654404785,8.84,
2025/03/12 13:15:00,1.48,9.39,5.79,103.8,59.72,97.21,2.3384453328571024,7367240.639970984,17228325.387777776,97.30614779027083,8.89,
2025/03/12 13:30:00,1.43,9.38,5.8,103.92,59.71,97.1,2.3314680187389776,7419294.713209377,17298286.163888887,97.45937575186696,8.86,
2025/03/12 13:45:00,1.39,9.4,5.82,103.69,59.7,96.99,2.33807237264036,7313180.554227261,17099180.339999996,97.29954469581536,8.82,
2025/03/12 14:00:00,1.37,9.42,5.82,103.81,59.68,96.89,2.3329619428702406,7315145.074923931,17066385.104999997,97.4231421757566,8.82,
2025/03/12 14:15:00,1.43,9.42,5.83,104.09,59.67,96.78,2.3238332705169484,7414628.824766406,17230793.561666664,97.6069014386124,8.84,
2025/03/12 14:30:00,1.57,9.43,5.84,104.0,59.66,96.67,2.330393837684979,7398723.742897566,17242375.064444445,97.39192656584214,8.85,
2025/03/12 14:45:00,1.6,9.56,5.92,103.92,59.65,96.56,2.3350124734960205,7388916.587747365,17253643.067222223,97.29305721724782,8.87,
2025/03/12 15:00:00,1.51,9.46,5.86,103.83,59.64,96.45,2.337373750371638,7378273.643594487,17246219.154999997,97.30293880509502,8.88,
2025/03/12 15:15:00,1.46,9.44,5.84,103.81,59.64,96.34,2.3332594376614795,7354404.243128372,17160165.611111112,97.33551663106475,8.79,
2025/03/12 15:30:00,1.48,9.62,5.97,103.83,59.65,96.24,2.3332794870892553,7317370.141530717,17073894.126666665,97.33318310272905,8.8,
2025/03/12 15:45:00,1.49,9.51,5.9,103.84,59.66,96.13,2.3330634467924725,7279162.754624143,16983175.35444444,97.33207435435226,8.8,
2025/03/12 16:00:00,1.5,9.51,5.84,103.86,59.67,96.02,2.3329008250996823,7241066.32569167,16893107.152777772,97.33951565574603,8.81,
2025/03/12 16:15:00,1.47,9.41,5.79,103.88,59.68,95.91,2.3320079514419985,7205131.199124174,16802844.000555553,97.38606315501536,8.82,
2025/03/12 16:30:00,1.47,9.4,5.81,103.9,59.69,95.8,2.331213277579176,7168965.521751285,16712809.354999997,97.40339637403238,8.82,
2025/03/12 16:45:00,1.47,9.42,5.82,103.91,59.7,95.69,2.3312629883606553,7130291.591589245,16623003.216111105,97.41194724105495,8.83,
2025/03/12 17:00:00,1.46,9.44,5.82,103.93,59.71,95.59,2.3307328906164093,7095638.362329489,16538451.453333333,97.43894117385058,8.84,
2025/03/12 17:15:00,1.55,9.44,5.83,103.95,59.71,95.48,2.33157398566522,7056725.777628085,16453691.271111116,97.36827651958232,8.84,
2025/03/12 17:30:00,1.53,9.46,5.88,103.96,59.72,95.37,2.3308123181710014,7020786.740217496,16364550.216666669,97.39649643391064,8.84,
2025/03/12 17:45:00,1.52,9.47,5.89,103.98,59.73,95.26,2.3298353527030518,6985746.324125502,16276050.211666672,97.4236027634228,8.84,
2025/03/12 18:00:00,1.49,9.49,5.87,104.0,59.74,95.15,2.328496705843711,7025130.9968353305,16358402.946111113,97.47026416191848,8.84,
2025/03/12 19:15:00,1.43,9.66,6.37,82.89,59.79,72.92,3.102276667359133,1863700.5421624263,5781966.19,78.6323031093471,6.94,
2025/03/12 19:30:00,1.14,9.63,6.15,103.7,59.8,94.58,2.32544301358883,6932987.954777634,16122686.360000003,97.55465854058512,8.65,
2025/03/12 19:45:00,1.64,9.59,5.95,103.74,59.81,96.62,2.34156834770144,7269597.472530246,17022686.34,97.09828902773016,8.84,
2025/03/12 20:00:00,1.64,9.57,5.97,103.78,59.82,96.5,2.341306809201123,7227268.570983967,16921682.213333335,97.13262359514134,8.87,
2025/03/12 20:15:00,1.6,9.48,5.86,103.82,59.83,96.39,2.3394236998630324,7192004.764746463,16825570.080000002,97.20628717863005,8.88,
2025/03/12 20:30:00,1.64,9.58,5.99,103.86,59.84,96.28,2.3385701319504415,7153826.088145612,16730148.57555555,97.20184542140372,8.88,
2025/03/12 20:45:00,1.58,9.43,5.83,103.9,59.85,96.16,2.336321020033236,7117844.612584153,16629990.08611111,97.29505987118976,8.89,
2025/03/12 21:00:00,1.57,9.49,5.88,103.94,59.86,96.05,2.3345505203829147,7082422.986773336,16534690.26611111,97.33949732066196,8.89,
2025/03/12 21:15:00,1.57,9.47,5.89,103.98,59.86,95.94,2.3329616329680496,7048465.24432489,16444215.675555555,97.37415426240739,8.89,
2025/03/15 08:00:00,-0.09,8.44,5.38,100.04,60.74,89.82,2.4176269562368016,5697479.746139793,13774814.728888882,95.56986147737464,8.08,
2025/03/15 08:15:00,0.79,8.47,4.93,102.99,60.68,95.75,2.346950671483685,6985027.428096641,16393939.100000001,97.27996500136807,8.65,
2025/03/15 08:30:00,0.76,8.49,4.99,103.03,60.62,95.5,2.3452829859895097,6899454.972610528,16181597.422222221,97.34389032499955,8.66,
2025/03/15 08:45:00,0.8,8.49,4.97,102.96,60.56,95.26,2.349625625071925,6916152.379976232,16250792.677777778,97.2437107212602,8.68,
2025/03/15 09:00:00,0.55,8.56,4.99,99.33,60.5,93.07,2.4721493634582115,7606099.011498321,18803940.277222216,94.31793752669508,8.41,
2025/03/15 09:15:00,0.1,8.5,4.81,88.37,60.44,82.4,2.861084121761958,6252627.425368823,17889906.760000005,84.93771291885386,7.91,
2025/03/15 09:30:00,0.06,8.48,4.8,88.31,60.39,82.26,2.8622179953688103,6218767.775158387,17800081.695000004,84.9211315122264,7.91,
2025/03/15 09:45:00,0.02,8.51,4.79,88.26,60.33,82.11,2.8626934845584726,6186319.463936029,17710139.590000004,84.9139233685443,7.9,
2025/03/15 10:00:00,0.1,8.51,4.79,88.2,60.27,81.97,2.8672203586061658,6148152.929382253,17628711.099999994,84.78263377736207,7.89,
2025/03/15 10:15:00,0.1,8.43,4.7,88.14,60.21,81.83,2.869579075005547,6114678.733860489,17547152.33333333,84.72770634617788,7.89,
2025/03/15 10:30:00,0.09,8.38,4.67,88.08,60.15,81.69,2.8713644312429865,6093141.0759877935,17496228.786666665,84.68258444894357,7.88,
2025/03/15 10:45:00,0.09,8.35,4.7,88.02,60.09,81.55,2.8737241188942466,6070551.56782712,17445699.553333323,84.6276316864494,7.88,
2025/03/15 11:00:00,0.08,8.39,4.7,87.96,60.03,81.41,2.875779890351207,6056806.964737948,17418645.89666666,84.58224012460612,7.88,
2025/03/15 11:15:00,0.07,8.42,4.73,87.91,59.98,81.27,2.8771759728113717,6047456.958162459,17400199.904999997,84.54624241093586,7.87,
2025/03/15 11:30:00,0.07,8.51,4.83,87.85,59.92,81.13,2.879540150822217,6017390.925134324,17327920.738333326,84.4912531639622,7.87,
2025/03/15 11:45:00,0.07,8.46,4.77,87.79,59.86,81.04,2.8819059634130197,6001472.679941891,17296279.880000006,84.4362515625271,7.87,
2025/03/15 12:00:00,0.07,8.48,4.79,87.73,59.8,81.02,2.8840099192498028,6006028.157592161,17322046.328888886,84.38148269848028,7.86,
2025/03/15 12:15:00,0.06,8.48,4.8,87.67,59.74,81.0,2.8860685732865954,6010576.237201117,17347539.916666664,84.33602603378279,7.86,
2025/03/15 12:30:00,0.05,8.58,4.83,87.61,59.68,80.97,2.8881292386948973,6013397.455807827,17368063.832777776,84.29055512384578,7.86,
2025/03/15 12:45:00,0.06,8.43,4.73,87.61,59.67,80.95,2.8886983121787986,6010070.282028593,17361882.657777775,84.28074102577682,7.87,
2025/03/15 13:00:00,0.1,8.44,4.74,87.63,59.67,80.93,2.889152716988132,6004246.237867743,17347786.76888889,84.2608130681455,7.87,
2025/03/15 13:15:00,0.13,8.51,4.82,87.65,59.67,80.9,2.8892950560943578,5996245.495376322,17325525.83055556,84.2504488009618,7.87,
2025/03/15 13:30:00,0.13,8.57,4.88,87.66,59.67,80.88,2.888899642176317,5992098.601169121,17311174.264999993,84.25962054575245,7.87,
2025/03/15 13:45:00,0.13,8.62,4.92,87.68,59.67,80.86,2.888369929473408,5988313.463093312,17297065.02333333,84.27771925960513,7.88,
2025/03/15 14:00:00,0.13,8.64,4.95,87.7,59.67,80.83,2.8875795230554524,5982152.455435501,17274542.022222217,84.29606041685088,7.88,
2025/03/15 14:15:00,0.14,8.65,4.89,87.71,59.66,80.81,2.8874970421849038,5980265.438022214,17268588.425000004,84.29565956941205,7.88,
2025/03/15 14:30:00,0.25,8.74,5.05,87.73,59.66,80.79,2.8901236425142067,5969855.425840089,17254221.532777783,84.2087033172337,7.88,
2025/03/15 14:45:00,0.24,8.74,5.01,87.75,59.66,80.76,2.889284338309544,5963876.686574042,17231929.24444445,84.2363700293758,7.89,
2025/03/15 15:00:00,0.19,8.57,4.88,87.77,59.66,80.74,2.8869380870114645,5963742.332961105,17217553.759999998,84.30256846678503,7.89,
2025/03/15 15:15:00,0.17,8.58,4.88,87.78,59.66,80.72,2.8859223200503523,5960944.451153938,17203419.09,84.33088038467743,7.89,
2025/03/15 15:30:00,0.2,8.61,4.93,87.8,59.66,80.69,2.886062512167276,5952839.626151741,17180866.24833333,84.32049489392942,7.89,
2025/03/15 15:45:00,0.21,8.64,4.92,87.82,59.66,80.67,2.885844822708635,5948389.982890915,17166722.40555556,84.32901141004355,7.9,
2025/03/15 16:00:00,0.26,8.71,5.0,87.83,59.66,80.65,2.887001600315878,5929793.713195895,17119916.27500001,84.29030603588915,7.9,
2025/03/15 16:15:00,0.24,8.74,5.04,87.85,59.66,80.62,2.8855896584970897,5906420.4916899325,17044096.76444445,84.32778257525179,7.9,
2025/03/15 16:30:00,0.22,8.71,4.96,87.87,59.65,80.6,2.8844412962182884,5888077.836370679,16984395.449999996,84.36501799639794,7.91,
2025/03/15 16:45:00,0.2,8.65,4.94,87.88,59.65,80.58,2.8834254891561666,5866659.902222082,16916660.872222222,84.39332931704119,7.91,
2025/03/16 01:15:00,0.02,8.88,5.56,98.11,60.82,89.92,2.495276427012526,6142242.9710549805,15327063.766666668,93.76266808814363,8.13,
2025/03/16 01:30:00,0.7,8.64,5.05,99.09,60.82,92.13,2.4864626512873462,6625871.273907871,16475445.50055555,93.9602475703504,8.46,
2025/03/16 01:45:00,0.61,8.55,4.94,99.4,60.82,92.18,2.472804427496681,6666926.333715135,16486462.471111111,94.32031753894331,8.46,
2025/03/16 02:00:00,0.57,8.55,4.99,99.41,60.82,92.23,2.471577567369732,6674523.320220833,16497065.97,94.36799147569252,8.46,
2025/03/16 02:15:00,0.57,8.51,4.95,99.41,60.82,92.29,2.471577569024012,6680916.1214268105,16512866.718333336,94.36799147569246,8.46,
2025/03/16 02:30:00,0.56,8.53,4.97,99.42,60.82,92.34,2.4709876869765353,6686759.731708338,16523365.368888892,94.38650190471287,8.46,
2025/03/16 02:45:00,0.56,8.55,5.03,99.43,60.82,92.39,2.4706087601782034,6692012.303917694,16533814.091666667,94.39529117540809,8.46,
2025/03/16 03:00:00,0.55,8.4,4.82,99.43,60.82,92.44,2.469994310260609,6697890.263260117,16544212.886666663,94.40517710634937,8.45,
2025/03/16 03:15:00,0.56,8.39,4.87,99.44,60.82,92.49,2.4698261277990965,6702533.186955176,16554561.753888886,94.40424492561937,8.45,
2025/03/16 03:30:00,0.57,8.38,4.82,99.44,60.82,92.54,2.4700382016372266,6706129.261411857,16564860.693333337,94.39452355777291,8.45,
2025/03/16 03:45:00,0.58,8.49,4.91,99.45,60.82,92.6,2.4698713471370777,6712994.543838572,16580695.926666664,94.39359050302117,8.45,
2025/03/16 04:00:00,0.55,8.37,4.83,99.45,60.82,92.65,2.469236986123302,6718845.680282507,16590890.598333335,94.42275496207056,8.45,
2025/03/16 04:15:00,0.54,8.37,4.84,99.46,60.82,92.7,2.4686474351434473,6724559.100165816,16601035.342222225,94.44126483594643,8.45,
2025/03/16 04:30:00,0.54,8.37,4.81,99.46,60.82,92.75,2.468648024363113,6728648.193776272,16611130.158333335,94.44126483594626,8.45,
2025/03/16 04:45:00,0.58,8.32,4.8,99.47,60.82,92.8,2.469113009821312,6731446.9486177545,16621175.046666665,94.41116652343923,8.45,
2025/03/16 05:00:00,0.47,8.42,4.85,99.48,60.82,92.85,2.4664164313142636,6742861.889760402,16631170.00722222,94.52688915506744,8.45,
2025/03/16 05:15:00,0.51,8.35,4.77,99.48,60.82,92.91,2.467259476650104,6735969.465846557,16619847.780555552,94.48800534569527,8.45,
2025/03/16 05:30:00,0.38,8.22,4.7,99.49,60.82,92.96,2.464143868743313,6727732.941652812,16578570.861111106,94.62316045592871,8.45,
2025/03/16 05:45:00,0.41,8.25,4.72,99.49,60.82,93.01,2.4647751191584626,6709330.953761632,16537458.703333331,94.59400063099756,8.45,
2025/03/16 06:00:00,0.45,8.23,4.71,99.5,60.82,93.06,2.465239226878534,6691306.679145146,16496138.706666663,94.56390776843249,8.45,
2025/03/16 06:15:00,0.64,8.37,4.88,102.6,60.82,94.38,2.358399670838674,6585733.076295728,15532201.911111107,97.08733984731354,8.63,
2025/03/16 06:30:00,0.59,8.38,4.85,102.64,60.82,95.58,2.355919948976743,6829085.450669316,16089198.986666666,97.17094205612344,8.63,
2025/03/16 06:45:00,0.6,8.16,4.72,102.67,60.82,95.6,2.355383014878521,6835253.593648918,16100071.631111106,97.18715750828946,8.64,
2025/03/16 07:00:00,0.61,8.13,4.69,102.7,60.82,95.61,2.354411130851541,6840727.634651003,16106316.55111111,97.20351173105571,8.64,
2025/03/16 07:15:00,0.52,8.12,4.66,102.72,60.82,95.62,2.3519615019948867,6850509.342537779,16112562.400000002,97.30872923775944,8.64,
2025/03/16 07:30:00,0.51,8.14,4.66,102.75,60.82,95.63,2.3506187207574234,6856909.383808961,16118404.995,97.34459618681159,8.64,
2025/03/16 07:45:00,0.55,8.18,4.68,102.77,60.82,95.65,2.351026571213312,6860347.8250430655,16129283.445000002,97.32283279238881,8.65,
2025/03/16 08:00:00,0.59,8.19,4.72,102.8,60.82,95.66,2.350611425711874,6864216.318832239,16135532.428888887,97.30990792603004,8.65,
2025/03/16 08:15:00,0.55,8.16,4.69,102.82,60.82,95.67,2.3490955949361028,6871306.377044555,16141782.341666665,97.36634119270003,8.65,
2025/03/16 08:30:00,0.6,8.04,4.6,102.85,60.82,95.69,2.348863454165767,6876617.155098049,16152665.436111107,97.34365196425208,8.65,
2025/03/16 08:45:00,0.57,8.13,4.65,102.87,60.82,95.7,2.3479708650793394,6881723.817231977,16158512.675555557,97.39018692440641,8.66,
2025/03/16 09:00:00,0.51,8.1,4.64,102.9,60.82,95.71,2.3457000972467528,6891050.6467662165,16164765.723333329,97.47483499952737,8.66,
2025/03/16 09:15:00,0.55,8.13,4.69,102.92,60.78,95.72,2.345667237119655,6901713.452210774,16189553.819999997,97.4531998925806,8.66,
2025/03/16 09:30:00,0.62,8.22,4.74,102.95,60.72,95.74,2.345801772412392,6917814.588408566,16228248.544444444,97.41097928154784,8.66,
2025/03/16 09:45:00,0.51,8.05,4.58,102.97,60.66,95.75,2.3429964529487437,6940637.150691114,16262316.24111111,97.53572655727156,8.66,
2025/03/16 10:00:00,0.53,8.04,4.6,102.99,60.61,95.76,2.3430276895065507,6952933.133628328,16291347.386111112,97.53346428809968,8.67,
2025/03/16 10:15:00,0.57,8.07,4.61,103.02,60.55,95.78,2.3426054986394913,6970713.237491453,16330062.081666669,97.52051634911908,8.67,
2025/03/16 10:30:00,0.57,8.17,4.72,103.04,60.5,95.79,2.3418311434429673,6985593.327491412,16359512.73611111,97.53790811245602,8.67,
2025/03/16 10:45:00,0.56,8.15,4.69,103.07,60.44,95.8,2.3404857527782053,7004175.611591402,16393605.164444445,97.57375436307785,8.67,
2025/03/16 11:00:00,0.64,8.18,4.73,103.09,60.39,95.82,2.341620246846709,7015343.18072103,16427704.094999995,97.51291908268114,8.68,
2025/03/16 11:15:00,0.55,8.17,4.71,103.12,60.33,95.83,2.338802958182289,7038200.500744728,16461397.333333334,97.62684940318259,8.68,
2025/03/16 11:30:00,0.59,8.11,4.66,103.14,60.27,95.84,2.33876235758595,7052906.889395943,16495508.455555554,97.60519248385461,8.68,
2025/03/16 11:45:00,0.66,8.16,4.69,103.17,60.22,95.85,2.338883191572934,7150932.416998977,16725634.523888886,97.56293659813142,8.68,
2025/03/16 12:00:00,0.63,8.19,4.74,103.19,60.16,95.87,2.3379948011094633,7109769.551655797,16623042.693888891,97.60947038738175,8.69,
2025/03/16 12:15:00,0.68,8.25,4.77,103.1,60.14,95.88,2.342843596882906,7093577.386000261,16619578.518888883,97.48229500558836,8.7,
2025/03/16 12:30:00,0.67,8.31,4.85,103.11,60.12,95.89,2.3418345720885787,7095141.135805598,16616085.08388889,97.50088505979723,8.69,
2025/03/16 12:45:00,0.71,8.47,4.97,103.12,60.11,95.91,2.3413043525127946,7095068.039041972,16612146.711111108,97.47080151307749,8.67,
2025/03/16 13:00:00,0.75,8.29,4.79,103.13,60.09,95.92,2.3420922005431386,7091164.58200491,16608594.407777777,97.44030703177327,8.68,
2025/03/16 13:15:00,0.75,8.28,4.82,103.14,60.07,95.93,2.3417024720934663,7090813.246833691,16605012.844444446,97.44899843966317,8.68,
2025/03/16 13:30:00,0.74,8.35,4.87,103.15,60.06,95.95,2.341129920527867,7091006.237011231,16601402.02111111,97.46745260995353,8.68,
2025/03/16 13:45:00,0.73,8.39,4.91,103.17,60.04,95.96,2.340608464605412,7091030.9395214645,16597761.937777773,97.49446252142839,8.69,
2025/03/16 14:00:00,0.74,8.43,4.95,103.18,60.03,95.97,2.3404033336944643,7087934.185446978,16589059.409999996,97.49339013293424,8.69,
2025/03/16 14:15:00,0.72,8.36,4.85,103.19,60.01,95.98,2.340086434851152,7087317.121029563,16585365.335000003,97.52147231409603,8.7,
2025/03/16 14:30:00,0.74,8.36,4.88,103.2,60.0,95.94,2.3400647223488664,7073980.5627875775,16554005.93,97.5106363914178,8.7,
2025/03/16 14:45:00,0.79,8.47,4.99,103.21,59.98,95.86,2.3405945382130424,7053096.777834699,16508872.379999999,97.47050819920283,8.7,
2025/03/16 15:00:00,0.91,8.66,5.12,103.22,59.97,95.78,2.3428540661566455,7029178.477810906,16468764.351111112,97.3618906614004,8.71,
2025/03/16 15:15:00,0.91,8.55,5.03,103.23,59.95,95.7,2.342463382801278,7021937.255269373,16449057.625000002,97.37057828605535,8.71,
2025/03/16 15:30:00,0.93,8.56,5.08,103.24,59.93,95.62,2.3428811863284644,7012083.6156112775,16428910.025,97.35960420783334,8.72,
2025/03/16 15:45:00,0.92,8.59,5.09,103.25,59.92,95.54,2.3423069340676603,7003402.249544006,16404545.617777778,97.37805661981038,8.72,
2025/03/16 16:00:00,0.89,8.63,5.09,103.26,59.9,95.46,2.341365124099317,6997594.089066908,16384345.071111105,97.41603951501479,8.72,
2025/03/16 16:15:00,0.96,8.62,5.11,103.27,59.89,95.38,2.3427027130559357,6983172.086740599,16359921.911666663,97.35623721406681,8.73,
2025/03/16 16:30:00,0.99,8.65,5.16,103.28,59.87,95.3,2.3428643270110863,6974220.364371145,16340079.799999999,97.33562473371548,8.73,
2025/03/16 16:45:00,1.01,8.77,5.25,103.29,59.86,95.22,2.3428422155829067,6963662.756473235,16315186.506666666,97.32477711964144,8.73,
2025/03/16 17:00:00,0.97,8.66,5.11,103.3,59.84,95.14,2.342154760874214,6957213.553467751,16295289.938888889,97.37239934989745,8.74,
2025/03/17 00:15:00,-0.02,8.66,5.36,96.52,60.29,88.47,2.5506155496283376,6144696.879300458,15673260.423333332,92.39508774268525,8.04,
2025/03/17 00:30:00,0.38,8.49,4.88,97.18,60.3,90.5,2.54479635779234,6572129.502963155,16725218.033333335,92.5879664644126,8.29,
2025/03/17 00:45:00,0.39,8.39,4.79,97.61,60.32,90.49,2.529995215955798,6575628.913779844,16636790.597777775,92.95826739115857,8.32,
2025/03/17 01:00:00,0.4,8.38,4.81,97.65,60.34,90.48,2.529489738881705,6542178.629702712,16548855.937777776,92.98357826069596,8.34,
2025/03/17 01:15:00,0.38,8.34,4.76,97.68,60.36,90.47,2.527912832452457,6514851.214616932,16469454.051111108,93.02950262999883,8.34,
2025/03/17 01:30:00,0.34,8.33,4.76,97.71,60.37,90.46,2.525889002774238,6508271.019891115,16439648.096666658,93.09482402813845,8.34,
2025/03/17 01:45:00,0.29,8.37,4.81,97.75,60.39,90.45,2.5236544102863157,6499932.552561583,16404060.970000003,93.1785024757552,8.35,
2025/03/17 02:00:00,0.33,8.38,4.78,97.78,60.41,90.44,2.523422882290958,6486582.107295159,16368860.841666663,93.16622471142169,8.35,
2025/03/17 02:15:00,0.36,8.25,4.7,97.81,60.43,90.42,2.5233508082127893,6470534.728654699,16327905.55,93.16346072719536,8.36,
2025/03/17 02:30:00,0.32,8.23,4.68,97.85,60.44,90.41,2.5209563722955206,6464907.820664686,16298225.46,93.23761319319237,8.36,
2025/03/17 02:45:00,0.36,8.33,4.74,97.88,60.46,90.4,2.5211076954686837,6450467.103301022,16262790.903333336,93.22514124519371,8.37,
2025/03/17 03:00:00,0.35,8.27,4.71,97.91,60.48,90.39,2.519757797087623,6440012.139529343,16227741.951666666,93.26134934948007,8.37,
2025/03/17 03:15:00,0.32,8.2,4.64,97.95,60.5,90.38,2.5175890885371475,6431515.897740222,16192383.68,93.32579298089479,8.37,
2025/03/17 03:30:00,0.27,8.23,4.66,97.98,60.51,90.37,2.515738228893791,6424498.502468528,16162823.184444448,93.40062390049006,8.38,
2025/03/17 03:45:00,0.25,8.2,4.66,98.01,60.53,90.36,2.5141702759347004,6414468.354887789,16127534.811666664,93.44652777605677,8.38,
2025/03/17 04:00:00,0.25,8.2,4.66,98.05,60.55,90.34,2.512672205004524,6402252.956229696,16087230.555000005,93.48185953875435,8.38,
2025/03/17 04:15:00,0.23,8.2,4.64,98.08,60.56,90.33,2.510334931740181,6396339.859176453,16057418.678888887,93.52811757749585,8.36,
2025/03/17 04:30:00,0.2,8.24,4.69,97.77,60.58,90.32,2.520126155283132,6445907.322585918,16244972.724444441,93.28383566241256,8.33,
2025/03/17 04:45:00,0.15,8.11,4.49,96.97,60.58,90.31,2.5455242438720562,6388126.531233229,16261603.086666668,92.62573236508203,8.24,
2025/03/17 05:00:00,0.13,8.02,4.44,96.92,60.57,90.3,2.546943688074567,6350681.521790342,16175303.503333328,92.60077797953107,8.24,
2025/03/17 05:15:00,0.18,8.22,4.65,96.95,60.57,90.29,2.546957557605849,6307052.174880529,16064267.60888889,92.57893384891537,8.24,
2025/03/17 05:30:00,0.14,8.12,4.59,96.98,60.56,90.28,2.5453047356900127,6312637.123016444,16068063.513333332,92.64409551175224,8.25,
2025/03/17 05:45:00,0.1,8.05,4.47,97.0,60.56,90.26,2.543645585694178,6315624.762310594,16065182.100000005,92.70058108013839,8.25,
2025/03/17 06:00:00,0.06,7.97,4.42,97.03,60.55,90.25,2.5416123592891493,6323796.3759064935,16073113.65,92.76593025455708,8.25,
2025/03/17 06:15:00,0.12,7.94,4.4,97.06,60.55,90.24,2.542234982281847,6323237.0704554785,16075630.706666661,92.73419696675086,8.26,
2025/03/17 06:30:00,0.07,7.98,4.45,97.08,60.54,90.23,2.540350598633546,6329419.912775445,16079422.779444449,92.80036976626923,8.26,
2025/03/17 06:45:00,0.05,7.97,4.42,97.11,60.54,90.22,2.53839106770883,6333124.083524236,16076419.33333333,92.84652815510726,8.25,
2025/03/17 07:00:00,0.11,8.02,4.46,97.14,60.53,90.21,2.538237335235233,6334322.796498038,16078487.039999995,92.81516452565064,8.24,
2025/03/17 07:15:00,0.05,8.05,4.48,97.16,60.53,90.2,2.535744304565791,6339365.915605906,16075481.271666668,92.89122093476125,8.23,
2025/03/17 07:30:00,0.07,8.05,4.51,97.19,60.52,90.18,2.534678159293235,6340844.493818177,16072473.877777778,92.89861305481446,8.22,
2025/03/17 07:45:00,-0.01,7.89,4.33,97.22,60.52,90.17,2.531756442687554,6346838.974270381,16069120.58888889,93.00271799764052,8.22,
