datetime,Temp in cp1,Temp in cp2,Pressure in cp1,Pressure in cp2,Efficiency comp1,Efficiency comp2,Mass flow comp1,Mass flow comp2,pr comp1,pr comp2,cop,cop_given,ratio,error
2024/12/15 00:00:00,0.8882131809318139,50.67914403246624,2.111658477622607,8.62,0.7463202478047436,0.6772331195622043,78.85373106996397,98.11918637696849,4.082099492577395,3.3201856148491884,2.629491045118639,2.63,0.468612074154203,
2024/12/15 00:15:00,1.1180451385019978,50.697281207989136,2.128117868519071,8.62,0.7452605367364235,0.6763027702753427,78.58043977953855,97.7733263662907,4.050527523646302,3.338747099767982,2.62978048985404,2.61,0.4662461142724924,
2024/12/15 00:30:00,1.0032889634704816,50.683519507544815,2.1245988740590143,8.62,0.7443118369850179,0.6754467704650169,78.33577744936518,97.4551059863552,4.057236453077667,3.3433874709976803,2.62522063877133,2.6,0.4662534794638851,
2024/12/15 00:45:00,0.9832270565677845,50.66051795730175,2.128525592010605,8.610000000000001,0.7418044740199176,0.6733687693275523,77.68914792856593,96.6826031148646,4.045053548953102,3.3495934959349594,2.620624800347943,2.61,0.4652068276485288,
2024/12/15 01:00:00,0.880769956992765,50.590778764444735,2.118906542862258,8.610000000000001,0.74480157437043,0.6759297057465267,78.46207693422457,97.63463855973922,4.063416590506844,3.341463414634146,2.6257148070664464,2.59,0.46657524503982245,
2024/12/15 01:15:00,0.927623381248452,50.72058832977001,2.110830419165596,8.610000000000001,0.7450872392588167,0.6761390980327083,78.53574770006985,97.71248074155079,4.078963388922311,3.346109175377468,2.6227871467838204,2.61,0.46694460734400456,
2024/12/15 01:30:00,0.8594878784285243,50.55686205617525,2.116454716162077,8.610000000000001,0.746168362611844,0.6770397658747431,78.8145610531513,98.04730659014733,4.068123893344218,3.3449477351916377,2.627502160368981,2.6,0.46668488006513775,
2024/12/15 01:45:00,0.9231004523217621,50.63633726395682,2.112822996678709,8.610000000000001,0.7466753473913151,0.6774447891234396,78.94530850757575,98.19787514230202,4.075116568465342,3.343786295005807,2.6278159554313607,2.58,0.46704598464781666,
2024/12/15 02:00:00,0.9516149504815417,50.63974903111534,2.1127067747927395,8.610000000000001,0.7472883732331811,0.6779353698968923,79.10340313203903,98.38024994920025,4.0753407442661596,3.3495934959349594,2.6282480989014814,2.61,0.466782567460641,
2024/12/15 02:15:00,1.0428012124582438,50.68049462011413,2.114364801073796,8.610000000000001,0.7476484674176685,0.6782134601056654,79.19626863783152,98.48363078039208,4.072144974995492,3.3484320557491287,2.6301610035249485,2.61,0.4667330359438177,
2024/12/15 02:30:00,1.1515950113181361,50.72671559188774,2.122109627520282,8.62,0.7474996539186932,0.67791987958358,79.15789078712842,98.37449138088061,4.061995614275877,3.3549883990719263,2.6304985776483267,2.6,0.4660831192121301,
2024/12/15 02:45:00,0.8058958966636851,50.418851096757976,2.122447287393721,8.62,0.7482016897673351,0.678491553124897,79.33894040408141,98.58701265638253,4.0613493919017465,3.3549883990719263,2.6316510252057386,2.58,0.4662136212832328,
2024/12/15 03:00:00,0.8855630431190775,50.58392581632404,2.1192824090678974,8.630000000000003,0.7478716035898414,0.6780554199685951,79.25381373125813,98.42487890702299,4.072133078193976,3.345307068366164,2.6306634203597823,2.59,0.46725256411518634,
2024/12/15 03:15:00,1.009435672230552,50.80252880383517,2.1125362825399416,8.630000000000003,0.746955798567721,0.677223406053353,79.01763469741131,98.11557535224729,4.085136937683263,3.356894553881807,2.624212262243225,2.61,0.4670587802389746,
2024/12/15 03:30:00,0.9919032535384531,50.78150332461195,2.1166439503346943,8.64,0.7470929790921511,0.6771829008269485,79.05301249393064,98.10051741837769,4.081933571602253,3.3564814814814814,2.624989199303398,2.6,0.46710826325808896,
2024/12/15 03:45:00,0.9549455241725013,50.647749410046856,2.124729042498507,8.64,0.747189971822315,0.6772311123325557,79.07802616905656,98.11844018359805,4.066400857325351,3.3587962962962963,2.627655192931006,2.59,0.4664176035724441,
2024/12/15 04:00:00,1.0157553337523382,50.8143484028011,2.1200818434776294,8.65,0.7469196817122813,0.6768410829684397,79.00832043966268,97.97344565095949,4.080031167953009,3.3572254335260117,2.6247214003585535,2.6,0.4671338853825744,
2024/12/15 04:15:00,0.9273728991827852,50.625158124389884,2.1280649798285953,8.65,0.7474346590324309,0.6772536050461979,79.1411291085263,98.1268019142847,4.0647255050908795,3.353757225433526,2.629324470324514,2.59,0.46680116098467705,
2024/12/15 04:30:00,0.9153178025608213,50.72051940438547,2.120832089404982,8.65,0.7470498153566206,0.6768854677985929,79.0418809002956,97.98994583863104,4.078587853895983,3.3583815028901736,2.62500159563132,2.6,0.46708791977475533,
2024/12/15 04:45:00,0.8740371270421292,50.84347863966809,2.112896282264927,8.66,0.7468485532711293,0.6765524625261295,78.98997696468372,97.86615017530794,4.098639423378075,3.3602771362586603,2.62021035540861,2.58,0.46789392773578076,
2024/12/15 05:00:00,0.8039585600822079,50.67078037987909,2.1207254343485995,8.66,0.7473578601684875,0.6769569255184733,79.1213232753546,98.01651045055668,4.08350834093712,3.3602771362586603,2.624124712907152,2.61,0.4673805219341185,
2024/12/15 05:15:00,0.83139061887141,50.872533429289206,2.111124965679261,8.67,0.7470907850909602,0.6765761507936329,79.0524466779893,97.87495635656646,4.1068151535076955,3.351787773933103,2.620658545606437,2.58,0.4688446812083899,
2024/12/15 05:30:00,0.7719029953090626,50.844775143017955,2.109601642313244,8.67,0.747077598915199,0.6765297127044253,79.04904606522256,97.8576928639673,4.109780645834668,3.354094579008074,2.6195962190699515,2.57,0.468867337535237,
2024/12/15 05:45:00,0.8347116780323631,50.92882763789851,2.11138465345923,8.680000000000001,0.7469086789615542,0.6762261354463752,79.00548291532968,97.74483714924575,4.1110462680397655,3.3548387096774195,2.6187700012996284,2.59,0.4689851437932523,
2024/12/15 06:00:00,0.7470720636973738,50.74951740566712,2.12018513844523,8.680000000000001,0.7468421114752842,0.6761614552176525,78.98831567534592,97.72079208905356,4.093982097414946,3.3640552995391704,2.619861059851944,2.58,0.4678617766870213,
2024/12/15 06:15:00,0.8045710720372199,50.78580857402443,2.1254855160824215,8.690000000000001,0.7466495636494226,0.6758446394471792,78.93865907990921,97.60301491944179,4.088477636872789,3.3567318757192175,2.621720220504172,2.59,0.46815500972650353,
2024/12/15 06:30:00,0.8200709256917094,50.82597969120576,2.12906417351156,8.690000000000001,0.7446672613603732,0.6741095923742892,78.42743864749134,96.9580062032237,4.081605480997409,3.3590333716915994,2.617972163677953,2.58,0.4676719786434699,
2024/12/15 06:45:00,0.9800585904058607,51.239657352067695,2.1243450570525995,8.7,0.7398934708013173,0.6698573604195491,77.19631497510149,95.37722680129669,4.095379877726043,3.3643678160919546,2.6033298226952404,2.58,0.46774039602293793,
2024/12/15 07:00:00,0.8455265954816014,50.81392329657365,2.1028599242857564,8.65,0.7493634911461463,0.6785642690741552,79.6385599961826,98.61404501868304,4.113445646142123,3.3699421965317917,2.622298981949727,2.59,0.4681050528345375,
2024/12/15 07:15:00,0.7590608464367392,50.48290000022706,2.1046951317212073,8.600000000000001,0.7492058004443425,0.6790460922139236,79.59789278351056,98.79316415019088,4.08610248124961,3.3465116279069766,2.632458655992965,2.62,0.4677563616391472,
2024/12/15 07:30:00,0.6426475104421456,49.9957016450461,2.1096598245358265,8.53,0.7488812138827532,0.6796336921453612,79.51418441910461,99.0116061068158,4.043305892634513,3.332942555685815,2.643839262922945,2.63,0.46602327291583584,
2024/12/15 07:45:00,0.7430239871842446,50.06904813610447,2.1057845658986043,8.510000000000002,0.7477194205761081,0.6788445538918685,79.21456690875829,98.71824170202818,4.04124910867533,3.3407755581668623,2.640700194878351,2.63,0.4652014579491764,
2024/12/15 08:00:00,0.8162685408842094,50.08601209635009,2.10994281778502,8.510000000000002,0.7474342966465853,0.6786029066293501,79.1410356520219,98.62840864042774,4.033284659786963,3.334900117508813,2.642805529162659,2.62,0.46517319076719055,
2024/12/15 08:15:00,0.6967794703722348,50.0161913482296,2.1084200403062896,8.510000000000002,0.7471384292066451,0.6784785080979394,79.06473372702246,98.58216313026726,4.036197644357315,3.338425381903643,2.6403772704334583,2.62,0.46504140534865934,
2024/12/15 08:30:00,0.7133365831077754,50.047283926878606,2.108151118739963,8.510000000000002,0.7466486695944716,0.6781862032964576,78.93842851005054,98.47349798354526,4.0367125128517385,3.3419506462984723,2.6382181766030532,2.62,0.464767802530906,
2024/12/15 08:45:00,0.7490533960302628,50.12892613055834,2.105474727555923,8.510000000000002,0.74602139199391,0.6777745524274603,78.77665846721752,98.32046559457507,4.041843812525158,3.345475910693302,2.634905243301757,2.62,0.4646633332166588,
2024/12/15 09:00:00,0.8028199846461916,50.18857928857966,2.105768646048566,8.510000000000002,0.7453731468363447,0.6773443401105608,78.60948105356418,98.16053293420745,4.041279660977406,3.3490011750881314,2.6326534438024822,2.61,0.46432909501655123,
2024/12/15 09:15:00,0.7913003530912306,50.13323995450736,2.1095545480549798,8.510000000000002,0.745240988390687,0.6773678496364292,78.5753984123325,98.16927266774537,4.0340269977120355,3.344300822561692,2.634325167704915,2.62,0.4642240159795417,
2024/12/15 09:30:00,0.8404704389897688,50.10164869896113,2.1126172344920033,8.5,0.7446854604043258,0.677147852931981,78.43213204020381,98.08748826308963,4.023445355468709,3.343529411764706,2.6352324747886757,2.63,0.46361313289718503,
2024/12/15 09:45:00,0.8198576118855954,50.0835972913855,2.113351721973754,8.5,0.7443545795127866,0.6770324267179166,78.34680041677483,98.0445782375843,4.022047022093166,3.3388235294117647,2.6352561724705943,2.62,0.4637126911388873,
2024/12/15 10:00:00,0.7622954637143948,50.00091062205081,2.1080698028342604,8.48,0.7443457423777047,0.6774417210105503,78.34452138796942,98.19673456254657,4.022637195693805,3.3054245283018866,2.641735735933503,2.65,0.46528069957257157,
2024/12/15 10:15:00,0.8203777541511954,50.151055964733246,2.105578067680517,8.49,0.7436313982435585,0.6768073389181104,78.16029755935712,97.96090120365454,4.032146862810219,3.32979976442874,2.633106843641519,2.63,0.4643041161175342,
2024/12/15 10:30:00,0.6867815549899774,49.9837143548898,2.112328656390497,8.5,0.7442370183720406,0.6773527726042244,78.31648230760449,98.1636677378637,4.02399502287898,3.316470588235294,2.6379091242798864,2.65,0.4648322952078598,
2024/12/15 10:45:00,0.7922446554085809,50.29853183860263,2.1072849160203577,8.53,0.7436293276950295,0.6765645406438254,78.15976358090275,97.87064025013858,4.047862695334547,3.332942555685815,2.6280267763475953,2.63,0.4650952200793148,
2024/12/15 11:00:00,0.8727089205809762,50.571469654998225,2.1104462231942542,8.58,0.7435031095940375,0.6759459358488981,78.12721290862221,97.6406721467591,4.0654909401168196,3.347319347319347,2.6204249137361724,2.61,0.4654998617349738,
2024/12/15 11:15:00,0.9031527834812891,50.54821278685,2.114392323320204,8.58,0.7433669395680496,0.6759597574957882,78.09209571184239,97.64581038355796,4.057903495661076,3.3496503496503496,2.620879997343208,2.58,0.4649913394014388,
2024/12/15 11:30:00,1.0066581673676183,50.67845047104174,2.109191805644059,8.57,0.7423982475278991,0.675398900382762,77.84227752498607,97.43731014623984,4.063167691561878,3.365227537922987,2.6148304139774416,2.59,0.46406508255954887,
2024/12/15 11:45:00,0.8099912949809891,50.4574051009393,2.112579749763524,8.57,0.7428801670298044,0.6759494370175646,77.96656083814028,97.64197371623281,4.056651589583447,3.367561260210035,2.616086878692076,2.59,0.463696002443263,
2024/12/15 12:00:00,0.8745269564737441,50.53113494841466,2.1082440949918277,8.57,0.743687528903991,0.6767904535625581,78.17477322265994,97.95462402439162,4.064994191307445,3.3617269544924153,2.6174356480280534,2.59,0.46428990023733796,
2024/12/15 12:15:00,0.8878596443277047,50.33294812419365,2.1171106635837202,8.57,0.7463570746768234,0.6792377334405866,78.86322843551459,98.86440732481044,4.047969786091961,3.372228704784131,2.6247245994765303,2.6,0.463137298690616,
2024/12/15 12:30:00,0.8461055958402426,50.34716131052426,2.1052447237462824,8.550000000000002,0.7463045608570886,0.6796047480467473,78.84968552746159,99.00084605529433,4.061285561511955,3.348538011695906,2.6267405839431865,2.59,0.46462847379345923,
2024/12/15 12:45:00,0.8070738681499847,50.359841716759945,2.1139164828911707,8.550000000000002,0.7419483970793339,0.675950132522608,77.72626457271718,97.64223227222456,4.044625257998035,3.3426900584795316,2.620257072911907,2.57,0.46399014463019983,
2024/12/15 13:00:00,0.8500994742682906,50.77111601601598,2.1141533085064292,8.630000000000003,0.7422348398011736,0.6753163642377799,77.80013593579396,97.40662709806118,4.082012390150068,3.3545770567786786,2.609738773968672,2.59,0.46569392615190985,
2024/12/15 13:15:00,0.9281068427385435,50.903911980542944,2.110086497229746,8.630000000000003,0.7415911700173641,0.6749226600861552,77.63413847565533,97.26026645265536,4.089879733048861,3.356894553881807,2.606205177895846,2.59,0.46572453163773275,
2024/12/15 13:30:00,0.8993915408824478,50.86220290993043,2.114880761747519,8.64,0.7417082097766119,0.6750355854925641,77.66432212456496,97.30224679575771,4.085336703739646,3.3541666666666665,2.607270485596049,2.58,0.4657599661343866,
2024/12/15 13:45:00,0.9688988181525247,50.96429913439016,2.1124942842746774,8.64,0.7411631016324692,0.6746947509858522,77.52374294917959,97.17554059218516,4.089951894457568,3.355324074074074,2.6048245408097217,2.59,0.4657534541958566,
2024/12/15 14:00:00,0.8837238637571545,50.83613747998527,2.1167865958918983,8.64,0.7412418032899883,0.6748963138233933,77.54403949810124,97.25047215405093,4.081658499145766,3.3564814814814814,2.605882375799809,2.59,0.4653281729289591,
2024/12/15 14:15:00,0.9337956892943566,50.88770786240855,2.1167922236044188,8.64,0.7408336638678323,0.6746743265081515,77.43878349701878,97.16794773413291,4.0816476476316765,3.357638888888889,2.6045593870773645,2.57,0.46515694061656226,
2024/12/15 14:30:00,0.9168898247117454,50.876441611509165,2.1170346679111454,8.64,0.7405958702802425,0.674600487460032,77.37745836949233,97.14049785661379,4.081180214457703,3.3587962962962963,2.6035866604000835,2.58,0.4649959992592605,
2024/12/15 14:45:00,0.9748355677236304,50.958231453955136,2.1153070511338883,8.64,0.7401232250404465,0.6743229815468833,77.25556681682336,97.0373342389973,4.0845134021411305,3.3587962962962963,2.601736848660278,2.58,0.4650100133236165,
2024/12/15 15:00:00,0.9576930393459975,50.989669205958364,2.1155308293089514,8.65,0.7400345470939087,0.6742908761051384,77.23269746010403,97.02539894911762,4.088808293484225,3.3560693641618498,2.6006733632369547,2.59,0.465351753757594,
2024/12/15 15:15:00,0.9798078287288376,50.991701814020246,2.11726333090057,8.65,0.7397776586582344,0.6742012387994666,77.1664479189053,96.99207602413468,4.085462527857013,3.3560693641618498,2.6004709692494785,2.58,0.46513055958633703,
2024/12/15 15:30:00,0.9111415826136522,50.8930709728138,2.1205044090564034,8.65,0.7397762199762714,0.6743333522811044,77.16607689395099,97.04118958912986,4.0792181157732825,3.3572254335260117,2.6009976944747537,2.58,0.46477408099643974,
2024/12/15 15:45:00,0.9729712687630467,50.963844788201186,2.1198634516538037,8.65,0.7393169525102317,0.674066008607189,77.04763536568964,96.94180381303191,4.080451499483014,3.3583815028901736,2.599353556544242,2.58,0.4646445637653092,
2024/12/15 16:00:00,0.9371546762686762,50.960151382287904,2.1186230723476784,8.65,0.7391016255879127,0.6738098774202455,76.99210421741516,96.84658631107018,4.0828404603442765,3.3595375722543355,2.5982502878715925,2.57,0.4647077881684535,
2024/12/15 16:15:00,0.9054195345129301,50.82391804686603,2.127124713670006,8.65,0.7393309661805643,0.6738736645710577,77.051249382911,96.87029936698508,4.0665222609706975,3.361849710982659,2.6015126583980095,2.58,0.4640462334364058,
2024/12/15 16:30:00,0.995751395793377,51.08282891630489,2.118513050431645,8.66,0.7386101852336179,0.6729558723297595,76.86536555005058,96.52910747394755,4.087772788671533,3.359122401847575,2.5967151747243733,2.59,0.4651576950668024,
2024/12/15 16:45:00,0.9855722915073102,51.07177989454078,2.119283134361577,8.66,0.7385182559587844,0.672741323891064,76.84165770090257,96.44934847767757,4.086287414639753,3.3602771362586603,2.596779417790315,2.58,0.46510794129142197,
2024/12/15 17:00:00,0.9475334068272332,50.95523074852849,2.1186527668553423,8.66,0.7411991223035121,0.6749411763770792,77.5330324017164,97.26714993681163,4.08750321689278,3.3602771362586603,2.603050811385097,2.59,0.465389739583186,
2024/12/15 17:15:00,0.9885222144772001,50.71642633021287,2.1085561749546033,8.57,0.7400404590884821,0.674961450228194,77.2342221177921,97.27468679900333,4.064392545854042,3.320886814469078,2.6144339522596995,2.61,0.4655578395289049,
2024/12/15 17:30:00,0.8796080742300205,50.01462228651383,2.1172476769689164,8.460000000000003,0.7390582462924734,0.6753495618958768,76.98091703254907,97.41896842249851,3.9957535870869227,3.3309692671394795,2.625593807982401,2.65,0.4610149175086992,
2024/12/15 17:45:00,0.8263995694928781,49.962711465640496,2.1177799484294604,8.460000000000003,0.7392243752437251,0.6753716541666287,77.0237604045037,97.4271812873873,3.9947493157983263,3.3179669030732857,2.628848507373605,2.65,0.46178399340293536,
2024/12/15 18:00:00,0.8094265242503411,49.92294352380134,2.1203698510995115,8.460000000000003,0.7391495246686947,0.6751698110110665,77.00445701997702,97.35214551649952,3.989869972737584,3.3191489361702122,2.6295815986775133,2.64,0.46159408113160155,
2024/12/15 18:15:00,0.8324134055664558,49.9492095273086,2.1206041964482174,8.460000000000003,0.7389537437890346,0.6748368340798365,76.95396664496356,97.22836038911026,3.9894290571383317,3.3108747044917255,2.631176509516685,2.68,0.4621077360220369,
