datetime,eta1,eta2,m1,m2,cop,cop_given,cp1,cp2,Speed line X,Speed line x,igva1,igva2,Evaporator pressure,k1,k2,status,error
2024/12/15 00:00:00,0.7023012950029228,0.6644833599196438,77.47340350613032,96.40161872786261,2.556127109689586,2.63,2931.196667073138,3228.2150014129115,0.9938596388827545,1.0010391875771993,29.401559023405348,1.5664307574684044,2.1098255264448667,1.035449966409062,1.0056535793036874,passed,
2024/12/15 02:30:00,0.707618488886409,0.6629854105818819,77.82891963461323,96.7228953127117,2.5599037344803235,2.6,2914.6362395379538,3268.297170387415,0.9933874875613711,1.0012336766971095,29.276694555445143,0.5832340642468239,2.1200465130556765,1.023546313103121,1.0019231178318635,passed,
2024/12/15 05:00:00,0.6987627861707973,0.659638434428912,77.5068472291068,96.01647680970716,2.539751385885084,2.61,2944.1411013304696,3266.0809749943082,0.9939930690956175,1.000768558460594,29.636398404245597,0.338451869843037,2.119725075068081,1.0318838102772927,1.0045063600644752,passed,
2024/12/15 07:30:00,0.7050461549878664,0.6650745207196437,78.10024647815447,97.2509609151235,2.5683304856628375,2.63,2920.1359344141115,3259.123415291743,0.9943035097766336,1.0021397522383526,29.737699666995123,1.2534140355329741,2.1079041462383743,1.0517304314931901,1.0244421871188067,passed,
2024/12/15 10:00:00,0.7011743363907571,0.66606224457226,77.03726830407587,96.55822836184485,2.5707881315262933,2.65,2888.1972071827586,3218.52478152911,0.9940934530243744,1.002159994465521,30.215806887466236,2.028900910315652,2.1060078067198043,1.0578802351360257,1.0257834658351679,passed,
2024/12/15 12:30:00,0.704354802276894,0.664793680261731,77.47770781080995,97.27823988624084,2.5539918156175814,2.59,2912.896586410037,3276.6801612088625,0.9939366840515055,1.0017058677882094,29.53436077614087,0.7637604106346879,2.1033871189344704,1.045535515235585,1.020700497570938,passed,
2024/12/15 15:00:00,0.6883779539248953,0.653392122015746,75.46863008642514,94.80924767727109,2.5089423668176,2.59,2915.3125438864445,3265.996530849854,0.9936980190548778,1.0000592471766547,30.21443141507615,0.16351324769487033,2.1152345079942374,1.0288230239882,1.0031929718494161,passed,
2024/12/15 17:30:00,0.6921509451519424,0.6642030830995463,75.59868235228795,95.66975729512365,2.5507430731444116,2.65,2857.1893606225385,3223.4104749348708,0.9938714641052476,1.0019047864374462,31.09788682976842,1.318164041939925,2.1155742370706396,1.042091035766294,1.005588925395424,passed,
2024/12/15 20:00:00,0.6950419372679726,0.6646848102257864,75.74693084852711,95.39303587510932,2.562153926097685,2.65,2854.561637883083,3199.332311269377,0.9937792931361632,1.0019408870589503,30.86432149485505,1.8515147048667555,2.110944072137351,1.0463299135666786,1.0102875866403074,passed,
2024/12/15 22:30:00,0.6964393667801139,0.6632458250025635,75.93789317479113,94.94733925135354,2.560418049363443,2.65,2866.5003517404425,3199.3865757110043,0.9936690353812925,1.001568442445577,30.53930616990298,1.5229102515233062,2.1110083957150017,1.0399916420715363,1.0054363887111744,passed,
2025/01/24 17:30:00,0.6012580541523285,0.6001123975437297,50.3967883682413,63.54357238878806,2.484934183679511,2.5,2100.8259758121035,2338.6891555519164,0.990525167601995,0.9977905877594089,35.89246554212536,8.05061145355871,2.097191952610428,0.9708989124629926,0.9932868464864673,passed,
2025/01/24 20:00:00,0.5952058369896526,0.5960776969824331,49.15094459365822,61.33033753291649,2.4971167837928383,2.51,2044.6837169500632,2270.072283266288,0.9903336974771463,0.9978724298420569,36.8384924999703,8.568384193208626,2.1086264623642346,0.9790169202798588,1.0003786817971525,passed,
2025/01/24 22:30:00,0.609978368098187,0.6397543999175657,58.22353808841068,71.66493416072359,2.5906584560787054,2.8,2328.903069527287,2425.681826742981,0.9935426303718031,1.0014430077720122,38.15943929117594,9.918882761523337,2.1196033222083615,1.0804008559704044,1.0417186525108908,passed,
2025/01/26 19:15:00,0.5995613002917684,0.5995661212253302,54.20732113751047,68.53605724673598,2.4572725999660086,2.47,2285.1029143854817,2513.5487090747,0.9895192068021412,0.9957711084611373,34.813245381977595,7.22954961050773,2.157054134854582,1.003760482282727,1.0261527013060034,passed,
2025/01/26 21:45:00,0.601257356863116,0.5983568933254247,53.98851847087094,68.17153975256386,2.4557900389997354,2.52,2275.22109648916,2507.283907392919,0.9896428323161377,0.9958089847753898,34.63614608337672,7.14997239282254,2.149982993032173,0.9985831363178028,1.0252514749635613,passed,
2025/01/27 00:15:00,0.5988140208717538,0.5910062633296375,52.52973982186895,66.33100501209671,2.4450479836461434,2.49,2218.732374654928,2471.1103694126778,0.9893569178630113,0.9955275553184928,34.73383528294577,7.171388446416977,2.1586997851194583,0.9689447077171073,1.0041384926628227,passed,
2025/01/27 02:45:00,0.5966676518863656,0.5867094225642687,51.39310687620267,64.90358578921152,2.4418720972811556,2.49,2167.7063019615757,2433.1947233706846,0.9893041277291308,0.9956303150588693,35.10847759337221,7.36539089730247,2.1690210575375386,0.9479889307100048,0.9868637356812209,passed,
2025/01/27 05:15:00,0.5942944231700852,0.5886334760378672,52.107792415904676,65.67846355818008,2.4469381402189527,2.39,2192.3392319168897,2445.321646354851,0.989254587623371,0.9956132386291977,35.53121786040512,7.567405664358071,2.1945011107778525,0.9683580895318382,1.0016250801176894,passed,
2025/01/27 07:45:00,0.5972802795359813,0.5961189750820964,53.73075960258892,67.85472097902908,2.450877281264243,2.45,2273.8431204170106,2509.9109702619694,0.989163693714094,0.995363371920846,34.775210808343274,7.008571662146653,2.1593394042414453,1.0074801478033684,1.0329194848494185,passed,
2025/01/27 10:15:00,0.6029924262559001,0.6024829756290028,55.165514272693734,69.63370818703821,2.4601865396157763,2.51,2330.498024561248,2540.5448226767667,0.9896132040427689,0.9956034821240464,34.22355199046645,7.200472761526598,2.1394203989267684,1.0265711714518573,1.0490605610680006,passed,
2025/01/27 12:45:00,0.5989465738544085,0.6257528729958906,56.895254646876545,72.06312259926294,2.514772716358498,2.52,2296.8172474366597,2506.20707859521,0.9919435947921981,0.999602672237748,38.21000694859255,7.964230695438481,2.23936578212774,1.0329812574620112,1.0088563625368925,passed,
2025/01/27 15:15:00,0.6270817071523864,0.6320592998880556,65.49948906443389,81.72113070783244,2.4882866329676205,2.67,2675.212428065406,2847.3739510920955,0.99274219722019,0.997863814766463,33.73904536068214,5.018120417556878,2.1656584889402293,1.0709054535931692,1.0288333814606885,passed,
2025/01/27 17:45:00,0.6755690924786614,0.6643523138923914,72.97425178124554,91.19326510361921,2.586571514834554,2.66,2784.063249841705,2979.7149304196223,0.9933364634836829,1.0013238089432144,33.02102724992611,5.770193897113902,2.1435370917880796,1.1098987686373964,1.0433554926781101,passed,
2025/01/27 20:15:00,0.6768156558513633,0.6651260792788223,73.11017901630584,92.15168627135088,2.584744359162832,2.7,2771.3337932969143,3022.8586403949025,0.993427625761547,1.0019588165794253,33.236301250352355,5.086586563890639,2.1435101272629233,1.1035602944185992,1.0404084757537575,passed,
2025/01/27 22:45:00,0.6458124021681063,0.6495168737350396,69.07861441761962,87.50099877458918,2.523934547017501,2.7,2740.9728363090967,2943.680713513221,0.9927614973318878,0.9994233882091306,33.688844289683814,5.413902817565859,2.166401970783245,1.1055033974479025,1.0415938235194684,passed,
2025/01/28 01:15:00,0.6490391343118138,0.6502258328283174,69.52612127687122,88.05637459502307,2.52208992519256,2.68,2758.4619903987796,2964.084618996229,0.9929475839951393,0.9994621221328287,33.31601565640302,5.144612676020256,2.1550246238365247,1.0950606349186789,1.0328014872538172,passed,
2025/01/28 03:45:00,0.6522154029422048,0.6440638725312944,68.00652676909165,86.17591717498495,2.5127174724770547,2.66,2721.542179737399,2948.751058319208,0.9919199456055758,0.9985500235436149,32.226445931407355,4.756730178265011,2.1202174512431875,1.0897437219838046,1.049338343486836,passed,
2025/01/28 06:15:00,0.6521442063340881,0.6516275206300997,69.6488923353068,87.75767365186118,2.5326787846237866,2.66,2757.0097420767797,2948.84652229569,0.9931283699488532,0.9997187741804263,33.201577421608015,5.3058009232574035,2.136817498451836,1.0929859432694236,1.0323273728749425,passed,
2025/01/28 08:45:00,0.6648487534137761,0.6620881392057751,71.20006256744924,89.41627786213711,2.566055961313007,2.68,2754.5203904645628,2964.9757639638224,0.9934746685700979,1.0011024609392756,33.58480056714911,5.022541323591352,2.130410234227225,1.076837390748757,1.0105514791610084,passed,
2025/01/28 22:30:00,0.6114318164676202,0.6183660972378745,61.39415368361578,75.27070140841603,2.5001279624919617,2.72,2537.469275097075,2675.8775597619465,0.9912565926547758,0.9967646618120771,34.84534969687072,6.4305189046499045,2.1699523440158783,1.0725856041935264,1.0525129874671706,passed,
2025/01/29 01:00:00,0.6055149951397436,0.6363142554845593,62.40403979829375,78.08289271098431,2.5304636844606248,2.64,2498.9410790866323,2654.9432149611907,0.9926590804889719,0.9996744691320647,37.883660966728655,7.669366653502528,2.2643169441215827,1.0903924399138392,1.0265297238368543,passed,
2025/01/29 03:30:00,0.6053908190038827,0.634799832026256,61.49154536764027,77.18316995166725,2.5287810304931315,2.61,2455.0901144302065,2617.089456060267,0.9927912369420808,0.9998700585390825,38.07253314535236,8.109056064150876,2.2781221849326303,1.074149486394494,1.0183834041726967,passed,
2025/01/29 06:00:00,0.604492882910632,0.6299634957620309,60.43713064953278,75.60920560094432,2.5232269114364243,2.61,2418.9102055672724,2588.406560762021,0.992594006254454,0.9995882035361452,37.992442365767175,7.992778038225302,2.2772218042414907,1.051617239291675,1.0089330979840205,passed,
2025/01/29 08:30:00,0.6055452690183062,0.6065494334482125,57.72544097681777,72.02051505539062,2.468227484831456,2.71,2402.1405584124686,2611.587187936258,0.9904817670331899,0.9962761969428235,34.954298170142266,6.420461446579592,2.189276917144131,1.008782610480737,1.0200983148295502,passed,
2025/01/29 11:00:00,0.6048172735193396,0.6132556270426877,59.63595926481451,74.0571904184248,2.48801204948777,2.66,2467.9790185751626,2620.1873491818133,0.9906854635531093,0.9964418542194378,35.39351775789935,7.576089473691288,2.2180952149276836,1.0284900548343248,1.0174235839650247,passed,
2025/01/29 13:30:00,0.6014033621029877,0.6132780767848283,59.59232284679089,74.04747799516986,2.485031321607151,2.67,2466.959383599131,2641.610091587282,0.9904875400009022,0.9964786174987394,35.810894069409066,6.826311382879621,2.2238052168659936,1.037911152178605,1.0219588560693555,passed,
2025/01/29 16:00:00,0.6050023097672114,0.61963545573058,61.467172557056756,76.32622025995259,2.4907093993464144,2.71,2549.510239590511,2702.0491167247387,0.990617725084852,0.9964177146776706,35.26000270323081,6.502496538211592,2.200902773769281,1.084716250219436,1.0521275800062102,passed,
2025/02/06 20:00:00,0.6297455790639158,0.6322712301266572,63.096235261087536,76.41416157548022,2.5396441172269815,2.67,2566.490436471821,2661.76683256819,0.9934492788983169,0.9989064475749477,34.20779322349114,6.606207434050334,2.0862024840386932,1.0632621440684344,1.0380330094974328,passed,
2025/02/06 22:30:00,0.6301962194174652,0.6357884928988075,61.167414938824656,77.1200856006548,2.5040809309199283,2.59,2457.9362627816085,2683.5813459444694,0.9940667904751408,1.0002808121766633,34.98152354630084,5.379514608207882,2.1338302991860636,1.0032285604793305,0.9846871031404435,passed,
2025/02/07 01:00:00,0.6345796453404592,0.6388689718506882,63.34018555784208,79.0841711184234,2.5162105274993647,2.58,2547.120301043309,2723.3749384175367,0.9942709422905562,1.000057519442786,34.38616069632067,5.830093033354076,2.120266522732905,1.0386446209270368,1.0090124668403782,passed,
2025/02/07 03:30:00,0.635074728191718,0.6322617803366838,61.4541483834621,77.50693719589172,2.491827808568382,2.51,2492.9793137898855,2715.43636754477,0.9938083138466618,0.999494707691593,33.624698640442475,5.179073216586508,2.100331086905979,1.0081183207113666,0.9997275058214696,passed,
2025/02/07 06:00:00,0.6329481226896138,0.6314195508065159,60.73224883089841,76.08790148012501,2.5032698968354525,2.54,2464.433898427463,2664.7965742206547,0.993721578940562,0.9995506857212725,33.93933053274139,5.747908996543456,2.093163037158891,1.0078612033733285,1.0018339536329604,passed,
2025/02/07 11:45:00,0.6349558831974199,0.6306376319834157,62.961920500824846,76.64300799134428,2.5169387356620203,2.5,2545.102918301082,2717.6563420687717,0.9940652579239472,0.999436053099767,34.01872859844654,4.443925875200903,2.0924259452089977,1.0277540209421674,1.0137004640273133,passed,
2025/02/07 14:15:00,0.6341562974003888,0.6325896599192712,62.30023922306587,76.9164858062553,2.5084527615632317,2.49,2497.9422052402047,2706.295419300782,0.994402240070878,1.0000836018075687,34.654507353433864,4.496924282389951,2.130303479125676,0.996931300024259,0.982753453872987,passed,
