datetime,Temp in cp1,Temp in cp2,Pressure in cp1,Pressure in cp2,Comp1 eff,Comp2 eff,Comp1 m,Comp2 m,pr comp1,pr comp2,cop,cop_given,ratio,cp1,cp2,error
2025/01/28 03:45:00,2.0716752473092583,54.94669123838895,2.1307650261872664,8.39,0.631263056650058,0.6149320760648713,66.84588191491356,84.70518135630616,3.937552896206881,3.1835518474374256,2.4520269390373057,2.66,0.4739858639588924,2754071.631174393,3056379.3560585235,
2025/01/28 06:15:00,1.3932188931374299,53.67653943072321,2.1466826352965844,8.380000000000003,0.641717098738825,0.6203367528040041,68.6968089117569,86.55804759074618,3.9036976692375522,3.17780429594272,2.4831524063322523,2.66,0.4732965886041679,2754336.209628032,3065135.715472966,
2025/01/28 08:45:00,1.21693598203683,53.02418574587398,2.1414376159432287,8.32,0.6485056174731777,0.6239868712193966,69.94768558950535,87.8434858755866,3.8852404282322888,3.204326923076923,2.5000612427852853,2.68,0.4708313238519853,2763914.3770973333,3106371.300765132,
2025/01/28 22:30:00,2.441789569171192,56.43350919932351,2.180835564239767,8.23,0.5873368215486594,0.5791017323370401,59.984987641025775,73.5430301227545,3.773782918323306,3.114216281895504,2.419365504435259,2.72,0.4773166526929762,2571399.816540988,2815799.230534762,
2025/01/29 01:00:00,1.6530433290158726,53.721305560556914,2.2746573611198753,8.24,0.5956020524384291,0.5893621045777603,61.189023894226956,76.56260721687144,3.6225236120587527,3.1055825242718447,2.4595820175366385,2.64,0.468181841407906,2482402.0855121934,2819815.6981745237,
2025/01/29 03:30:00,1.5886976145540643,53.98781678654251,2.2892416267966578,8.270000000000001,0.5877952107946744,0.5853635194007873,60.04996584932384,75.37372320096624,3.6125500703795232,3.094316807738815,2.443753235242427,2.61,0.46872809523139036,2460104.277493966,2788363.4429645683,
2025/01/29 06:00:00,1.7083971023106983,54.60903578929623,2.2892166144097303,8.270000000000001,0.5788395014436721,0.5790797212322479,58.78046410444359,73.53665119484225,3.6125895417426026,3.0967351874244256,2.4247086856459457,2.61,0.46962070325257765,2446996.479584397,2763584.022162181,
2025/01/29 08:30:00,2.904115017693357,58.27353523770461,2.202754129823628,8.260000000000002,0.5556455990164396,0.5645722908400016,55.66761015230064,69.45308493496745,3.749851101476028,3.112590799031477,2.3482622796573773,2.71,0.4768878026559986,2513053.1537887244,2756641.6041657096,
2025/01/29 11:00:00,2.765408130026799,57.04456613487065,2.2296475049266005,8.32,0.5736875406692877,0.5741309430241345,58.07588382549207,72.11985587562017,3.73153154550943,3.0733173076923075,2.39729354041846,2.66,0.4779868727243634,2524024.9424654692,2756506.9852826325,
2025/01/29 13:30:00,2.870664777730326,56.81205354574979,2.2349745624463497,8.28,0.5740761378036822,0.5745174981983279,58.12893310484564,72.22911760009619,3.7047401519133665,3.099033816425121,2.4000115497319157,2.67,0.4748142278915285,2511464.287832636,2777897.614790006,
2025/01/29 16:00:00,2.7848989681414764,56.16357858204327,2.210908835477656,8.270000000000001,0.5899125005112179,0.5839027209714264,60.35032752974491,74.93938959889174,3.7405431953114916,3.106408706166868,2.4272691881658766,2.71,0.47480582761953793,2558554.361189476,2830078.659632768,
2025/02/06 20:00:00,1.2546703271118531,55.53551029323273,2.098898359907613,8.07,0.5956751304428138,0.5810837721168998,61.19979631662309,74.11743513339235,3.844874127375666,3.1325898389095417,2.4303204634029836,2.67,0.4795896456737514,2620120.4752266626,2843134.411241511,
2025/02/06 22:30:00,0.9310177319372315,55.481134711585185,2.1480927592195402,8.180000000000001,0.5789816701200424,0.5811478963826823,58.80061698967556,74.13601866533662,3.8080292226170043,3.1943765281173593,2.36947150893674,2.59,0.4710255976241991,2559280.9339777166,2874141.255573013,
2025/02/07 01:00:00,0.8010131220096923,54.88403265668569,2.133076401126217,8.210000000000003,0.5969365144768757,0.5896355847041901,61.3857368295326,76.64392001542255,3.8489010499883194,3.172959805115712,2.4066822964737997,2.58,0.47415911561851976,2612695.597202863,2897470.7396706063,
2025/02/07 03:30:00,1.0722343409899509,56.15011184566902,2.1143204249154803,8.210000000000003,0.5811730550391672,0.582583421153548,59.11125312909359,74.5520409014415,3.883044359432036,3.1900121802679653,2.3607949591410335,2.51,0.47437360996668054,2607777.5227206587,2889529.8062090133,
2025/02/07 06:00:00,1.1305850260795864,56.401721031926115,2.1079362155524093,8.14,0.5746369245562685,0.5769597427517803,58.20548882402456,72.92227086100779,3.861596921170036,3.171990171990172,2.359153171176138,2.54,0.4755858546649746,2588317.1749852495,2854059.105967395,
2025/02/07 11:45:00,0.9171451208386543,55.55523676659618,2.1053258310684164,8.14,0.5936767266161749,0.5811595434138003,60.90521177892774,74.13939403302862,3.866384898659174,3.214987714987715,2.4010596822357293,2.5,0.4751928649873997,2621424.357226039,2895123.8706088825,
2025/02/07 14:15:00,0.7377114569708283,55.345535119298006,2.143871671799139,8.220000000000002,0.5881559024071907,0.5813735041202219,60.101095091407686,74.20140091255266,3.83418471736313,3.222627737226277,2.3846550632314707,2.49,0.47243382154877667,2586206.605004313,2888013.2476852536,
2025/02/07 16:45:00,0.9019159493265647,56.00902434504525,2.1268491782151124,8.350000000000001,0.5928244580014453,0.5872469186755561,60.77957893509789,75.93370709382462,3.925995357605686,3.2670658682634732,2.361621577181784,2.43,0.4723980937062806,2645347.755784202,2954479.5742324595,
2025/02/07 19:15:00,0.84504923932883,55.58164048998759,2.1373386853209886,8.300000000000002,0.5908133002018527,0.5874530500781968,60.483114335336545,75.99499535428109,3.883334006446197,3.275903614457831,2.3631653855917847,2.44,0.4693784866832516,2617904.529870661,2959480.467830115,
2025/02/07 21:45:00,0.8279630137873255,55.1727521308847,2.1179024952496053,8.270000000000001,0.600417974532219,0.5935014938052091,61.89893855945214,77.82313700348058,3.9048067692206674,3.2563482466747278,2.3842313308111285,2.44,0.4705883331663953,2650044.706897965,2981299.124061261,
2025/02/08 00:15:00,1.0768684178885337,56.458389705349816,2.111553311359936,8.270000000000001,0.5827234590961279,0.5828709851389612,59.331028088107935,74.63537837820802,3.9165480480688157,3.2442563482466746,2.347264196854007,2.47,0.4728861277647182,2627452.7489202796,2928753.269090791,
2025/02/08 11:45:00,0.9805587784533145,56.29147524180257,2.1235987731120605,8.4,0.5985436341674872,0.5862570045126568,61.62264220609889,75.63937970718543,3.955549469304925,3.267857142857143,2.3726641245760387,2.4,0.4754863962979875,2672532.188756385,2948095.8871760075,
2025/02/08 14:15:00,1.0870815407394616,55.59981548898941,2.096751682200375,8.33,0.6104039160314904,0.5973209864627537,63.43034090351381,78.99940909183007,3.9728118835981205,3.2809123649459786,2.390893478497958,2.44,0.4726731309984334,2712121.515672135,3025715.7714681067,
2025/02/08 16:45:00,0.9554707616821929,55.07894460558549,2.111444012911088,8.41,0.6201006827096808,0.605263957602639,64.97893935484602,81.5169860937899,3.9830561211068884,3.3269916765755054,2.3954345606273963,2.43,0.46942286315173787,2735505.352747281,3091874.537488374,
2025/02/08 19:15:00,0.7594188963403212,54.609877633272845,2.125080579779816,8.440000000000001,0.6234142048899246,0.6093705133890635,65.52657999187727,82.85156566205555,3.971614102687102,3.3412322274881516,2.397336922949974,2.46,0.46720354543992076,2732983.0845211903,3116679.4687623098,
2025/02/08 21:45:00,0.8341679646234184,55.60679462370098,2.157869012520284,8.510000000000002,0.6040320517357154,0.5958664641408985,62.45202593501233,78.54503980796085,3.9437055496064337,3.343125734430082,2.360331918486205,2.42,0.46798476921498877,2670028.63242127,3035346.431173328,
2025/02/09 00:15:00,1.0731400884436653,55.69607410224472,2.1034534912767575,8.42,0.6116380439426118,0.6018194850698706,63.62326821954228,80.41015543765634,4.002940894542534,3.299287410926366,2.3761830524200676,2.45,0.47134253351616257,2728276.9725602344,3060033.6053279806,
2025/02/09 02:45:00,0.8783588829238624,55.159811021653866,2.1077623608281444,8.380000000000003,0.6137608643228433,0.6031202949044713,63.963333108772474,80.82580532370054,3.975780266190673,3.2792362768496415,2.38995176128012,2.41,0.47119596369206374,2716539.681005129,3048661.8281921013,
2025/02/09 15:00:00,1.3070236247606886,55.62487521222016,2.2708482932231986,7.890000000000001,0.5019953057605036,0.5602215747381284,49.172085075420796,68.26906532927597,3.474472523570073,3.077313054499366,2.2676855110468916,2.36,0.4587549093948364,2286962.947799337,2698189.0385111086,
2025/02/09 17:30:00,1.6206994079831816,58.87739652005183,2.2960747159619905,7.8500000000000005,0.4578567286199055,0.5271276074460517,44.38350259061288,59.762932718338874,3.418878290600867,3.0662420382165605,2.1946006795449953,2.36,0.46616796776266567,2234398.6305917697,2558720.5562875425,
2025/02/09 20:00:00,1.9624691882274305,61.084784475523634,2.3087629260026583,7.910000000000001,0.44437202302845286,0.5112301365938045,43.00155236103205,55.949867985992704,3.426077190911586,3.0417193426042983,2.1746492598204257,2.37,0.4740982005968388,2236706.6612819107,2481106.353967117,
2025/02/09 22:30:00,1.749247549240522,60.87460909613935,2.30681806516123,7.880000000000001,0.4485066701197636,0.5077902961386275,43.42511747051234,55.1431229841071,3.4159607638798533,3.052030456852792,2.191219551351291,2.41,0.4746492660276702,2230240.2143567954,2468471.811517866,
2025/02/10 18:45:00,1.8516941302135592,60.11888053330716,2.2737175265607465,7.8500000000000005,0.4665582143166388,0.5145607823560153,45.30033292315934,56.73610692812424,3.452495707271962,3.0636942675159236,2.2283249252790984,2.43,0.4744180904237964,2261754.5923017333,2505674.47070325,
2025/02/10 21:15:00,1.7185859285769993,58.797883440017415,2.2776026044923703,7.8500000000000005,0.4781657542687919,0.5237802287632174,46.539837109063136,58.945694257515775,3.4466065258779417,3.0585987261146497,2.253370486141973,2.44,0.47170420510016997,2261942.1399015947,2533313.2668659883,
2025/02/10 23:45:00,1.7279307919093867,59.456845641407085,2.2950096940217732,7.870000000000001,0.467229129190343,0.518038742870063,45.37102373714221,57.561833034821134,3.429179415015289,3.054637865311309,2.2313778682442407,2.43,0.4724736873502672,2245209.233920588,2506820.972273959,
2025/02/11 02:15:00,2.5141919900992775,62.01314182057109,2.2863710133245174,7.870000000000001,0.44677258353112376,0.5068118664114546,43.24747266563662,54.91681595734711,3.4421360112314225,3.053367217280813,2.1839389910766713,2.32,0.4761467348105702,2255696.0154291955,2481700.7795453616,
2025/02/11 04:45:00,2.0745480488546946,61.41079013019714,2.3047508160676813,7.8500000000000005,0.44337508781928336,0.5055201285296628,42.89942345820347,54.61804196135438,3.4060081225585637,3.0649681528662422,2.1802595083201206,2.37,0.4736819720522734,2227744.572349006,2475293.972050488,
2025/02/21 00:30:00,1.9045449920787973,58.08146975002683,2.2279464642096416,7.8500000000000005,0.5003285764912293,0.537316222698753,48.985425665973196,62.29494971838335,3.523423980829256,3.0649681528662422,2.2865697392655036,2.49,0.47182964264868427,2325129.7271675766,2602771.1866349624,
2025/02/21 03:00:00,2.041522088725401,59.41445394075566,2.2571902945841265,7.8100000000000005,0.47551697493553263,0.522068543293566,46.252554966584704,58.53312942831032,3.460053863752301,3.0755441741357235,2.2442305929219732,2.51,0.4715450469667944,2274417.949454881,2548913.276448214,
2025/02/21 05:30:00,2.083493271722091,60.368446552397245,2.2722109265780603,7.830000000000001,0.4642575417008672,0.513897600310707,45.0579230045647,56.57955483973896,3.4459829008004754,3.070242656449553,2.223725184438267,2.52,0.47363331277329346,2260410.726706282,2512080.28215195,
2025/02/21 15:45:00,2.1955544121948947,56.81362793874399,2.200447438096624,7.890000000000001,0.5413197053097579,0.5521470314314532,53.8461251104022,66.11498972955638,3.5856343866249367,3.05830164765526,2.3777490546291062,2.73,0.4747828073127873,2402645.127361702,2657869.049552959,
2025/02/21 19:30:00,2.275117885071836,56.55471643944372,2.232071568218252,7.9,0.53769243107211,0.5517276393422434,53.400367251045466,66.00461590728916,3.539313036591459,3.041772151898734,2.3796032575205537,2.73,0.4733393310705009,2370957.14397828,2638043.7742765793,
2025/02/21 22:00:00,2.0051810967800066,56.0562551073055,2.233709705006843,7.880000000000001,0.5382775073134222,0.5534852348403589,53.47226761363141,66.4671723982771,3.527763693884233,3.0545685279187818,2.379239939793356,2.74,0.47115953486402246,2361873.3650481463,2651021.8228414236,
2025/02/22 00:30:00,1.3331501681023497,54.93567042007908,2.2205065346286568,8.08,0.5698958353362519,0.5710836729228087,57.55825974227907,71.25852996807734,3.638809377046597,3.0668316831683167,2.416980471843711,2.69,0.47407376227270676,2453141.095088434,2721456.805727866,
2025/02/22 03:00:00,1.8080130668681136,56.15180572797152,2.203877277591038,8.16,0.5672976133164588,0.570138976663151,57.203563854053506,70.99150691592214,3.702565511687357,3.073529411764706,2.3939590625698677,2.66,0.47673723718441247,2490809.2205901393,2733891.151675179,
2025/02/22 05:30:00,1.9682760669226127,56.24141036717725,2.2103722445793825,8.14,0.5628428668416453,0.5693825455893274,56.61512854980663,70.77998978603985,3.682637628101859,3.0773955773955772,2.385887226157491,2.58,0.4750159900227104,2475616.6369166514,2736032.4210409396,
2025/02/22 08:00:00,1.6357687105448804,55.141408400502826,2.2126003701005286,8.130000000000003,0.5749917831065121,0.5771016732157217,58.25393228563535,72.96340301712739,3.674409581532619,3.0873308733087326,2.411580716478509,2.63,0.4727599594435679,2484475.1835670555,2770782.0224180897,
2025/02/22 10:30:00,1.7187651895329168,55.54605671871087,2.1910343643869665,8.15,0.5775384780390985,0.57775942494875,58.601593961299606,73.15402274890096,3.7197043243455945,3.0773006134969325,2.4109327919030163,2.65,0.4757360697283865,2516058.457525716,2772711.1305406615,
2025/02/22 13:00:00,1.9165994237402515,55.42661351216441,2.195691844025519,8.16,0.5830048598598243,0.5803408349599375,59.3709175872559,73.90212824102623,3.716368497794157,3.075980392156863,2.4249344230911953,2.63,0.47562189389511217,2525368.0752021866,2784244.6815207,
2025/02/22 15:30:00,1.9904632474900268,55.24657101525628,2.214603201350017,8.130000000000003,0.5791999547132772,0.578226633858884,58.83155956062427,73.2894222205566,3.671086538231306,3.0885608856088558,2.4239248564300793,2.64,0.4727837254779,2493536.523183443,2780622.4395916024,
2025/02/22 18:00:00,2.3707293660199866,55.38039314591521,2.2390681049566425,8.15,0.5778094616531305,0.5775294347232892,58.63858724860924,73.0873704348324,3.639907147959583,3.089570552147239,2.426431199977606,2.69,0.47135851628681646,2476320.2336042463,2777260.9536240175,
2025/02/22 20:30:00,2.1155214236280813,54.52539094550525,2.2419162889669155,8.15,0.588292566400061,0.5843067269715982,60.120467669347896,75.05951115555803,3.635282922965672,3.0773006134969325,2.4521915004058052,2.72,0.47100067923820793,2487417.7525701574,2793716.3566062525,
2025/02/22 23:00:00,1.9692927929995676,54.97944730171304,2.1926866102854983,8.360000000000001,0.6131304978282816,0.5980548527477739,63.86235164366816,79.22955236191609,3.81267435153968,3.126794258373206,2.455428365615794,2.69,0.4758020076869545,2634125.5894967,2902054.4747744366,
2025/02/23 01:30:00,1.8001186331682675,55.727879126913365,2.1879263493090924,8.300000000000002,0.590727714100658,0.5854696447510052,60.470498095456946,75.40527704488011,3.7935463424630322,3.1469879518072283,2.4064784268197075,2.68,0.4742182840238634,2577638.975823921,2857914.782145922,
2025/02/23 04:00:00,2.0885781747974193,57.01893437888424,2.202306802083877,8.33,0.5706469224218553,0.574026963682148,57.660794282795564,72.09046560231262,3.782397616952347,3.1368547418967587,2.3651408474149966,2.6,0.475636973901257,2540349.3453262113,2800592.349113195,
2025/02/23 06:30:00,1.4912913078267707,54.985451710990446,2.2138591551243714,8.33,0.5939650885121927,0.5890654419185332,60.94771918143347,76.47440164463153,3.7626603213301677,3.1248499399759906,2.419343895522557,2.63,0.4734965847795033,2559656.7055816813,2846204.2612374476,
2025/02/23 09:00:00,2.9484680121707356,59.8800362230769,2.316816439883697,7.930000000000001,0.47294145828115985,0.5235313305769246,45.9732187707867,58.885702723128816,3.4228002976351823,3.0958385876418664,2.235314759019865,2.4,0.4677456437566866,2255957.0631166035,2567085.3173488663,
2025/02/23 11:30:00,1.4952859009136432,54.02356719166869,2.1763089330627214,8.31,0.620691214840227,0.606318686422926,65.07353956004067,81.85706211361423,3.818391715327534,3.1600481347773766,2.4604587682017094,2.69,0.4716597391970881,2650451.6040448584,2968962.952212907,
2025/02/23 14:00:00,1.2907953485935764,53.177370502334384,2.1417427391373582,8.430000000000001,0.6591124200819845,0.6302997297518408,72.0296162665783,90.12327085481604,3.936046961174898,3.295373665480427,2.493655793774405,2.64,0.46826055168202924,2828012.9356774413,3211387.4056901876,
2025/02/23 16:30:00,1.6171723597771006,53.465964192301215,2.170861852424848,8.470000000000002,0.653718003832215,0.6271172322747052,70.95791912721526,88.96696782863714,3.901676189361857,3.276269185360094,2.4895579450222884,2.66,0.46793077845650893,2790695.241306521,3173210.8956476604,
2025/02/23 19:00:00,1.755512004295781,53.77832504420792,2.175526661215492,8.49,0.6498247240175584,0.6248221483072972,70.20334692754922,88.13763993445754,3.9025033116608823,3.2791519434628977,2.479210994205661,2.64,0.46780772024614115,2779189.080090452,3161689.9601873728,
2025/02/23 21:30:00,1.755512004295781,53.77832504420792,2.1755266612154953,8.49,0.6498247240175584,0.624822148307288,70.203346927549,88.13763993445725,3.902503311660877,3.2791519434628977,2.47921099420565,2.64,0.4678077202461376,2779189.0800904436,3161689.9601874086,
2025/02/24 00:00:00,1.751691333130168,53.04871102023617,2.191269827978199,8.5,0.6647541667533668,0.6322243231064512,73.18683692130351,90.84242453412398,3.879029360725797,3.2776470588235296,2.5211321295763067,2.66,0.468114257723366,2816903.427447245,3200651.8616119167,
2025/02/24 02:30:00,2.894384003989444,56.56281058187142,2.294713926331122,8.57,0.5911084789443561,0.5835302054201367,60.52662660860166,74.82863097678374,3.734670322806665,3.243873978996499,2.393949361546156,2.31,0.46767130246640565,2546062.35433682,2898065.478415356,
2025/02/24 05:00:00,2.20380812950242,55.46407385317741,2.2697553511444095,8.65,0.6161601899347492,0.5979701456832327,64.34769271170175,79.20298790292485,3.8109834153001008,3.1965317919075145,2.4395893428834796,2.42,0.4734102218743654,2630578.3717947975,2926078.941981808,
2025/02/24 07:30:00,1.387564417523322,52.410177919752925,2.1645088995987587,8.42,0.671387352893133,0.6374646038651592,74.6231575301937,92.83106626939424,3.8900278957323025,3.2304038004750595,2.544965903324145,2.66,0.47063930384349456,2849085.370628262,3204564.0958763263,
2025/02/24 10:00:00,1.2722885912558581,52.7508784811543,2.1553349878232937,8.49,0.6727432801231378,0.637606234192972,74.92860411411773,92.8860100666252,3.9390628593535633,3.274440518256773,2.528450093316853,2.65,0.4709140182271141,2881019.734976509,3236911.8267614567,
2025/02/24 12:30:00,1.2679091516721428,52.531548885470784,2.1454702834411807,8.460000000000003,0.6771773992474035,0.6411920534245271,75.94853358714924,94.28385926619526,3.9431914136935835,3.2813238770685573,2.53714780993961,2.67,0.47032841282195875,2905092.4108717553,3271639.276336494,
2025/02/24 15:00:00,1.3005013552856894,52.94859973720128,2.1448838626937596,8.49,0.6721179639691395,0.637021416893291,74.78476982425248,92.65913716709737,3.9582562709653706,3.2815076560659597,2.522458304638431,2.65,0.4713513819793624,2890657.7052410925,3242044.596600588,
2025/02/24 17:30:00,1.461362923368199,52.80651317539969,2.1497054952318044,8.470000000000002,0.6746682215504044,0.6389452704305031,75.37137627257843,93.40547321170345,3.940074591048424,3.2798110979929156,2.5330644675629608,2.65,0.47054497112761556,2894245.161116974,3256591.291732995,
2025/02/24 20:00:00,1.356600182771274,52.11625573080636,2.160449340912807,8.430000000000001,0.6806570132012296,0.6435809395725405,76.77708127129081,95.2430800811735,3.901966058800647,3.2918149466192173,2.552742914481984,2.68,0.4679627959787778,2898147.5038407883,3294967.6940866555,
2025/02/24 22:30:00,1.4393384233616757,52.17572517189603,2.1598713837857266,8.48,0.6862993059109809,0.648390669124867,78.17804844349564,97.21635155950679,3.926159707313976,3.2783018867924527,2.5603210019746947,2.67,0.46963965248729567,2941336.9502659785,3321628.5695493342,
2025/02/25 01:00:00,1.204458473797274,52.33404765672219,2.1396612012633613,8.49,0.6860321997212191,0.6475502293095338,78.10786944252185,96.8666284679116,3.967917909147059,3.3062426383981154,2.5469281475929053,2.63,0.4702293697957989,2962563.7452794323,3337688.7178237354,
2025/02/25 03:30:00,1.3304680748343003,52.642321348232656,2.149634542144137,8.53,0.6825433651278366,0.644967189745863,77.23978838757476,95.79970770535098,3.968116362464019,3.3059788980070346,2.537395199648266,2.61,0.4703941146209151,2944782.5715797213,3315462.7844934207,
2025/02/25 06:00:00,1.3679961101191225,53.11759648361732,2.1454771680366735,8.57,0.6790709328665869,0.6410628038389289,76.38802838700276,94.23196106545832,3.994449406256049,3.3022170361726952,2.526072491711059,2.61,0.4725826933537022,2942492.2362161283,3283914.861628724,
