datetime,Temp in cp1,Temp in cp2,Pressure in cp1,Pressure in cp2,Efficiency comp1,Efficiency comp2,Mass flow comp1,Mass flow comp2,pr comp1,pr comp2,cop,cop_given,ratio,cp1,cp2,error
2024/12/15 00:00:00,0.8882131809318139,50.67914403246618,2.1116584776226155,8.62,0.7463202478047403,0.6772331195622098,78.85373106996408,98.11918637696861,4.082099492577379,3.3201856148491884,2.629491045118643,2.63,0.4686120741542043,2805749.697452928,3181611.3890427887,
2024/12/15 00:15:00,1.1180451385019978,50.69728120798925,2.128117868519072,8.62,0.7452605367364235,0.6763027702753427,78.58043977953852,97.77332636629066,4.0505275236463,3.338747099767982,2.6297804898540407,2.61,0.4662461142724924,2785077.002503831,3188328.2812045994,
2024/12/15 00:30:00,1.0032889634705384,50.6835195075447,2.1245988740590103,8.62,0.7443118369850191,0.6754467704650163,78.33577744936517,97.4551059863552,4.0572364530776746,3.3433874709976803,2.625220638771328,2.6,0.46625347946388385,2782153.757661138,3184887.519671881,
2024/12/15 00:45:00,0.9832270565678982,50.66051795730169,2.128525592010609,8.610000000000001,0.7418044740199217,0.6733687693275421,77.68914792856567,96.68260311486425,4.045053548953094,3.3495934959349594,2.6206248003479313,2.61,0.4652068276485237,2761623.6981632016,3174711.570436259,
2024/12/15 01:00:00,0.880769956992765,50.590778764444735,2.118906542862259,8.610000000000001,0.7448015743704293,0.6759297057465219,78.46207693422443,97.63463855973906,4.063416590506843,3.341463414634146,2.6257148070664393,2.59,0.46657524503982145,2787036.071413467,3186354.2896109335,
2024/12/15 01:15:00,0.9276233812486225,50.72058832977024,2.1108304191655947,8.610000000000001,0.7450872392588171,0.6761390980327102,78.53574770006982,97.71248074155078,4.078963388922313,3.346109175377468,2.622787146783827,2.61,0.4669446073440063,2798277.333377114,3194462.0394872446,
2024/12/15 01:30:00,0.8594878784285243,50.55686205617508,2.1164547161620786,8.610000000000001,0.7461683626118448,0.6770397658747431,78.81456105315128,98.04730659014729,4.0681238933442145,3.3449477351916377,2.6275021603689783,2.6,0.4666848800651357,2796848.7259115647,3196164.6443120553,
2024/12/15 01:45:00,0.9231004523218189,50.63633726395676,2.112822996678707,8.610000000000001,0.7466753473913188,0.6774447891234421,78.94530850757583,98.19787514230214,4.075116568465345,3.343786295005807,2.6278159554313687,2.58,0.4670459846478163,2804589.3141577644,3200363.9588536946,
2024/12/15 02:00:00,0.9516149504815417,50.63974903111534,2.1127067747927395,8.610000000000001,0.7472883732331811,0.6779353698968899,79.10340313203898,98.38024994920018,4.0753407442661596,3.3495934959349594,2.6282480989014783,2.61,0.4667825674606401,2808452.7582475375,3208166.014655439,
2024/12/15 02:15:00,1.0428012124582438,50.680494620114075,2.114364801073795,8.610000000000001,0.7476484674176685,0.6782134601056654,79.19626863783164,98.48363078039223,4.072144974995494,3.3484320557491287,2.630161003524952,2.61,0.466733035943819,2809885.6924576545,3210441.723996926,
2024/12/15 02:30:00,1.1515950113179656,50.72671559188791,2.122109627520283,8.62,0.7474996539186846,0.6779198795835674,79.15789078712805,98.37449138088017,4.061995614275875,3.3549883990719263,2.6304985776483023,2.6,0.4660831192121289,2804330.1226636297,3212472.475559826,
2024/12/15 02:45:00,0.805895896663742,50.41885109675803,2.122447287393733,8.62,0.7482016897673344,0.6784915531248916,79.33894040408131,98.58701265638237,4.061349391901723,3.3549883990719263,2.6316510252057412,2.58,0.4662136212832308,2802602.0816982705,3208809.75561408,
2024/12/15 03:00:00,0.8855630431191344,50.583925816324154,2.1192824090678917,8.630000000000003,0.7478716035898356,0.6780554199685969,79.25381373125798,98.42487890702279,4.072133078193987,3.345307068366164,2.6306634203597676,2.59,0.46725256411518745,2807849.2080189185,3201425.911393215,
2024/12/15 03:15:00,1.009435672230552,50.8025288038354,2.1125362825399367,8.630000000000003,0.7469557985677205,0.6772234060533642,79.01763469741121,98.11557535224716,4.085136937683273,3.356894553881807,2.62421226224322,2.61,0.46705878023897546,2812295.826646824,3208993.0252785883,
2024/12/15 03:30:00,0.9919032535384531,50.78150332461195,2.1166439503346925,8.64,0.7470929790921499,0.6771829008269534,79.05301249393075,98.10051741837782,4.0819335716022564,3.3564814814814814,2.6249891993034025,2.6,0.4671082632580911,2810472.2346470817,3206274.7503965385,
2024/12/15 03:45:00,0.9549455241724445,50.64774941004657,2.1247290424985037,8.64,0.7471899718223218,0.6772311123325557,79.0780261690567,98.11844018359822,4.066400857325357,3.3587962962962963,2.6276551929310075,2.59,0.4664176035724429,2801420.217408246,3204828.6804705323,
2024/12/15 04:00:00,1.0157553337522245,50.81434840280127,2.1200818434776276,8.65,0.7469196817122743,0.6768410829684331,79.00832043966253,97.9734456509593,4.080031167953012,3.3572254335260117,2.6247214003585424,2.6,0.46713388538257383,2808335.556500774,3203507.39554883,
2024/12/15 04:15:00,0.9273728991827852,50.62515812438966,2.1280649798285936,8.65,0.7474346590324347,0.6772536050461818,79.14112910852633,98.12680191428478,4.064725505090883,3.353757225433526,2.629324470324519,2.59,0.4668011609846758,2800899.5242109536,3199298.757864232,
2024/12/15 04:30:00,0.9153178025608213,50.72051940438536,2.1208320894049923,8.65,0.7470498153566214,0.6768854677985977,79.04188090029567,97.98994583863116,4.0785878538959635,3.3583815028901736,2.6250015956313235,2.6,0.46708791977475483,2806709.9536839533,3202244.3242118247,
2024/12/15 04:45:00,0.8740371270420724,50.84347863966798,2.11289628226493,8.66,0.7468485532711276,0.6765524625261355,78.9899769646838,97.86615017530806,4.098639423378069,3.3602771362586603,2.620210355408611,2.58,0.4678939277357816,2816167.36557659,3202648.435698078,
2024/12/15 05:00:00,0.8039585600822079,50.67078037987909,2.120725434348599,8.66,0.7473578601684887,0.6769569255184811,79.12132327535478,98.01651045055691,4.08350834093712,3.3602771362586603,2.6241247129071605,2.61,0.46738052193412033,2809117.198552735,3201225.694916613,
2024/12/15 05:15:00,0.83139061887141,50.87253342928909,2.111124965679266,8.67,0.7470907850909573,0.6765761507936401,79.05244667798955,97.87495635656677,4.106815153507685,3.351787773933103,2.62065854560645,2.58,0.4688446812083914,2821114.284294683,3196047.46962262,
2024/12/15 05:30:00,0.7719029953090626,50.844775143017955,2.1096016423132444,8.67,0.7470775989152031,0.6765297127044348,79.04904606522273,97.85769286396753,4.109780645834667,3.354094579008074,2.619596219069962,2.57,0.4688673375352384,2821864.401507965,3196606.4443011307,
2024/12/15 05:45:00,0.8347116780322494,50.92882763789834,2.111384653459236,8.680000000000001,0.746908678961553,0.6762261354463898,79.0054829153302,97.74483714924641,4.111046268039753,3.3548387096774195,2.618770001299646,2.59,0.46898514379325634,2822162.779451546,3195432.4830023227,
2024/12/15 06:00:00,0.7470720636973169,50.749517405667234,2.120185138445226,8.680000000000001,0.7468421114752773,0.6761614552176375,78.98831567534559,97.72079208905315,4.093982097414953,3.3640552995391704,2.619861059851929,2.58,0.46786177668701895,2810639.4113847064,3196774.6400198676,
2024/12/15 06:15:00,0.8045710720373336,50.78580857402437,2.125485516082419,8.690000000000001,0.7466495636494226,0.6758446394471757,78.93865907990924,97.6030149194418,4.088477636872795,3.3567318757192175,2.6217202205041716,2.59,0.4681550097265036,2806817.772918466,3188670.2910845457,
2024/12/15 06:30:00,0.8200709256917662,50.825979691205816,2.129064173511563,8.690000000000001,0.7446672613603765,0.674109592374288,78.4274386474913,96.95800620322365,4.0816054809974025,3.3590333716915994,2.617972163677952,2.58,0.4676719786434695,2792327.1428034413,3178368.708812198,
2024/12/15 06:45:00,0.9800585904059176,51.23965735206809,2.124345057052604,8.7,0.7398934708013072,0.669857360419552,77.19631497510134,95.3772268012965,4.095379877726035,3.3643678160919546,2.6033298226952337,2.58,0.46774039602294126,2776010.0599307725,3158927.532661974,
2024/12/15 07:00:00,0.8455265954815445,50.81392329657325,2.10285992428576,8.65,0.7493634911461544,0.6785642690741577,79.63855999618292,98.61404501868347,4.113445646142117,3.3699421965317917,2.6222989819497444,2.59,0.4681050528345364,2838366.983068719,3225158.641962318,
2024/12/15 07:15:00,0.7590608464367392,50.48290000022712,2.1046951317212073,8.600000000000001,0.74920580044434,0.6790460922139266,79.59789278351059,98.79316415019088,4.08610248124961,3.3465116279069766,2.6324586559929637,2.62,0.4677563616391486,2822630.445554849,3211772.6690571383,
2024/12/15 07:30:00,0.6426475104422025,49.99570164504627,2.109659824535829,8.53,0.748881213882752,0.6796336921453775,79.51418441910468,99.01160610681588,4.043305892634508,3.332942555685815,2.6438392629229486,2.63,0.46602327291583767,2797339.25870612,3205234.907179605,
2024/12/15 07:45:00,0.7430239871839603,50.06904813610436,2.1057845658986,8.510000000000002,0.7477194205761047,0.6788445538918733,79.21456690875836,98.71824170202828,4.041249108675339,3.3407755581668623,2.640700194878351,2.63,0.4652014579491768,2792311.9609127673,3210059.513206359,
2024/12/15 08:00:00,0.816268540883982,50.08601209635009,2.109942817785012,8.510000000000002,0.7474342966465833,0.6786029066293549,79.14103565202201,98.62840864042788,4.033284659786979,3.334900117508813,2.6428055291626595,2.62,0.4651731907671936,2787197.2257531937,3204543.6593059143,
2024/12/15 08:15:00,0.6967794703722916,50.01619134822988,2.1084200403062883,8.510000000000002,0.747138429206646,0.6784785080979376,79.0647337270223,98.58216313026706,4.036197644357317,3.338425381903643,2.6403772704334516,2.62,0.4650414053486588,2785560.6183448154,3204358.959367576,
2024/12/15 08:30:00,0.7133365831077754,50.04728392687872,2.108151118739961,8.510000000000002,0.7466486695944708,0.6781862032964678,78.93842851005057,98.4734979835453,4.036712512851743,3.3419506462984723,2.638218176603058,2.62,0.4647678025309086,2783479.8410544866,3205488.8996735807,
2024/12/15 08:45:00,0.7490533960303196,50.128926130558625,2.1054747275559142,8.510000000000002,0.7460213919939085,0.6777745524274627,78.77665846721744,98.320465594575,4.041843812525175,3.345475910693302,2.634905243301756,2.62,0.4646633332166613,2783631.731723435,3207010.3799611013,
2024/12/15 09:00:00,0.8028199846461916,50.188579288579774,2.1057686460485674,8.510000000000002,0.7453731468363447,0.6773443401105537,78.60948105356408,98.1605329342073,4.041279660977404,3.3490011750881314,2.6326534438024782,2.61,0.4643290950165499,2780599.371386804,3207824.359173729,
2024/12/15 09:15:00,0.791300353091458,50.133239954507246,2.1095545480549798,8.510000000000002,0.7452409883906984,0.6773678496364238,78.57539841233256,98.16927266774545,4.0340269977120355,3.344300822561692,2.6343251677049206,2.62,0.46422401597954005,2775488.582620817,3203281.3368207095,
2024/12/15 09:30:00,0.840470438989712,50.10164869896113,2.1126172344919967,8.5,0.7446854604043275,0.677147852931981,78.4321320402038,98.08748826308963,4.023445355468723,3.343529411764706,2.6352324747886757,2.63,0.4636131328971849,2767484.7542551584,3201899.1088825166,
2024/12/15 09:45:00,0.8198576118855954,50.08359729138556,2.113351721973749,8.5,0.744354579512787,0.6770324267179161,78.34680041677483,98.04457823758432,4.022047022093175,3.3388235294117647,2.6352561724705947,2.62,0.46371269113888813,2764585.025310339,3197263.9344851323,
2024/12/15 10:00:00,0.7622954637142243,50.000910622050526,2.1080698028342653,8.48,0.7443457423777035,0.6774417210105509,78.34452138796956,98.19673456254677,4.022637195693795,3.3054245283018866,2.6417357359335014,2.65,0.4652806995725699,2764938.1311014933,3177578.1470108456,
2024/12/15 10:15:00,0.8203777541511954,50.151055964733246,2.1055780676805176,8.49,0.7436313982435585,0.6768073389181062,78.16029755935706,97.96090120365443,4.032146862810218,3.32979976442874,2.633106843641517,2.63,0.46430411611753347,2767025.422104728,3192485.437377479,
2024/12/15 10:30:00,0.6867815549900342,49.983714354889855,2.112328656390496,8.5,0.7442370183720406,0.6773527726042176,78.31648230760408,98.1636677378632,4.023995022878981,3.316470588235294,2.6379091242798673,2.65,0.464832295207854,2763143.7838375336,3181244.7888238574,
2024/12/15 10:45:00,0.7922446554085809,50.29853183860274,2.1072849160203533,8.53,0.7436293276950316,0.6765645406438356,78.1597635809028,97.87064025013862,4.047862695334556,3.332942555685815,2.628026776347602,2.63,0.46509522007931703,2773947.634559579,3190309.8224113,
2024/12/15 11:00:00,0.872708920581033,50.571469654998054,2.1104462231942605,8.58,0.7435031095940386,0.6759459358489099,78.12721290862241,97.64067214675933,4.065490940116808,3.347319347319347,2.6204249137361857,2.61,0.46549986173497365,2782411.470531163,3194843.7324258965,
