datetime,eta1,eta2,m1,m2,cop,cop_given,cp1,cp2,Speed line X,Speed line x,igva1,igva2,Evaporator pressure,k1,k2,Q,status
2025/07/01 21:00:00,0.5902014781250627,0.5729805853481803,65.20201081605602,78.90530976171046,3.206441485356747,3.15,1780.5721331695581,2055.2752247720355,0.9580729287659312,0.9923051089929438,53.634902884522724,32.21267026891593,4.237756691170393,1.0692854172322295,1.0651788737196577,12.299420099999997,passed
2025/07/01 21:15:00,0.6007903413013598,0.5631033274854923,67.14463987586623,80.26420764568029,3.1671351995537385,3.1,1887.3789366226856,2065.703107570753,0.9588451359432117,0.9906152156248216,51.75301168430026,33.13175830818061,4.194670697705543,1.0057292248819425,1.0252174345054255,12.519945288888888,passed
2025/07/01 21:30:00,0.6039025148234968,0.5735296456436352,66.9489191833309,80.59214804961752,3.17766270014349,3.03,1849.1398477294103,2094.1870259961397,0.9590021023903498,0.991756225519663,52.26200951287139,31.86916347566589,4.187227976744967,0.9724110681130824,0.979160825502648,12.530562721111119,passed
2025/07/01 21:45:00,0.603638599249424,0.5784443594201285,66.44650240683856,80.62721853635176,3.2020632041279726,3.1,1797.7322405804944,2101.6843305550524,0.9587915470953275,0.9928803533589262,53.0430003796085,31.510997555659245,4.202995617527083,1.0089544484043431,1.0094484237715677,12.486178320000002,passed
2025/07/01 22:00:00,0.6013904012568894,0.5785010010890794,66.07699740744089,80.41245970758892,3.198299026074988,3.09,1791.7593834576708,2100.654078495013,0.9586530927623752,0.9928420700696619,53.12626460927159,31.449502980953056,4.198361184587078,1.011321548928464,1.0102654595403513,12.44910218444444,passed
2025/07/01 22:15:00,0.6086382581910266,0.5817511594990755,66.52729398825531,81.16039931764145,3.218253355674474,3.07,1779.943885182146,2107.745383057951,0.9586357812269329,0.9933262337072308,53.119857813984886,31.478743588919006,4.195798021404511,1.0115952156273889,1.0133399160397552,12.511569033333334,passed
