datetime,Evaporator temp,Souce_temp_in,Souce_temp_out,Condensor temp,Condensor pressure,Sink_temp_in,Sink_temp_out,COP,Compressor Power1 [W],Compressor Power2 [W],Condensor load[W],Temp difference,Intermediate pressure [bar],Vapour fraction Flash tank,Efficiency comp1,Efficiency comp2,Mass flow comp1,Mass flow comp2,pr comp1,pr comp2,error
2025/05/14 01:30:00,7.54,16.71,12.67,97.37,25.61,65.71,88.47,2.9033447137386723,2721935.732122255,3168741.969647077,17103218.220000003,59.990314887978,9.61,0.21985488017093796,0.7484266271196407,0.6534183087659728,90.51738386467308,116.02634120752612,3.2859108111821818,2.664932362122789,
2025/05/14 04:00:00,7.08,16.53,12.43,96.94,25.71,64.95,90.02,2.9307723947229625,3070310.878932563,3514037.970042793,19297848.380555548,59.26548383651607,9.57,0.20297672532006775,0.771199552692213,0.6587819309633098,102.99421035244552,129.22359186286732,3.3736294834194744,2.6865203761755487,
2025/05/14 06:30:00,5.39,16.33,12.15,97.2,25.53,64.19,89.94,2.9487844186934784,3045900.1638123384,3579212.020258171,19536649.45833333,57.81745575239711,9.3,0.19472792253393265,0.7716664036572578,0.6584152606378576,103.33363677445493,128.3213955457299,3.3255918487329055,2.74516129032258,
2025/05/14 09:00:00,5.28,16.13,11.93,97.03,25.09,64.45,89.86,2.963815777060412,3012433.824702898,3540720.9650125247,19422963.559999995,57.92050514682177,9.21,0.19583443097998599,0.7708903813082633,0.658201872395809,102.76942568988405,127.79635145921827,3.3040679509931383,2.7242128121606948,
2025/05/14 11:30:00,6.84,16.32,12.21,97.18,25.64,64.81,88.76,2.9439876205556392,2917250.7200146234,3323547.9730319083,18373427.44722222,57.25960556892153,9.47,0.1865334323833996,0.7639478972999956,0.6550861752640748,97.72185658701375,120.13014483598486,3.3376984785735564,2.707497360084477,
2025/05/14 14:00:00,9.41,16.72,13.2,94.85,23.74,65.18,86.04,2.99589007176623,2438961.8688768377,2856290.869607372,15864609.444444444,56.15634606419451,9.18,0.1980810606580418,0.7207350270081798,0.6375322280707776,83.51807537141988,104.14777762943663,3.049484375574758,2.5860566448801743,
2025/05/14 16:30:00,9.8,17.09,13.59,95.17,23.62,64.96,86.01,3.0175890882904586,2462203.9867779342,2861156.5703586005,16064347.26111112,56.12838489379567,9.24,0.20019472063498056,0.7261739599553115,0.6407718865455276,84.89281606599567,106.14185509427202,3.047730900684992,2.5562770562770565,
2025/05/14 19:00:00,9.85,17.43,13.79,95.22,23.68,64.54,85.97,3.0280138160508665,2496825.7805479844,2861499.9408326447,16225701.879444437,56.47385921977195,9.36,0.2015988191593187,0.7317593013439094,0.6439478671210299,86.30456285062961,108.09673748196953,3.065894934116988,2.52991452991453,
2025/05/14 21:30:00,11.1,17.51,14.27,95.66,23.66,66.2,85.86,2.986389415803531,2328972.153392283,2691512.5266848262,14993750.334444443,56.41081494460832,9.4,0.2059545935583126,0.7033983974042093,0.6302443065972037,79.13608161363933,99.66190972411455,2.9942845421704907,2.5170212765957447,
2025/05/15 00:00:00,10.92,17.45,14.16,95.88,23.51,66.63,85.99,2.9759337007149838,2303208.376788507,2651016.247020163,14744048.977777777,56.45596742468143,9.38,0.20780789262224797,0.6971935586564219,0.6274067419136448,77.56775113176317,97.9153293871122,2.9924761290823128,2.5063965884861403,
