datetime,Comp1 eff,Comp2 eff,Comp1 m,Comp2 m,pr1,pr2,X,x,igva1,igva2,cop,cop_given,error
2024/12/15 00:00:00,0.7373324325903367,0.6696182341167017,78.45288275735398,97.62040325332667,4.09311484879133,3.3201856148491884,0.9936552211051408,1.0031454692772455,30.964478100593297,4.167546938437192,2.6062694437684977,2.63,
2024/12/15 00:15:00,0.7203175463856641,0.6577645506387536,77.53696109135659,96.47498313199307,4.056956249043708,3.338747099767982,0.993184626010978,1.0021993288348818,31.435652189949103,3.253777284325892,2.573184770436424,2.61,
