datetime,eta1,eta2,m1,m2,cop,cop_given,cp1,cp2,Speed line X,Speed line x,igva1,igva2,Evaporator pressure,k1,k2,Q,status,error
2025/02/20 23:15:00,0.5452288582142804,0.5850652804324791,40.97247360084287,53.66406786663016,2.4628309026292916,2.31,1795.742879624295,2004.9071311716762,0.9876722747698776,0.9964542647928195,39.045889898192236,11.270226537252595,2.106227789474091,0.9970514760349759,0.965523883911763,9.360358296666668,passed,
2025/02/21 15:00:00,0.6351242252247606,0.6184659518943857,55.07638576778727,67.96917061006182,2.5855065304168354,2.67,2170.7418059768956,2394.148328503067,0.9898699708693015,0.9997853832897087,35.156110079856695,9.329926459826144,2.0952718749917745,1.0217764523138633,1.0582844956354363,11.802553253333329,passed,
2025/02/24 07:30:00,0.7338434131731456,0.6825878682872438,77.15318686842004,95.97841796200215,2.6807431917452127,2.66,2709.419221925407,3037.806260461513,0.9932756973865875,1.0047300503504397,30.769028993786822,5.750626573447344,2.1485705257344594,1.0395602472021086,1.013714754199906,15.406835583333331,passed,
2025/03/15 11:15:00,0.7208876351538712,0.7328100093608141,89.40621792880509,109.3093041243232,2.9607016097633263,2.94,3058.3440939289053,2818.7087801670227,0.9932980066553695,1.0076842793927752,34.594187690515035,16.62458743984575,2.133368834091071,1.110180604994063,0.99864855007712,17.400199904999997,passed,
2025/03/15 11:30:00,0.7178072440483901,0.7324080910005902,88.94991361243578,108.92312718701434,2.958356713853047,2.95,3044.5787044325216,2812.700323884843,0.9931024402878975,1.0075898330894282,35.520124395896055,16.71308855545713,2.1434812122505247,1.1056545938837443,0.9919184877115105,17.327920738333326,passed,
2025/03/15 11:45:00,0.7192341712107126,0.7306919270976427,88.83840144166074,108.94541710456127,2.9567099670334005,2.95,3032.1333398273255,2817.7065405969756,0.9933262361056369,1.0078601243422298,34.827949419461895,16.502668724673192,2.143984016919241,1.1037330032463106,0.9945918353846541,17.296279880000007,passed,
2025/03/15 12:00:00,0.7182426283671259,0.7327228810427298,88.81782030306388,109.14578512901673,2.9546928688469247,2.95,3040.4487020543065,2822.105241039228,0.9931271953269034,1.0076645649801435,35.39675242800416,16.49319591565162,2.139237519572682,1.106542128066843,0.9939974440162685,17.322046328888884,passed,
2025/03/15 12:15:00,0.7182642891107017,0.7320805651982535,89.0113820215021,109.54406244635989,2.9547423361020186,2.95,3038.114009473844,2832.9698088031973,0.9932820321053722,1.0079134042557611,35.086057419272265,16.23805953356426,2.1451249449575363,1.1114097632114475,1.0000980234035988,17.347539916666666,passed,
2025/03/15 12:30:00,0.7175335934129642,0.7334925876201988,89.06971492394112,109.79113486842037,2.9543135986086386,2.95,3044.7409022985403,2834.1420439660087,0.9931644250579194,1.0077966531050702,35.44542366350994,16.308006444942645,2.1447271948987217,1.10972942420654,0.9965087621527707,17.368063832777775,passed,
2025/03/15 12:45:00,0.7206456607765223,0.7332005834016145,89.1873257229253,110.04783424751457,2.9567914916518,2.95,3044.9613337753717,2826.90440542108,0.9933869858052914,1.0079340443901084,34.45553197134895,16.500600261465888,2.1381702602957753,1.110586986753281,1.0016380102531075,17.361882657777777,passed,
2025/03/15 13:00:00,0.7202430060298044,0.7335203214340255,89.06574560772029,110.07355695740657,2.9548410432178787,2.95,3042.849127636717,2828.122107417206,0.9933297282310369,1.0078902386824742,34.64346582347262,16.494984469914296,2.138298225207716,1.1090609735757515,0.9998828521919833,17.34778676888889,passed,
2025/03/15 13:15:00,0.7180189007245674,0.7338751571468617,88.89990863611479,110.0314620526567,2.9538987735660704,2.95,3038.7497544153166,2826.5581517318724,0.9931841423530828,1.0078201661688668,35.322978922243486,16.548945266005685,2.14544795196452,1.1070108750445014,0.9955173865293979,17.32552583055556,passed,
2025/03/15 13:30:00,0.7162848280526921,0.734609293211681,88.75217051307956,110.02501171485882,2.9521241660452024,2.96,3037.675451474873,2826.296824525569,0.9930265523628652,1.0077016190448498,35.92686738226023,16.599945569726756,2.1491790381072313,1.1082597930117524,0.9941988286465353,17.311174264999995,passed,
2025/03/15 13:45:00,0.7158092048489465,0.7347059458093379,88.70888733585201,110.08142127909774,2.951558111118781,2.94,3035.8263767384565,2824.490233045966,0.9929772214237312,1.0076635436637755,36.04469059355477,16.69243230245541,2.153723104177405,1.1044521182085618,0.9904886428145262,17.297065023333328,passed,
2025/03/15 14:00:00,0.715083518483967,0.7343910379846488,88.57052556485036,110.08693636229701,2.950160768052746,2.94,3028.946333041215,2826.5115149811763,0.9929518118297297,1.0077083180148438,36.151768429787516,16.629345018686543,2.15801823418522,1.1029528783625089,0.9892715499199576,17.274542022222217,passed,
2025/03/15 14:15:00,0.7161858450884001,0.734711625494979,88.50192414146915,110.16569410157719,2.9475210352066155,2.94,3029.8559177796246,2828.8260793072973,0.992992052563592,1.0076851100564945,35.989981632802426,16.60232332143316,2.1514847728474655,1.1054592567609092,0.9928011379001072,17.268588425000004,passed,
2025/03/15 14:30:00,0.7137620426405065,0.7346205576695441,88.40315704056304,110.22093223554477,2.949050212182656,2.95,3019.321972266472,2831.450409125962,0.992770790179261,1.0077150185916692,36.266442481494934,16.542122102100556,2.1667895697226154,1.1045951209154974,0.9900036467591701,17.254221532777784,passed,
2025/03/15 14:45:00,0.7152963292640903,0.7351012868074256,88.29465643076587,110.21127784939009,2.9477076772847832,2.96,3019.6511899810903,2826.2233440626874,0.9927395237860891,1.007598847144117,35.98946594590671,16.729999224256773,2.160995598250719,1.1037866622995676,0.9906284322891585,17.231929244444448,passed,
2025/03/15 15:00:00,0.7166803590406319,0.7347535873546909,88.21108714637776,110.27218113934053,2.9430132035940577,2.94,3020.853317399484,2829.461502450332,0.992972840460328,1.0076695760099104,35.89487888747766,16.640418832067137,2.1515341202519536,1.0978591410700727,0.9878388984983946,17.217553759999998,passed,
2025/03/15 15:15:00,0.7163717930676419,0.7344308473434777,88.12766912714063,110.3474133782361,2.9411649663940236,2.95,3016.235460875789,2832.94990838013,0.9930145179710439,1.0077421110246843,35.935354262927845,16.547857936870937,2.153673904128709,1.1046654924535186,0.9946357279100336,17.20341909,passed,
2025/03/15 15:30:00,0.7156149756045992,0.7337393026151019,88.01183535272298,109.95336420229481,2.9428026337933795,2.95,3010.897912475506,2827.3686607015643,0.9929166911586637,1.007691089066425,36.04138146778525,16.610471494066722,2.1579721301747297,1.097941203107251,0.9876692577556954,17.18086624833333,passed,
2025/03/15 15:45:00,0.7164186983294013,0.7326882116789826,88.03563070514222,109.27330193374688,2.9465563544339304,2.95,3013.577847612231,2812.451028341,0.992902151974911,1.007541574682279,35.89684619348757,16.885305634439817,2.156226278479977,1.0952574819335812,0.9850479980649152,17.16672240555556,passed,
