datetime,Comp1 eff,Comp2 eff,Comp1 m,Comp2 m,pr1,pr2,X,x,error
2024/12/15 00:00:00,0.722595160540813,0.6694957250747422,78.1737338047591,97.2730529411102,3.997669674473998,3.3201856148491884,0.992499505662577,1.000294597597533,
2024/12/15 00:15:00,0.705489303900802,0.6576334118345233,77.25427824976019,96.12325639430767,3.960059934248069,3.338747099767982,0.9919998029186026,0.9993320145793296,
2024/12/15 00:30:00,0.7048795065736133,0.6570544437256669,77.0247966869945,95.82415556621683,3.9662898371872566,3.3433874709976803,0.9922032807371874,0.9993672710472489,
2024/12/15 00:45:00,0.7013287976781607,0.65432933534108,76.34285270621935,95.00716542339609,3.953151379997179,3.3495934959349594,0.9922237800047842,0.9993337692331762,
2024/12/15 01:00:00,0.7108072162652269,0.6613381654880671,77.3748036378328,96.28168513998897,3.97382562421702,3.341463414634146,0.9924437013242986,0.9998356930394116,
