datetime,Evaporator temp,Souce_temp_in,Souce_temp_out,Condensor temp,Condensor pressure,Sink_temp_in,Sink_temp_out,COP,Compressor Power1 [W],Compressor Power2 [W],Condensor load[W],Temp difference,Intermediate pressure [bar],Vapour fraction Flash tank,error
2025/04/16 12:15:00,7.01,14.92,11.24,103.45,28.05,65.39,96.19,3.0182098451832844,2694192.0195939364,3003691.804909193,17198052.666666664,61.32978486408308,9.64,0.210984942039628,
2025/04/16 14:45:00,7.95,15.21,11.71,104.02,27.96,66.33,95.43,3.004042886502648,2537679.8842356633,2894258.470301535,16318413.466666669,61.31166190762747,9.68,0.21608694335465964,
2025/04/16 17:15:00,8.22,15.3,11.9,104.09,28.09,67.08,94.89,2.963707181770129,2452341.9816810954,2816420.8452532054,15615685.8,61.11369447993684,9.75,0.21596063537232638,
2025/04/16 19:45:00,7.73,15.2,11.67,103.64,27.67,66.51,94.99,3.0008567410898856,2504404.504576501,2822296.8503409545,15985286.044444438,61.02553035967105,9.7,0.21303305356700986,
2025/04/16 22:15:00,7.09,15.07,11.39,103.56,27.95,65.94,95.09,2.994712255529011,2558730.8666817243,2884926.3866673084,16302790.136111114,60.662520289960696,9.66,0.20935650682325166,
2025/04/17 00:45:00,6.85,14.97,11.26,106.04,29.54,65.16,97.21,2.9423604573464877,2655209.262742938,2949346.273983532,16491211.763888884,60.42624957285261,9.91,0.19784644486775693,
2025/04/17 03:15:00,6.66,14.78,11.02,106.7,30.01,65.23,98.98,2.9473310410425984,2776601.953946364,3066751.705238967,17222906.25,61.25744985566945,9.92,0.19870146243575207,
2025/04/17 05:45:00,6.57,14.5,10.8,106.7,30.13,65.31,98.79,2.9236322624584745,2746901.5844381093,3049623.556377818,16947509.04,61.38404381798375,9.91,0.20029492269612828,
2025/04/17 08:15:00,5.75,14.31,10.42,105.71,29.98,63.66,98.6,2.944409205995218,2892666.620040388,3229415.018601091,18026528.20222222,62.12389961998866,9.71,0.20856145168141893,
2025/04/17 10:45:00,5.42,14.23,10.22,105.6,29.82,61.99,98.28,2.9590982483768125,2974348.5000605267,3302452.0546442866,18574288.522777777,62.2914252136805,9.63,0.20973022526236365,
2025/04/17 13:15:00,5.25,14.07,10.09,104.76,29.68,62.27,98.15,2.9535305797874836,2940175.5713670217,3287704.7311095493,18394850.76,62.13347461109879,9.57,0.21019534458185238,
2025/04/17 15:45:00,5.18,14.0,10.01,104.91,29.62,62.22,98.52,2.95989446470359,2984082.8008458833,3294181.2629403663,18583621.65,62.170996507365146,9.59,0.20780544498082362,
2025/04/17 18:15:00,5.18,13.96,10.0,105.24,29.76,62.17,98.89,2.9617384407014047,3009411.77076186,3328612.516641973,18772204.439999998,62.544203944300705,9.59,0.2095630620791059,
2025/04/17 20:45:00,5.32,13.92,9.99,105.53,30.15,62.85,99.19,2.9414047839639212,3009556.3068191805,3320440.944519329,18619711.537777774,62.62068853918743,9.67,0.20861333672913912,
2025/04/17 23:15:00,5.3,13.84,9.92,105.71,30.08,63.49,99.18,2.9338227960158045,2985753.366462116,3294405.0667638965,18425491.901666667,62.79999971106491,9.68,0.2103247551827248,
2025/04/18 01:45:00,5.68,13.79,10.04,106.73,30.2,64.31,99.18,2.915540369343599,2868853.895318723,3194252.1506095445,17677846.303333335,62.66475967805957,9.75,0.20856689805542541,
2025/04/18 04:15:00,6.19,13.76,10.23,107.09,30.15,65.07,99.14,2.902741058763185,2794040.7341054124,3081666.057804453,17056282.39333334,62.37257682818529,9.87,0.20470386799680398,
2025/04/18 06:45:00,6.07,13.7,10.12,106.8,30.12,65.82,98.68,2.8802916440568525,2703379.089377623,3016436.332305553,16475326.718888894,62.23405572940493,9.85,0.20573994609635113,
2025/04/18 09:15:00,5.64,13.63,9.91,106.5,30.08,63.73,98.22,2.9038031832446904,2812732.3653450757,3159858.9257132993,17343834.927222222,62.669069664539904,9.71,0.21055763162373695,
2025/04/18 11:45:00,5.32,13.56,9.74,106.67,30.18,64.76,97.97,2.871211430034092,2697956.087160493,3086842.747019944,16609935.374999993,62.383858776033094,9.68,0.21124753175954333,
2025/04/18 14:15:00,6.72,13.57,10.29,108.14,30.33,68.02,98.48,2.800696834441135,2527216.759858455,2882453.334333372,15151413.200000003,61.88074465800992,9.97,0.2006975010921519,
2025/04/18 17:30:00,5.58,13.58,9.86,106.41,30.15,64.63,98.15,2.907817325100032,2704879.025829139,2980100.0340530775,16531458.777777782,57.88652849401177,9.74,0.16086906814311105,
2025/04/19 07:15:00,5.08,13.28,9.58,105.29,29.85,64.05,98.41,2.9117083672161383,2910068.0719149555,3249379.503825899,17935146.9,63.80902596117858,9.63,0.2190434488292407,
2025/04/19 09:45:00,4.45,13.16,9.33,105.5,29.68,64.24,98.35,2.9079463151026688,2918841.151012879,3291145.043931668,18058919.835,63.776400981635106,9.51,0.22289371601114774,
2025/04/19 12:15:00,4.82,13.35,9.54,105.59,29.86,64.53,98.76,2.9072274702804783,2894283.765672177,3246402.6748425453,17852981.685,63.58800517623797,9.61,0.21898770684379962,
2025/04/19 14:45:00,5.23,13.68,9.88,105.7,30.15,64.83,99.18,2.913161325019181,2898188.4780204985,3239424.5270462735,17880470.758333337,63.21928215769475,9.7,0.21452928542312039,
2025/04/19 23:15:00,7.3,13.89,10.73,102.91,27.4,65.6,93.8,2.8864348161851683,2340317.9347856888,2750829.2339194375,14695862.866666663,58.64650610590053,9.44,0.1927745792499338,
2025/04/20 02:15:00,6.95,13.76,10.53,102.69,27.32,65.31,94.07,2.914774097891835,2378500.8591602948,2791333.9183086553,15069509.815555548,59.2587505978874,9.37,0.1969095137089356,
2025/04/20 04:45:00,6.73,13.6,10.37,102.64,27.32,64.82,94.09,2.9246829420406013,2420537.2414906807,2849756.3356716353,15414564.171111114,60.35818594980043,9.3,0.20905204881049305,
2025/04/20 07:15:00,6.12,13.41,10.04,102.32,27.32,64.34,94.22,2.933473587673339,2501744.925106213,2861086.9672316066,15732341.239999998,60.772970278299624,9.35,0.20864371405596618,
2025/04/20 09:45:00,5.76,13.29,9.83,102.2,27.34,63.86,94.35,2.945351631273263,2552629.586247157,2896418.0413656216,16049976.65333333,61.115170189001844,9.32,0.2110873500411723,
2025/04/20 12:15:00,5.27,13.45,9.74,101.06,27.42,65.54,94.48,3.011068103500776,2841151.701485074,3079174.315726918,17827163.798888884,61.81633445216596,9.39,0.20791919603020104,
2025/04/20 14:45:00,6.03,13.64,10.16,102.5,27.72,67.33,94.46,2.9785302303670105,2688155.959881401,2926532.0397039684,16724166.414999995,60.581572948111216,9.54,0.1994699021784424,
2025/04/20 17:15:00,6.08,13.98,10.43,101.12,27.25,66.83,94.43,3.0236199581196272,2721241.1518608835,2909562.9045764385,17026073.533333335,60.38450962995091,9.56,0.19585395631051247,
2025/04/20 19:45:00,4.51,14.03,10.04,98.77,26.34,61.59,92.28,3.115504841963129,3027604.212311682,3235390.451491908,19513095.854999997,61.306258234248276,9.14,0.20979596000899073,
2025/04/20 22:15:00,4.91,13.92,9.99,101.06,27.49,64.14,94.27,3.0409201054496906,2944978.9205853757,3176005.7596251485,18614084.677222215,61.089385304132804,9.35,0.20390952890167416,
2025/04/21 00:45:00,6.7,13.8,10.47,103.45,27.67,64.29,95.24,2.9608439460009035,2446145.404574974,2894134.4916717974,15812370.474999992,61.88788027517438,9.34,0.21779056974406627,
2025/04/21 03:15:00,5.39,13.67,9.9,106.1,30.12,64.43,98.13,2.8980760480653305,2776903.154294163,3133607.2869132445,17129696.89444444,62.16945273670831,9.7,0.207462460858355,
2025/04/21 05:45:00,5.29,13.44,9.74,106.55,30.13,64.57,98.33,2.904997671907794,2785687.4919115542,3091143.8765871613,17072780.85333334,60.96383877623845,9.71,0.19142207284195956,
2025/04/21 08:15:00,5.03,13.24,9.49,103.05,28.45,63.01,95.38,2.95336886734167,2673160.1713759224,3024030.527485568,16826503.264999997,59.58757361686247,9.33,0.19025749881971232,
2025/04/21 10:45:00,4.7,13.21,9.37,102.37,28.35,62.51,96.38,2.994763014326737,2833182.3212519423,3120595.861580849,17830786.23333333,58.743932864337125,9.28,0.17759000945868636,
2025/04/21 13:15:00,5.66,13.43,9.88,104.2,28.48,64.02,96.13,2.9640349689098917,2713846.6183583783,2976351.3305942644,16866582.033888888,59.526019845010296,9.52,0.18485201072800034,
2025/04/21 15:45:00,5.75,13.55,10.0,103.36,28.48,65.41,95.82,2.948020787524324,2672824.791687542,2972833.118507201,16644139.734444441,60.88025085647723,9.55,0.19998390831348972,
2025/04/21 18:15:00,5.64,13.71,10.04,103.32,28.71,64.9,95.82,2.9462550368451366,2758675.196489259,3081130.589772115,17206179.515555542,62.50840929095881,9.58,0.21517298847360675,
2025/04/21 20:45:00,5.6,13.69,9.98,103.03,28.33,65.29,95.92,2.956760565933266,2705644.2588411435,3043681.2155005024,16999990.33333333,62.17080267557935,9.5,0.21429977535585754,
2025/04/21 23:15:00,5.26,13.6,9.83,103.33,28.62,63.96,96.02,2.9670611608621047,2853934.7302727355,3159100.0367568075,17841676.758888885,61.908822165849244,9.48,0.20859088419085775,
2025/04/22 01:45:00,5.12,13.49,9.7,102.89,28.63,63.98,95.82,2.9524619943900663,2837843.678107653,3155572.0587491826,17695953.83111111,62.01326800703242,9.46,0.2114268080160521,
2025/04/22 04:15:00,5.03,13.4,9.6,102.77,28.44,63.98,95.67,2.9582161754520864,2820523.6493136864,3122854.368130971,17582414.813333333,62.106492455805096,9.46,0.21011990296741384,
2025/04/22 06:45:00,4.76,13.36,9.51,102.77,28.35,63.74,95.53,2.9656688967633413,2826119.304947992,3158494.7375635877,17749001.63055556,62.22511011272155,9.38,0.21236108208917154,
2025/04/22 09:15:00,4.45,13.27,9.41,103.1,28.83,63.25,95.57,2.953158126628319,2890483.830589786,3220191.275124977,18046412.462222215,62.27455678181718,9.41,0.21035589073595987,
2025/04/22 11:45:00,5.12,13.5,9.66,102.73,28.67,64.36,95.84,2.9492903091175817,2821729.832403123,3138304.832015562,17578480.96888889,62.073304876344764,9.48,0.21091436004280367,
2025/04/22 14:15:00,5.88,13.84,10.21,103.94,28.61,65.47,96.11,2.954568735434931,2736326.869222965,3052610.988136019,17104442.96,62.07180126761409,9.59,0.21207549947537427,
2025/04/22 16:45:00,6.57,14.23,10.77,104.43,28.7,66.58,96.26,2.9382141022323953,2642579.8143644906,2968154.898367463,16486169.871111115,61.69095894235204,9.69,0.21367998162165922,
2025/04/22 19:15:00,6.47,14.32,10.74,103.97,28.81,65.63,96.14,2.956791448715389,2692974.4565627095,3026570.9914817535,16912133.700000003,62.1152321868729,9.69,0.21460119677466066,
2025/04/22 21:45:00,6.09,14.33,10.6,103.47,28.52,65.35,96.02,2.971257221845146,2699074.5116392476,3031828.4723309604,17028600.80777778,61.955809269528345,9.62,0.2136338568277786,
2025/04/23 00:15:00,6.06,14.15,10.49,103.58,28.63,65.45,95.9,2.958838814207092,2696618.7836612104,3024939.644759461,16929787.233333334,61.509156193509796,9.61,0.20986135200908146,
2025/04/23 02:45:00,5.97,14.03,10.37,103.45,28.54,65.5,95.71,2.960459599520006,2665784.4243335985,3007333.118563664,16795648.943333328,61.457739515006494,9.57,0.20863569048735395,
2025/04/23 05:15:00,5.88,13.9,10.24,103.32,28.48,64.63,95.52,2.96513527596195,2735741.4021948995,3037176.8739286307,17118110.514999997,61.59410252536111,9.58,0.20755838117951125,
2025/04/23 07:45:00,4.45,13.74,9.79,102.75,28.11,63.29,95.34,2.985073567647302,2792014.979163008,3182131.799454827,17833878.85277778,62.05564732921846,9.29,0.21736167501309367,
2025/04/23 10:15:00,5.44,13.68,9.91,103.45,28.47,63.91,95.47,2.9656767880817645,2807887.3812376563,3112526.5339890965,17558658.479999997,61.92345758624958,9.5,0.20996800787333342,
2025/04/23 12:45:00,6.01,13.96,10.33,103.82,28.55,65.02,95.61,2.959639837242245,2719515.683986899,3021631.1006445587,16992352.42833334,61.75283654139554,9.62,0.20911370399999202,
2025/04/23 15:15:00,6.5,14.28,10.71,104.0,28.66,65.95,95.74,2.949713668934142,2658402.6335663726,2942617.282700757,16522020.569999991,61.525024383995174,9.75,0.20782237794468847,
2025/04/23 17:45:00,6.5,14.39,10.82,103.69,28.42,65.71,95.52,2.961237314284394,2644590.463597811,2936624.339702886,16527920.988333335,61.763800476302436,9.73,0.21164693598359563,
2025/04/23 20:15:00,4.89,14.39,10.38,102.22,28.08,61.36,95.4,3.0343116526373928,2960394.830698988,3329137.3217196194,19085061.18444445,62.534202601836,9.31,0.22326179856617906,
2025/04/23 22:45:00,5.36,14.33,10.37,102.9,28.69,63.55,96.46,2.998096004071777,2941002.3922266047,3242890.678308181,18540543.266666662,61.969812442792716,9.52,0.21226498892433246,
2025/04/24 01:15:00,6.75,14.29,10.83,105.09,28.75,64.21,95.9,2.9607051648419516,2603354.4380526235,2959322.644428075,16470083.489444448,61.476180863733646,9.66,0.2078333269108088,
2025/04/24 03:45:00,6.85,14.12,10.74,104.35,28.53,65.35,96.2,2.9278572040084105,2568964.7206646795,2891724.0947596496,15988739.188888893,60.663465699311985,9.66,0.20363819851608442,
2025/04/24 06:15:00,5.65,13.93,10.2,106.02,30.1,63.76,98.26,2.9363730183380614,2902498.6629940025,3168436.03896626,17827160.083333336,61.3157210795556,9.78,0.19438109730345968,
2025/04/24 08:45:00,5.94,13.78,10.13,103.96,28.81,63.82,95.42,2.943410057791904,2678112.269779971,3011688.3576573473,16748024.577777777,60.446283667321836,9.54,0.19893620069083645,
2025/04/24 11:15:00,5.72,13.72,10.04,103.86,28.42,63.68,95.38,2.9502443792997854,2648642.133517088,2999658.621072136,16664469.861111104,60.945524197447696,9.47,0.20509037394400603,
2025/04/24 13:45:00,6.54,13.92,10.5,104.53,28.55,64.62,95.79,2.9398035650953145,2621210.0482470575,2936977.8378005354,16340612.750000002,61.01597787437271,9.62,0.2051517058369635,
2025/04/24 16:15:00,6.9,14.03,10.74,104.76,28.44,65.28,96.11,2.9488088375744357,2581805.263601244,2915343.7492834204,16210696.608333332,61.58119945895402,9.64,0.2099572919237505,
2025/04/24 18:45:00,6.6,14.23,10.76,104.14,28.38,64.92,96.32,2.9558298252101274,2633903.555341241,2967009.1602247776,16555981.444444438,61.31971466666994,9.61,0.2121131408260021,
2025/04/24 21:15:00,6.1,14.04,10.42,103.12,28.38,63.41,94.59,2.945852151145158,2620863.1486671357,2987059.862228532,16520717.803333336,61.48551995429551,9.52,0.2141071621778499,
2025/04/24 23:45:00,5.79,13.87,10.22,104.09,28.86,64.82,96.35,2.9423256121211048,2701922.526277313,3069810.9348079604,16982935.584999997,61.703229290719435,9.54,0.21202144136961057,
2025/04/25 02:15:00,7.28,13.85,10.65,106.11,29.19,65.67,96.96,2.825661942380542,2480622.0121039804,2862007.715097208,15097052.996666662,60.11163587432725,9.74,0.19989842656026638,
2025/04/25 04:45:00,6.85,13.75,10.5,107.69,30.14,66.32,98.61,2.826845944342547,2535942.0672984463,2896083.1275989404,15356087.132222224,60.873161978076325,9.9,0.194944399353929,
2025/04/25 07:15:00,4.54,13.59,9.68,103.24,28.4,63.29,97.38,2.976526454517055,2990965.3710824167,3284079.5382470414,18678481.06055555,62.12299115679849,9.37,0.2153543556839164,
2025/04/25 09:45:00,4.85,13.45,9.62,104.12,29.37,64.62,96.96,2.9391268211940873,2891951.1105849016,3209152.7777125626,17932537.18666666,62.5823394378142,9.56,0.209501518485721,
2025/04/25 12:15:00,4.49,13.48,9.61,103.69,28.8,64.04,97.1,2.9587017430145943,2913911.137720146,3251921.289178104,18243488.779999994,62.67492659493229,9.42,0.216396701830577,
2025/04/25 14:45:00,4.43,13.48,9.58,103.46,28.61,62.91,96.05,2.967552309269327,2918602.6415339243,3249551.841869462,18304950.803333335,62.99305466068739,9.41,0.21853679636682588,
2025/04/25 17:15:00,5.48,13.56,9.9,102.87,28.51,63.99,96.19,2.9664996956150356,2826385.25449442,3174723.0056854715,17802938.14444444,62.71316101247754,9.44,0.2181598082790388,
2025/04/25 19:45:00,5.71,13.59,10.01,103.73,28.58,64.43,96.41,2.969369518048548,2884560.976308955,3146558.9987758375,17909295.689999994,62.411439550575324,9.57,0.21097267502458095,
2025/04/25 22:15:00,5.06,13.57,9.72,103.01,28.69,63.59,96.8,2.9765274691824377,2977950.419129687,3256358.2308172802,18557240.624999996,62.48567680663439,9.47,0.21190013344497777,
2025/04/26 00:45:00,5.41,13.55,9.83,103.16,28.55,64.74,95.63,2.944596560968265,2717117.2110862723,3064039.501097655,17023781.035555553,61.893555190664415,9.48,0.21171037453910163,
2025/04/26 03:15:00,5.58,13.47,9.9,103.75,28.6,65.62,95.79,2.934473293383365,2657624.9838491883,2996435.1500960365,16592301.58055556,61.568457944243676,9.52,0.2071792191009897,
2025/04/26 05:45:00,5.36,13.36,9.72,102.91,28.12,65.62,95.95,2.9639966687600388,2663660.765025663,3002738.110812944,16795805.345,61.765557867610255,9.43,0.20748569303937806,
2025/04/26 08:15:00,4.53,13.21,9.36,102.71,28.58,63.2,96.02,2.9646764654928006,2901132.1308625406,3211200.6991173713,18121719.80666666,61.8253026799797,9.37,0.2064732956363987,
2025/04/26 10:45:00,5.0,13.26,9.5,103.4,28.53,65.4,96.0,2.9509940059036084,2703167.5861471565,3031286.7164122886,16922938.999999996,61.32319225564845,9.45,0.20056114909703773,
2025/04/26 13:15:00,5.14,13.46,9.7,103.28,28.36,65.16,95.98,2.9639111550608828,2701885.8634928833,3026409.0641209744,16978761.971111115,60.73511098776845,9.43,0.1982722449118844,
2025/04/26 15:45:00,6.55,13.6,10.33,101.21,26.61,64.85,94.03,3.0388319966126924,2485038.9344225246,2855418.894692808,16229444.256666671,60.5988621178235,9.21,0.20389615023880156,
2025/04/26 18:15:00,7.13,13.72,10.56,100.77,26.26,64.55,91.98,2.9577257510826085,2362806.2605546755,2767145.9446711643,15173632.918888891,59.120423402986205,9.19,0.20306640154068173,
2025/04/26 20:45:00,6.57,13.79,10.44,100.55,26.39,64.25,92.0,2.966915683044738,2391129.6240778365,2794876.4515129365,15387058.95833333,59.10626661030136,9.18,0.20211384578443542,
2025/04/26 23:15:00,6.71,13.74,10.45,100.4,26.25,64.22,92.03,2.984337922029385,2409845.914789195,2789701.7312845816,15517845.585000003,59.09849039758541,9.18,0.20079869580174303,
2025/04/27 01:45:00,6.64,13.63,10.33,100.85,26.34,65.48,91.98,2.9125803449776955,2286563.2411277583,2736574.5868789046,14630870.833333334,58.312932191925995,9.15,0.19649609656938463,
2025/04/27 07:30:00,5.52,13.4,9.8,99.78,26.28,62.09,91.77,3.038369439895308,2571063.983130642,2853925.1187790977,16483757.54666666,57.776901954972175,9.12,0.18153452126718078,
2025/04/27 10:00:00,5.67,13.41,9.87,100.04,26.48,62.97,91.91,2.996935521984409,2504467.234812847,2861311.342760626,16081511.037777776,58.35183487235628,9.1,0.19074078040409725,
2025/04/27 12:30:00,6.58,13.62,10.33,100.26,26.31,64.06,92.09,2.980402948542755,2429956.1595570333,2798753.016062104,15584300.037777778,58.988198577337414,9.18,0.1988827019670786,
2025/04/27 15:00:00,7.1,14.01,10.76,100.64,26.36,65.15,92.27,2.948843533419893,2351126.217556869,2758985.179806474,15069535.359999994,59.39819282581766,9.25,0.20752233920617777,
2025/04/27 17:30:00,7.99,14.23,11.16,101.19,26.36,65.09,92.23,2.9653726779211427,2319999.325259921,2754841.3424693304,15049451.156666664,59.31166535645775,9.25,0.2082638375731175,
2025/04/27 20:00:00,8.27,14.52,11.45,101.15,26.28,64.81,92.11,2.993224390782738,2284686.2669535466,2762192.101930683,15107108.68333333,58.97159561782371,9.19,0.20738503516091966,
2025/04/27 22:30:00,7.57,14.53,11.22,101.11,26.36,64.64,91.99,2.975104034356842,2338325.804503596,2739536.7463638186,15107784.449999996,58.49034073701847,9.3,0.20043259401391836,
2025/04/28 01:00:00,6.19,14.44,10.69,104.12,29.09,64.51,96.59,2.9845901664064844,2866775.4963354752,3052145.833485279,17666192.23111111,59.22767637582933,9.77,0.18062828946712256,
2025/04/28 03:30:00,6.08,14.42,10.64,104.31,29.11,64.46,96.27,2.9848995794359086,2848567.687014337,3049874.391385345,17606888.016666662,59.23449731644098,9.75,0.180381324025531,
