datetime,eta1,eta2,m1,m2,cop,cop_given,cp1,cp2,Speed line X,Speed line x,igva1,igva2,Evaporator pressure,k1,k2,Q,status,error
2024/12/15 00:00:00,0.7243715069873533,0.748435324553336,79.84707574135597,99.3552239065356,2.6813333080668307,2.63,2937.2674688078764,2934.5273946612715,0.9940581293429078,1.0023477170981747,30.512931614924554,3.8726129138542773,2.1012875217543487,1.0375944869466716,0.9141640122216764,15.744239145555555,passed,
2024/12/15 00:15:00,0.7220622680554065,0.7488885957099298,79.57661847988476,99.01281682296596,2.6819872852443782,2.61,2921.100774938959,2936.222776926896,0.9936421580020676,1.002248631088247,30.92652233854166,3.2955108154248447,2.1176490482035764,1.0262339020356703,0.9010792660801183,15.709267291666665,passed,
2024/12/15 00:30:00,0.7224845263458642,0.7487947328401562,79.38036565006266,98.75464570020878,2.6800551268073587,2.6,2914.650510253122,2930.497758434138,0.9938538051963891,1.002345734336283,30.86978335237618,3.200067931102863,2.1139877673162575,1.025357410717013,0.9005694496920214,15.665319584444449,passed,
2024/12/15 00:45:00,0.7214635077341021,0.7486879948120169,78.8086754163603,98.07583286013279,2.6798931004373867,2.61,2890.7988883642256,2914.440900746424,0.9938959513945583,1.0024627109807178,31.081879156841488,3.0673688414677427,2.1176503125389905,1.0236941689346566,0.8977756656115202,15.557422057222219,passed,
2024/12/15 01:00:00,0.7228199638726203,0.7485459134966004,79.48798860915892,98.9112363696646,2.6794420452502297,2.59,2919.519306155307,2934.2883708006807,0.9940746662961508,1.0024808237318337,30.831853608674663,3.3098951963689895,2.1083776528997924,1.0299026991892533,0.9053909804703429,15.684938414444444,passed,
2024/12/15 01:15:00,0.7241990190229827,0.7488397492574168,79.59086705703177,99.02523745255732,2.677918879633354,2.61,2927.9445494050246,2941.614708216385,0.9939918256887457,1.0023410323934985,30.539140452599717,3.119379926498983,2.100239272792928,1.0322276971187256,0.9084300079152784,15.71820355111111,passed,
2024/12/15 01:30:00,0.7231597519480848,0.7486019972352809,79.79624737677115,99.26854919635073,2.6786266447993112,2.6,2931.8294939217444,2946.996609213588,0.994109324769001,1.002476653841554,30.767534083445767,3.2073998979350145,2.106105711606432,1.0310106009566273,0.9068676116303901,15.747180240000004,passed,
2024/12/15 01:45:00,0.7238384198025252,0.7487716525873624,79.92630321788174,99.41810719787281,2.6788169114846814,2.58,2939.1143789992475,2951.708637813053,0.9939945186272152,1.0023632089029564,30.61334196068805,3.195530017692792,2.102460950579146,1.0316626061596814,0.9079555592835601,15.78043632,passed,
2024/12/15 02:00:00,0.7238891720534303,0.7489094561196816,80.06559407181355,99.57691888385851,2.6781241927665476,2.61,2944.5512520544344,2960.213150848102,0.9939414223719958,1.002326716764122,30.59564407170473,3.012744648118012,2.102403937911897,1.0377797940282238,0.9133124236256366,15.8136924,passed,
2024/12/15 02:15:00,0.7235773571384433,0.7490586012935483,80.13960347035413,99.65670422117867,2.679037018847256,2.61,2947.9378206142665,2962.7533571566682,0.9937742988308742,1.0022257091125022,30.57342925072144,3.0057769964709875,2.1041312670913817,1.0383627397772994,0.9133771393965862,15.834960472222221,passed,
2024/12/15 02:30:00,0.7230557479293127,0.7492906252765524,80.10464454117346,99.55108183940587,2.6795908654592098,2.6,2943.852354795678,2962.912939165969,0.9935783954925559,1.0021333503858534,30.715945412981576,2.7786356227155364,2.1117916187900128,1.0338062716700194,0.9083050943992487,15.827714326111114,passed,
2024/12/15 02:45:00,0.7222655592362712,0.7486529169204502,80.22476230709694,99.68773992497341,2.6773607267036827,2.58,2945.408640438378,2963.570311186816,0.9941982436997728,1.0025274737885213,30.88673347431063,2.9372809906288633,2.1124358024442778,1.0340869604761942,0.9087495559508075,15.820468179999995,passed,
2024/12/15 03:00:00,0.7235009175450835,0.7487993127299879,80.18645704618199,99.58312355183077,2.6789568699580895,2.59,2946.4673235617875,2954.6782324042165,0.9940570543808405,1.002359101536022,30.69087015293253,3.149854649733894,2.109135868943388,1.0379040062288962,0.9128429735978008,15.808914427777777,passed,
