datetime,Temp in cp1,Temp in cp2,Pressure in cp1,Pressure in cp2,Efficiency comp1,Efficiency comp2,Mass flow comp1,Mass flow comp2,pr comp1,pr comp2,cop,cop_given,ratio,cp1,cp2,error
2025/05/05 01:15:00,9.68525678746795,56.0996848575042,2.8901603976175494,10.050000000000002,0.726661381909128,0.691526307938126,94.16141476410192,117.97498982334335,3.4773156563506076,2.785074626865671,2.8305274526452866,2.86,0.490337970502211,3052556.3687316645,3172856.6165307118,
2025/05/05 01:30:00,9.61109365058536,55.95194312825214,2.892733579964138,10.03,0.7260703085095659,0.6910088766318837,93.86270679381133,117.62724449073836,3.467308593321734,2.808574277168495,2.8254807616438855,2.85,0.4878266341541181,3036735.6114613665,3188294.7555808253,
2025/05/05 01:45:00,9.386761993823427,55.688169354909576,2.9012781460999326,10.03,0.7263284781585183,0.691163503852265,93.99317676909014,117.73116339462382,3.4570970086004715,2.8015952143569294,2.8308313635683433,2.85,0.4879913897492748,3027466.825737779,3176468.0987969795,
2025/05/05 02:00:00,9.427931693074413,56.12633386727714,2.887440905690307,10.090000000000002,0.7260850922075273,0.6903374731039195,93.87017796137356,117.17602045321316,3.494443810128042,2.830525272547076,2.8108293911819846,2.81,0.48856006364774074,3053396.093908754,3196390.4136316977,
2025/05/05 02:15:00,9.51635055405319,56.36780105800989,2.8694190649900757,10.090000000000002,0.7261892571981445,0.6903564658659256,93.92281933036148,117.18878474531219,3.5163912176888314,2.838453914767096,2.80344430909607,2.79,0.48914746645017243,3074441.3134088106,3210864.2933452465,
2025/05/05 02:30:00,9.374643645915171,56.177961768850594,2.863314349587278,10.07,0.727764760056551,0.6918970984593769,94.71902376346448,118.22418362276382,3.5169034100120733,2.8391261171797417,2.8078044451139057,2.81,0.489109336840518,3092826.7133270754,3230558.4285426275,
2025/05/05 02:45:00,9.382545617303492,56.19662554794132,2.8522498679035007,10.050000000000002,0.7280628528587868,0.6922260525413017,94.86966951403147,118.44526078846481,3.5235342152499034,2.853731343283582,2.8036013895280476,2.81,0.48822417552902114,3103191.1324751438,3252887.259408347,
2025/05/05 03:00:00,9.352445628570308,56.11103376478269,2.856184380842191,10.04,0.7275523646627577,0.6917290368058074,94.61168650717349,118.11123596203934,3.515179225593114,2.8555776892430282,2.804433521248906,2.8,0.4876072774712473,3089968.6821739613,3247034.11687915,
2025/05/05 03:15:00,9.21938714336926,55.88381633792528,2.855882638582307,10.020000000000001,0.728790495995349,0.6929439624153586,95.23739508682714,118.92773992130077,3.508547537854722,2.867265469061876,2.806819130149763,2.8,0.4863690210665929,3098312.5568645922,3271979.181844597,
2025/05/05 03:30:00,9.19723673187167,56.03445553928941,2.8438515528114254,10.04,0.7299645877614102,0.6941030233569817,96.0009666226125,119.70669942336102,3.5304233760283577,2.869521912350598,2.8038139723782596,2.78,0.4878573934275948,3135114.698567394,3291178.6010804074,
2025/05/05 03:45:00,9.145209664131073,56.016898850247514,2.845619337392478,10.050000000000002,0.7301267624962005,0.694589098381324,96.34449021420338,120.03337142595272,3.531744343995463,2.8676616915422883,2.804968179674614,2.79,0.48845460080086134,3145307.333170295,3293995.9879844366,
2025/05/05 04:00:00,9.014005342016446,55.96319680219932,2.844517202026416,10.06,0.7303297418471745,0.6952131187264661,96.7744474190682,120.45275108052061,3.536628287160057,2.862823061630219,2.806130732035018,2.78,0.489542166249124,3159749.671136128,3294749.8367329384,
2025/05/05 04:15:00,9.077848844439188,56.02060954773549,2.8498166181090547,10.07,0.7300283971799308,0.6938213829527866,96.13612972712029,119.51741992894485,3.5335606986114674,2.8977159880834162,2.795913014253209,2.78,0.4867161717167723,3138213.990667762,3309515.041220534,
2025/05/05 04:30:00,9.142296144846398,56.208056787086946,2.84238266493521,10.08,0.7294884621442228,0.6926383748944159,95.5901229406198,118.72236650684694,3.5463205304306786,2.8958333333333335,2.791203203843063,2.78,0.48747648292278145,3133951.295205149,3294976.8787547457,
2025/05/05 04:45:00,9.15385007179924,56.35271354847714,2.8327184472500213,10.090000000000002,0.7296420764548958,0.692605326393281,95.66775427876914,118.7001559024976,3.561949479940474,2.8979187314172448,2.787124635435217,2.76,0.4883317304808614,3148521.346033953,3298983.801611474,
2025/05/05 05:00:00,9.050013215390038,56.20381462875207,2.84314129819382,10.100000000000001,0.7300019947438917,0.6931908035796076,96.08020326196434,119.09363220830315,3.552408741140052,2.899009900990099,2.7907550401206884,2.77,0.48820373210511875,3150216.3476690934,3302451.1362222363,
2025/05/05 05:15:00,9.214239458324357,56.79448035276789,2.81612727793334,10.15,0.7307046347426317,0.6954677904914854,97.56855726655982,120.62390600786323,3.604240504160998,2.8916256157635467,2.7833991101706625,2.74,0.49272222304088503,3239863.8236665362,3335572.948134396,
2025/05/05 05:30:00,8.94809238145217,56.387251815072034,2.842952454455699,10.170000000000002,0.7313900230987199,0.697891133902328,99.02036830249783,122.25254028311286,3.577267000740999,2.8780727630285154,2.7977181463615985,2.79,0.493575707834799,3256083.7501890603,3340844.9448489044,
2025/05/05 05:45:00,8.954034215093372,56.08973265017744,2.8209904138241555,10.050000000000002,0.731262775766772,0.6982905049559042,98.75082902712923,122.52094193989342,3.5625785719619474,2.863681592039801,2.80753398707929,2.8,0.4923586781793455,3241903.3431024873,3342530.9053004603,
2025/05/05 06:00:00,8.797525657091853,56.07687408180328,2.8272005526115644,10.090000000000002,0.731437901705017,0.6985282165667066,99.12178626266505,122.68069861127557,3.5689013963581697,2.8850346878097124,2.8004036733370112,2.77,0.49194884294233443,3253695.457480691,3360194.3893180443,
2025/05/05 06:15:00,9.018278114370162,55.8041714562724,2.8155455026225304,9.960000000000003,0.7313053655186381,0.6989829563055461,98.84104397058658,122.98631139471384,3.53750276481868,2.8835341365461846,2.811935345380808,2.78,0.48875147545801795,3229189.2951145386,3377827.680309231,
2025/05/05 06:30:00,8.99494971385053,55.63429251505676,2.8035303818782076,9.9,0.7314656194705315,0.7000440941450035,99.18049889981562,123.6994606117532,3.5312618917892937,2.875757575757576,2.8182550959584662,2.8,0.48851303768931137,3237014.453552646,3389245.653780149,
2025/05/05 06:45:00,8.753136758220819,54.86359405663626,2.8033540505727728,9.770000000000001,0.7316385492267684,0.7017267879199024,99.54680411395904,124.83033325005779,3.48511098625014,2.8689866939611055,2.83634247070076,2.85,0.4853728922946355,3210718.837374511,3404234.0954017825,
2025/05/05 07:00:00,8.549683360441122,54.32340850528959,2.8098320669879797,9.7,0.731863648862118,0.7030927273125961,100.02361719649896,125.75348292996624,3.452163605776621,2.8835051546391757,2.8443012676363186,2.81,0.48210296111864115,3196179.4112542537,3433482.028364457,
2025/05/05 07:15:00,8.666133392879487,54.581837977835335,2.7919920657818733,9.7,0.7320476887754638,0.7036134954874592,100.41345629265,126.25103192730909,3.474221907318923,2.8721649484536087,2.842560032812521,2.83,0.4841965155199379,3229516.899475118,3440330.5611312673,
2025/05/05 07:30:00,8.465358991352446,54.04715539718427,2.7928866623616995,9.62,0.7322674880199341,0.7047409849112034,100.87904192155142,127.32825065796695,3.4444648720063737,2.887733887733888,2.8483762316338064,2.84,0.4805730349395224,3217771.317567302,3477925.4519616873,
2025/05/05 07:45:00,8.47450734053649,54.29860978563727,2.7898958714962294,9.67,0.7325235334408532,0.7051858197857342,101.42140533420441,127.75325194740665,3.4660791819495227,2.887280248190279,2.842768450121689,2.82,0.482551519405568,3250746.579379108,3485832.725942625,
2025/05/05 08:00:00,8.390770018028604,54.35563335314964,2.7905027831491975,9.7,0.7326555190209751,0.7054028419303927,101.70098131488895,127.96059785615643,3.4760760887158653,2.891752577319588,2.838524686368932,2.83,0.48321882128698646,3264899.654974518,3491665.9239052734,
2025/05/05 08:15:00,8.467587098354954,54.53311749147662,2.782449838679592,9.710000000000003,0.7327984720942162,0.70577694100476,102.00378898224962,128.31801720000993,3.4897304760066654,2.8908341915550975,2.8355804344596334,2.82,0.4841633307754916,3287071.3781590923,3502107.3332772763,
2025/05/05 08:30:00,8.478033696573675,54.59685667555061,2.7805594622287475,9.720000000000002,0.7329836344195417,0.7062729752034308,102.39600560653982,128.79193502009377,3.4956993842559188,2.8837448559670777,2.8364991427168866,2.8,0.4851970759165142,3303867.7189542367,3505463.752620253,
2025/05/05 08:45:00,8.538149211693224,54.74113097706919,2.779604228581724,9.74,0.7330013392072261,0.7062307254296822,102.43350844109747,128.75156901161571,3.504095978789677,2.8901437371663246,2.8321466583655557,2.82,0.4853815044731038,3312504.030760874,3512032.9576369366,
2025/05/05 09:00:00,8.49206498710214,54.732747639549416,2.7809491172006706,9.75,0.7330677815537834,0.706389051068944,102.57424869609552,128.90283548076403,3.505997265356096,2.8923076923076922,2.8308931280297926,2.82,0.48546444963333224,3317054.55886728,3515689.96315205,
